Bauhauptgewerbe seit 2019;;;;;;;;;;;;;;;;
;Gemeinden (einschl. gemeindefreie Gebiete);;;;;;;;;;;;;;;
;;Berichtsjahr;;;;;;;;;;;;;;
;;2019;;;2020;;;2021;;;2022;;;2023;;
;;Betriebe des Bauhauptgewerbes;Beschäftigte der Betriebe des Bauhauptgewerbes;Gesamtumsatz d.Vj.d.Betriebe des Bauhauptgewerbes;Betriebe des Bauhauptgewerbes;Beschäftigte der Betriebe des Bauhauptgewerbes;Gesamtumsatz d.Vj.d.Betriebe des Bauhauptgewerbes;Betriebe des Bauhauptgewerbes;Beschäftigte der Betriebe des Bauhauptgewerbes;Gesamtumsatz d.Vj.d.Betriebe des Bauhauptgewerbes;Betriebe des Bauhauptgewerbes;Beschäftigte der Betriebe des Bauhauptgewerbes;Gesamtumsatz d.Vj.d.Betriebe des Bauhauptgewerbes;Betriebe des Bauhauptgewerbes;Beschäftigte der Betriebe des Bauhauptgewerbes;Gesamtumsatz d.Vj.d.Betriebe des Bauhauptgewerbes
;;Anzahl;Anzahl;Tsd. EUR;Anzahl;Anzahl;Tsd. EUR;Anzahl;Anzahl;Tsd. EUR;Anzahl;Anzahl;Tsd. EUR;Anzahl;Anzahl;Tsd. EUR
9376444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9377112;      Bärnau, St;3;14;939;3;12;967;3;13;927;3;12;1009;3;12;943
9377113;      Brand;1;.;.;1;.;.;1;.;.;1;.;.;2;.;.
9377115;      Ebnath;1;.;.;1;.;.;1;.;.;2;.;.;2;.;.
9377116;      Erbendorf, St;12;293;48267;12;309;44228;13;321;74322;12;300;49676;12;286;56255
9377117;      Falkenberg, M;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9377118;      Friedenfels;2;.;.;2;.;.;2;.;.;2;.;.;2;.;.
9377119;      Fuchsmühl, M;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9377127;      Immenreuth;6;110;11732;6;109;11665;6;109;12999;6;109;12359;6;93;11781
9377128;      Kastl;3;27;.;3;28;.;3;31;3131;4;30;3689;4;29;4786
9377129;      Kemnath, St;7;70;7462;7;66;8046;7;63;8557;8;72;9038;7;75;11612
9377131;      Konnersreuth, M;5;30;2701;4;15;1297;4;14;1652;4;20;1975;3;22;2142
9377132;      Krummennaab;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9377133;      Kulmain;1;.;.;1;.;.;1;.;.;2;.;.;2;.;.
9377137;      Leonberg;1;.;.;1;.;.;1;.;.;1;.;.;1;.;.
9377139;      Mähring, M;7;91;10457;7;92;11654;8;95;10013;7;89;9149;8;89;12172
9377141;      Mitterteich, St;7;56;3457;6;49;3804;6;38;3577;6;42;3172;7;48;3871
9377142;      Neualbenreuth, M;6;30;2890;6;33;3357;6;33;3645;6;43;3787;6;44;4504
9377143;      Neusorg;5;15;1089;5;16;1319;5;18;1227;5;18;1321;6;39;3790
9377145;      Pechbrunn;1;.;.;1;.;.;1;.;.;1;.;.;1;.;.
9377146;      Plößberg, M;6;92;10141;6;118;19274;6;188;16149;6;144;31519;6;134;32612
9377148;      Pullenreuth;8;135;22112;7;139;20647;7;136;19792;7;154;24543;7;142;23129
9377149;      Reuth b.Erbendorf;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9377154;      Tirschenreuth, St;9;50;4002;9;48;4333;11;69;5462;11;62;5640;9;59;6885
9377157;      Waldershof, St;5;28;3251;5;27;2956;5;31;4062;5;28;3231;5;28;3439
9377158;      Waldsassen, St;9;434;.;11;438;94016;10;440;.;11;446;.;10;467;.
9377159;      Wiesau, M;11;104;11526;11;100;12638;10;93;12373;9;92;13590;10;155;18873
9377444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9471111;      Altendorf;1;.;.;1;.;.;1;.;.;2;.;.;3;12;.
9471115;      Baunach, St;3;8;957;4;11;923;4;14;1032;4;15;1140;5;27;1274
9471117;      Bischberg;1;.;.;1;.;.;2;.;.;2;.;.;3;13;1779
9471119;      Breitengüßbach;4;86;12708;4;80;8798;4;76;8572;4;79;11002;4;72;10028
9471120;      Burgebrach, M;10;138;17431;12;152;19969;12;169;25369;12;161;23341;15;186;26598
9471122;      Burgwindheim, M;3;13;449;4;15;397;4;18;634;4;16;810;4;17;1202
9471123;      Buttenheim, M;6;201;20477;6;212;21624;6;203;22684;6;199;21228;6;185;21682
9471128;      Ebrach, M;1;.;.;1;.;.;1;.;.;1;.;.;2;.;.
9471131;      Frensdorf;10;78;8183;10;72;8365;10;76;8358;11;88;11705;11;91;12706
9471133;      Gerach;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9471137;      Gundelsheim;3;59;.;3;60;5903;3;59;6391;3;60;5700;3;61;6935
9471140;      Hallstadt, St;6;36;2502;6;30;1605;7;38;2625;7;47;3176;6;47;3604
9471142;      Heiligenstadt i.OFr., M;4;49;5909;4;53;5304;4;45;6882;4;42;5757;4;36;5725
9471145;      Hirschaid, M;11;37;2510;11;40;3246;14;46;3991;11;42;2764;11;44;3098
9471150;      Kemmern;3;32;2363;3;27;2573;4;33;3968;4;30;4148;4;28;4857
9471151;      Königsfeld;1;.;.;1;.;.;1;.;.;1;.;.;2;.;.
9471152;      Lauter;2;.;.;2;.;.;2;.;.;2;.;.;2;.;.
9471154;      Lisberg;2;.;.;2;.;.;2;.;.;2;.;.;2;.;.
9471155;      Litzendorf;6;25;1612;5;23;1711;5;25;1736;5;24;1770;5;26;1959
9471159;      Memmelsdorf;5;98;9187;5;94;9892;4;96;10901;4;86;9290;4;86;11809
9471165;      Oberhaid;9;73;6278;9;57;6555;9;57;6680;9;52;5735;9;50;6928
9471169;      Pettstadt;1;.;.;1;.;.;1;.;.;1;.;.;1;.;.
9471172;      Pommersfelden;3;72;5509;3;67;6130;4;67;.;4;64;.;4;67;9099
9471173;      Priesendorf;1;.;.;1;.;.;1;.;.;1;.;.;1;.;.
9471174;      Rattelsdorf, M;7;70;7779;8;69;8949;9;71;9791;8;69;8942;10;74;10806
9471175;      Reckendorf;1;.;.;1;.;.;2;.;.;2;.;.;2;.;.
9471185;      Scheßlitz, St;8;56;4173;8;56;4760;11;68;5852;10;62;6498;11;91;7072
9471186;      Schönbrunn i.Steigerwald;3;12;1077;3;14;.;3;14;.;3;12;.;3;11;.
9471189;      Stadelhofen;1;.;.;2;.;.;2;.;.;2;.;.;1;.;.
9471191;      Stegaurach;4;26;2291;4;23;1960;4;21;2465;4;21;2368;4;23;3116
9471195;      Strullendorf;6;42;3540;6;39;4029;6;45;4229;6;51;2379;6;52;4565
9471207;      Viereth-Trunstadt;7;96;11392;6;100;10247;7;147;22746;9;147;25059;8;155;24096
9471208;      Walsdorf;2;.;.;2;.;.;2;.;.;2;.;.;1;.;.
9471209;      Wattendorf;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9471214;      Zapfendorf, M;5;38;2859;4;39;4408;5;41;5003;5;43;4468;5;47;8655
9471220;      Schlüsselfeld, St;7;87;10367;7;97;10580;8;96;10341;8;92;10838;8;93;11845
9471444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9472111;      Ahorntal;4;44;5307;4;49;5110;4;49;5780;6;70;9135;6;71;9876
9472115;      Aufseß;3;15;1069;3;15;850;2;.;.;2;.;.;2;.;.
9472116;      Bad Berneck i.Fichtelgebirge, St;7;51;6748;6;49;7103;6;55;11691;6;54;7883;5;53;6929
9472118;      Betzenstein, St;8;82;12799;7;76;11626;7;74;11771;9;78;12286;8;75;11530
9472119;      Bindlach;8;66;7656;9;68;8933;9;61;10786;11;65;8040;11;70;7851
9472121;      Bischofsgrün;1;.;.;1;.;.;1;.;.;1;.;.;1;.;.
9472127;      Creußen, St;8;80;7881;8;88;7991;8;88;9056;7;93;10788;7;86;11974
9472131;      Eckersdorf;2;.;.;2;.;.;2;.;.;3;8;375;2;.;.
9472133;      Emtmannsberg;1;.;.;1;.;.;1;.;.;1;.;.;1;.;.
9472138;      Fichtelberg;4;27;1747;5;34;2329;5;32;2899;6;44;4357;6;44;3179
9472139;      Gefrees, St;7;19;1989;7;21;1999;5;15;1180;5;16;1373;5;16;1493
9472140;      Gesees;1;.;.;–;–;–;–;–;–;–;–;–;–;–;–
9472141;      Glashütten;1;.;.;1;.;.;1;.;.;1;.;.;1;.;.
9472143;      Goldkronach, St;3;16;1114;4;16;1260;4;18;2346;2;.;.;2;.;.
9472146;      Haag;2;.;.;1;.;.;2;.;.;2;.;.;2;.;.
9472150;      Heinersreuth;6;74;9104;5;65;9065;4;59;8225;5;64;9681;6;69;10568
9472154;      Hollfeld, St;6;43;4162;6;44;3048;6;40;3604;7;45;3424;6;40;3905
9472155;      Hummeltal;1;.;.;3;22;1642;2;.;.;2;.;.;1;.;.
9472156;      Kirchenpingarten;–;–;–;–;–;–;1;.;.;1;.;.;1;.;.
9472164;      Mehlmeisel;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9472166;      Mistelbach;4;23;1775;3;16;1475;2;.;.;2;.;.;2;.;.
9472167;      Mistelgau;6;22;1567;6;22;1449;6;25;1391;6;24;1448;7;28;1980
9472175;      Pegnitz, St;7;91;10591;8;92;11619;8;82;12915;8;76;12685;10;89;13270
9472176;      Plankenfels;2;.;.;2;.;.;3;8;.;3;8;512;3;11;510
9472177;      Plech, M;2;.;.;2;.;.;2;.;.;2;.;.;2;.;.
9472179;      Pottenstein, St;3;15;1868;6;26;2317;5;25;2381;7;31;2331;8;34;3383
9472180;      Prebitz;4;15;1678;4;14;1618;3;16;2062;3;16;2493;3;12;1988
9472184;      Schnabelwaid, M;2;.;.;1;.;.;2;.;.;2;.;.;1;.;.
9472188;      Seybothenreuth;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9472190;      Speichersdorf;6;55;8981;5;51;5690;4;47;.;7;54;7710;10;65;9661
9472197;      Waischenfeld, St;8;37;3640;8;39;3542;9;42;3259;8;43;3879;9;46;3983
9472198;      Warmensteinach;1;.;.;–;–;–;–;–;–;–;–;–;–;–;–
9472199;      Weidenberg, M;4;21;3471;4;21;3536;6;31;3840;7;21;3645;8;21;3230
9472444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9473112;      Ahorn;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9473120;      Dörfles-Esbach;2;.;.;2;.;.;2;.;.;3;14;1344;4;17;1399
9473121;      Ebersdorf b.Coburg;6;87;5726;6;93;6121;6;91;7935;7;62;6003;7;59;7101
9473132;      Großheirath;3;.;.;3;.;.;3;.;.;4;66;.;4;63;.
9473134;      Grub a.Forst;3;35;3124;3;38;.;3;.;.;3;35;.;3;41;.
9473138;      Itzgrund;5;19;2237;3;16;.;4;17;.;4;.;.;5;.;2606
9473141;      Lautertal;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9473144;      Meeder;5;21;1610;5;20;1834;5;20;1665;4;15;1681;4;19;1946
9473151;      Neustadt b.Coburg, GKSt;8;36;3630;10;80;4417;9;93;6314;8;36;3173;10;59;4371
9473153;      Niederfüllbach;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9473158;      Bad Rodach, St;6;44;4686;6;44;5345;6;41;4507;9;53;4954;8;49;5054
9473159;      Rödental, St;4;44;5854;4;47;5871;5;47;5380;6;55;5392;7;69;7782
9473165;      Seßlach, St;10;136;17092;12;138;20372;11;126;22958;10;122;19343;10;116;17013
9473166;      Sonnefeld;3;.;.;3;.;.;2;.;.;2;.;.;3;.;.
9473170;      Untersiemau;3;220;.;3;219;.;3;233;.;3;227;.;4;232;.
9473174;      Weidhausen b.Coburg;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9473175;      Weitramsdorf;1;.;.;1;.;.;1;.;.;3;34;1900;3;26;2602
9473444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9474119;      Dormitz;2;.;.;2;.;.;2;.;.;2;.;.;2;.;.
9474121;      Ebermannstadt, St;7;103;10760;7;108;11813;8;118;16409;9;112;15187;10;122;15048
9474122;      Effeltrich;1;.;.;1;.;.;1;.;.;1;.;.;1;.;.
9474123;      Eggolsheim, M;5;33;6822;5;35;5726;7;41;7814;8;46;5706;9;45;6237
9474124;      Egloffstein, M;5;99;8714;5;110;9514;5;105;9696;5;98;10318;5;96;12405
9474126;      Forchheim, GKSt;10;89;9382;11;336;.;11;343;69843;14;354;75681;15;354;76825
9474129;      Gößweinstein, M;4;13;1372;4;16;1099;8;26;2467;10;29;4520;7;29;3478
9474132;      Gräfenberg, St;3;19;2707;4;20;3028;4;27;3444;5;28;3427;5;26;4383
9474133;      Hallerndorf;9;41;3130;10;40;4172;9;39;4369;9;40;7351;9;45;8017
9474134;      Hausen;8;124;22752;7;130;25115;7;134;26661;7;112;28779;7;110;28000
9474135;      Heroldsbach;4;39;6482;4;44;6635;4;32;6262;4;31;6471;4;28;6103
9474137;      Hetzles;3;22;2227;3;19;2103;3;21;2045;3;20;.;2;.;.
9474138;      Hiltpoltstein, M;3;15;2254;3;14;2620;3;14;2852;3;15;2566;2;.;.
9474140;      Igensdorf, M;4;23;.;4;19;1479;5;39;3346;6;36;4732;7;40;4472
9474143;      Kirchehrenbach;1;.;.;2;.;.;2;.;.;2;.;.;2;.;.
9474144;      Kleinsendelbach;1;.;.;1;.;.;1;.;.;1;.;.;1;.;.
9474145;      Kunreuth;1;.;.;1;.;.;1;.;.;1;.;.;1;.;.
9474146;      Langensendelbach;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9474147;      Leutenbach;1;.;.;1;.;.;1;.;.;1;.;.;1;.;.
9474154;      Neunkirchen a.Brand, M;4;31;3215;5;38;3449;6;39;3809;5;40;4158;6;40;4308
9474156;      Obertrubach;3;29;4112;3;38;.;3;42;4597;3;43;2980;3;36;.
9474158;      Pinzberg;2;.;.;2;.;.;2;.;.;2;.;.;2;.;.
9474160;      Poxdorf;3;16;1237;3;16;1337;3;17;1459;3;13;1492;3;13;1531
9474161;      Pretzfeld, M;3;7;531;3;9;662;3;8;736;3;6;646;2;.;.
9474168;      Unterleinleiter;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9474171;      Weilersbach;4;21;1697;4;21;1830;5;23;1935;5;23;2220;5;23;2423
9474173;      Weißenohe;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9474175;      Wiesenthau;2;.;.;2;.;.;3;28;2672;3;25;1935;3;23;3326
9474176;      Wiesenttal, M;9;59;6341;7;52;6412;7;48;5945;7;44;4836;7;43;6247
9475112;      Bad Steben, M;4;43;3634;4;45;4041;3;29;4363;4;28;3367;4;28;4147
9475113;      Berg;5;30;2293;4;25;2273;5;29;2643;5;29;2474;5;29;3017
9475120;      Döhlau;1;.;.;1;.;.;2;.;.;2;.;.;2;.;.
9475123;      Feilitzsch;7;81;6956;7;79;8729;7;78;8867;7;75;8806;8;85;11299
9475127;      Gattendorf;–;–;–;1;.;.;1;.;.;1;.;.;1;.;.
9475128;      Geroldsgrün;5;41;7047;5;37;7105;6;37;7099;6;32;5915;6;29;5822
9475136;      Helmbrechts, St;11;96;7545;9;96;7336;9;94;9684;10;96;9279;11;92;9532
9475137;      Issigau;1;.;.;4;14;1102;3;11;.;3;7;.;3;7;860
9475141;      Köditz;1;.;.;1;.;.;1;.;.;1;.;.;2;.;.
9475142;      Konradsreuth;4;16;913;3;14;885;4;12;905;4;15;918;4;15;957
9475145;      Leupoldsgrün;3;32;.;3;29;.;2;.;.;2;.;.;2;.;.
9475146;      Lichtenberg, St;–;–;–;–;–;–;–;–;–;–;–;–;1;.;.
9475154;      Münchberg, St;12;101;6350;11;88;6162;11;90;6171;10;81;6969;9;69;6788
9475156;      Naila, St;7;58;3793;7;56;3797;8;63;4279;7;59;4080;7;60;4117
9475158;      Oberkotzau, M;7;57;4881;6;52;4268;5;32;4016;5;36;4351;5;39;4755
9475161;      Regnitzlosau;8;110;10142;7;109;10291;9;121;18782;9;118;18246;9;116;20717
9475162;      Rehau, St;12;91;8352;10;62;8025;10;76;8756;10;82;10537;9;80;12703
9475165;      Schauenstein, St;3;8;.;2;.;.;3;7;.;3;7;617;3;7;578
9475168;      Schwarzenbach a.d.Saale, St;12;49;7115;11;46;6509;12;52;7434;12;52;7809;12;53;8363
9475169;      Schwarzenbach a.Wald, St;4;41;3091;5;42;3402;6;48;3843;6;51;4038;6;49;4690
9475171;      Selbitz, St;6;229;.;6;229;50793;7;261;59059;7;265;.;7;260;58718
9475174;      Sparneck, M;2;.;.;2;.;.;2;.;.;2;.;.;2;.;.
9475175;      Stammbach, M;3;48;3714;3;47;4449;3;46;5255;3;38;4562;2;.;.
9475181;      Töpen;–;–;–;–;–;–;–;–;–;1;.;.;1;.;.
9475182;      Trogen;2;.;.;2;.;.;2;.;.;2;.;.;2;.;.
9475184;      Weißdorf;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9475189;      Zell im Fichtelgebirge, M;1;.;.;1;.;.;3;6;547;3;7;663;2;.;.
9475444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9476145;      Kronach, St;10;269;29315;12;282;37981;15;290;35139;15;281;38419;16;285;34049
9476146;      Küps, M;8;141;31077;8;141;27481;8;138;31324;9;124;29566;9;153;29839
9476152;      Ludwigsstadt, St;5;53;3860;6;51;3861;6;51;3657;6;48;4045;6;49;3880
9476154;      Mitwitz, M;2;.;.;2;.;.;1;.;.;1;.;.;1;.;.
9476159;      Nordhalben, M;2;.;.;2;.;.;3;22;2454;3;21;2763;3;19;3464
9476164;      Pressig, M;3;9;1748;2;.;.;1;.;.;2;.;.;2;.;.
9476166;      Reichenbach;1;.;.;1;.;.;1;.;.;1;.;.;1;.;.
9476171;      Schneckenlohe;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9476175;      Steinbach a.Wald;2;.;.;1;.;.;1;.;.;2;.;.;2;.;.
9476177;      Steinwiesen, M;6;28;1936;6;26;2271;4;11;742;4;15;813;5;16;997
9476178;      Stockheim;6;19;1348;4;11;806;4;11;944;4;11;740;4;10;937
9476179;      Tettau, M;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9476180;      Teuschnitz, St;1;.;.;1;.;.;1;.;.;1;.;.;1;.;.
9476182;      Tschirn;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9476183;      Marktrodach, M;3;30;2449;3;33;2319;3;31;2848;3;30;1687;3;34;1946
9476184;      Wallenfels, St;5;102;15234;5;100;20430;5;95;15488;5;103;.;5;93;20238
9476185;      Weißenbrunn;5;22;2802;4;21;2154;5;20;2655;5;18;2420;4;9;1124
9476189;      Wilhelmsthal;6;72;8080;6;72;9184;6;67;10441;6;69;10232;5;60;9472
9476444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9477117;      Grafengehaig, M;5;11;817;4;10;740;5;10;683;5;12;897;5;12;944
9477118;      Guttenberg;2;.;.;2;.;.;2;.;.;2;.;.;2;.;.
9477119;      Harsdorf;2;.;.;2;.;.;2;.;.;2;.;.;1;.;.
9477121;      Himmelkron;4;26;2885;4;25;2790;4;25;3531;5;28;2832;5;26;3117
9477124;      Kasendorf, M;5;58;6495;5;64;8222;5;60;7130;4;60;6829;3;57;7497
9477127;      Ködnitz;4;55;6929;3;44;.;3;46;6550;3;39;5258;3;35;.
9477128;      Kulmbach, GKSt;18;315;25854;19;309;33596;22;308;38137;27;320;41226;29;341;43010
9477129;      Kupferberg, St;1;.;.;–;–;–;–;–;–;–;–;–;–;–;–
9477135;      Ludwigschorgast, M;1;.;.;1;.;.;1;.;.;1;.;.;1;.;.
9477136;      Mainleus, M;9;132;15280;8;143;19820;10;130;16899;9;141;17103;11;161;22142
9477138;      Marktleugast, M;3;22;1676;4;21;1802;5;26;2088;5;22;2153;5;19;2066
9477139;      Marktschorgast, M;2;.;.;2;.;.;2;.;.;2;.;.;2;.;.
9477142;      Neudrossenfeld;6;162;41988;7;175;41386;9;297;67076;9;290;69703;8;279;78791
9477143;      Neuenmarkt;2;.;.;2;.;.;3;19;2045;4;20;2079;4;24;2112
9477148;      Presseck, M;1;.;.;1;.;.;2;.;.;2;.;.;2;.;.
9477151;      Rugendorf;1;.;.;–;–;–;–;–;–;–;–;–;–;–;–
9477156;      Stadtsteinach, St;8;124;20307;8;124;20647;9;147;22669;8;127;21634;8;82;8754
9477157;      Thurnau, M;3;8;427;5;6;677;5;18;987;7;22;2041;7;27;2908
9477158;      Trebgast;1;.;.;1;.;.;1;.;.;2;.;.;2;.;.
9477159;      Untersteinach;3;10;980;2;.;.;3;12;913;2;.;.;2;.;.
9477163;      Wirsberg, M;1;.;.;2;.;.;2;.;.;2;.;.;3;9;.
9477164;      Wonsees, M;2;.;.;1;.;.;2;.;.;2;.;.;3;25;2296
9478111;      Altenkunstadt;6;57;6942;5;55;7717;5;61;7896;6;62;7781;5;55;8667
9478116;      Burgkunstadt, St;5;133;14934;5;139;14764;5;136;15494;5;146;17420;6;151;14886
9478120;      Ebensfeld, M;6;215;.;6;210;46641;6;215;43135;6;221;.;6;218;55925
9478127;      Hochstadt a.Main;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9478139;      Lichtenfels, St;11;85;5703;12;89;6259;11;93;7286;10;84;7149;12;75;7176
9478143;      Marktgraitz, M;1;.;.;1;.;.;1;.;.;1;.;.;1;.;.
9478144;      Marktzeuln, M;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9478145;      Michelau i.OFr.;4;53;5010;4;57;4445;4;47;4323;4;51;4911;6;45;4933
9478155;      Redwitz a.d.Rodach;2;.;.;2;.;.;2;.;.;2;.;.;2;.;.
9478165;      Bad Staffelstein, St;10;87;7440;9;95;8352;11;96;10326;13;99;9614;13;91;11353
9478176;      Weismain, St;9;693;.;9;770;182720;9;766;.;8;740;.;9;733;163735
9478444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9479111;      Bad Alexandersbad;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9479112;      Arzberg, St;2;.;.;2;.;.;2;.;.;3;27;4856;3;26;.
9479126;      Höchstädt i.Fichtelgebirge;2;.;.;1;.;.;1;.;.;2;.;.;1;.;.
9479127;      Hohenberg a.d.Eger, St;1;.;.;1;.;.;1;.;.;1;.;.;1;.;.
9479129;      Kirchenlamitz, St;2;.;.;2;.;.;3;7;529;2;.;.;3;6;515
9479135;      Marktleuthen, St;3;29;.;4;30;2714;5;34;2868;4;35;2650;4;27;3732
9479136;      Marktredwitz, GKSt;5;49;4211;5;49;4732;5;51;5616;5;36;5976;5;35;4449
9479138;      Nagel;4;28;1215;4;21;1004;5;23;1437;6;28;1280;6;23;2391
9479145;      Röslau;6;19;1381;6;18;1225;6;18;1196;6;18;1280;6;17;1509
9479147;      Schirnding, M;1;.;.;–;–;–;1;.;.;1;.;.;1;.;.
9479150;      Schönwald, St;3;28;1666;3;28;1478;2;.;.;4;21;1925;4;22;2118
9479152;      Selb, GKSt;12;169;17216;12;175;16430;12;169;18159;9;154;20523;9;159;21795
9479158;      Thiersheim, M;2;.;.;2;.;.;2;.;.;2;.;.;2;.;.
9479159;      Thierstein, M;1;.;.;1;.;.;1;.;.;1;.;.;1;.;.
9479161;      Tröstau;7;37;2854;5;35;2566;5;31;2801;5;32;2769;5;43;3504
9479166;      Weißenstadt, St;3;10;624;3;10;638;3;11;786;3;11;923;3;9;434
9479169;      Wunsiedel, St;6;206;.;7;209;.;8;202;39687;8;202;35802;7;188;37858
9479444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9571111;      Adelshofen;1;.;.;1;.;.;1;.;.;1;.;.;1;.;.
9571113;      Arberg, M;8;101;20896;7;100;21031;9;101;17589;8;104;18910;8;88;19968
9571114;      Aurach;3;9;912;3;9;967;4;9;1077;4;11;1206;4;10;1284
9571115;      Bechhofen, M;9;65;7192;10;61;8188;8;56;8826;8;52;8241;8;53;7814
9571122;      Bruckberg;2;.;.;2;.;.;2;.;.;2;.;.;3;21;2354
9571125;      Buch a.Wald;3;12;.;3;14;.;3;17;.;3;17;1229;3;17;1217
9571127;      Burgoberbach;2;.;.;3;94;.;3;88;.;3;92;.;3;93;.
9571128;      Burk;2;.;.;3;.;.;1;.;.;2;.;.;2;.;.
9571130;      Colmberg, M;2;.;.;2;.;.;2;.;.;2;.;.;2;.;.
9571132;      Dentlein a.Forst, M;5;78;7241;5;73;6680;5;72;.;6;77;8655;9;87;10060
9571134;      Diebach;2;.;.;2;.;.;2;.;.;2;.;.;2;.;.
9571135;      Dietenhofen, M;7;73;4748;7;70;5300;8;76;6409;9;75;6412;10;75;7013
9571136;      Dinkelsbühl, GKSt;18;244;31074;19;243;29552;17;239;32238;18;218;31632;19;215;30764
9571137;      Dombühl, M;4;75;6858;4;86;.;4;83;8509;4;77;8266;4;84;10927
9571139;      Dürrwangen, M;3;10;1022;2;.;.;3;10;.;4;11;1397;5;11;1528
9571141;      Ehingen;3;11;673;3;8;730;3;11;629;3;11;816;3;9;1042
9571145;      Feuchtwangen, St;11;297;47184;12;304;63081;12;301;53680;13;318;56738;14;301;52097
9571146;      Flachslanden, M;6;72;10106;5;73;11393;6;74;10375;5;72;11350;6;75;13979
9571152;      Gebsattel;–;–;–;–;–;–;–;–;–;2;.;.;2;.;.
9571154;      Gerolfingen;1;.;.;1;.;.;1;.;.;1;.;.;1;.;.
9571155;      Geslau;5;41;5037;5;40;3798;5;42;4844;5;42;6047;5;41;4968
9571165;      Heilsbronn, St;11;124;10935;11;120;12175;11;114;13012;14;121;13042;12;111;11896
9571166;      Herrieden, St;6;72;10190;5;58;7002;5;61;9167;6;58;9012;9;72;13122
9571169;      Insingen;4;58;10581;4;60;11136;5;64;11124;5;71;.;5;72;15106
9571170;      Langfurth;2;.;.;2;.;.;2;.;.;3;.;.;2;.;.
9571171;      Lehrberg, M;2;.;.;3;.;.;3;.;.;4;56;.;4;56;6550
9571174;      Leutershausen, St;6;129;15243;6;124;15416;5;116;16993;7;115;15246;6;121;16344
9571175;      Lichtenau, M;8;363;58805;8;464;60512;9;458;68736;10;454;68670;8;452;66755
9571177;      Merkendorf, St;8;256;.;6;45;5406;6;48;6388;7;60;6996;7;68;10389
9571178;      Mitteleschenbach;6;55;6491;6;55;8662;6;53;9257;7;49;7119;6;40;8671
9571179;      Mönchsroth;5;66;4755;5;75;5191;5;74;6780;5;73;6308;5;82;7028
9571180;      Neuendettelsau;8;128;24706;8;127;33416;9;145;42656;8;126;15309;8;123;14468
9571181;      Neusitz;3;.;.;4;90;.;4;91;18495;5;86;.;4;78;.
9571183;      Oberdachstetten;1;.;.;1;.;.;1;.;.;1;.;.;1;.;.
9571188;      Ohrenbach;1;.;.;1;.;.;1;.;.;1;.;.;1;.;.
9571189;      Ornbau, St;2;.;.;2;.;.;2;.;.;2;.;.;2;.;.
9571190;      Petersaurach;7;39;3251;8;45;3264;6;44;3829;7;45;4456;6;43;5651
9571192;      Röckingen;2;.;.;2;.;.;2;.;.;2;.;.;3;22;.
9571193;      Rothenburg ob der Tauber, GKSt;6;51;3561;6;47;4092;6;46;4706;5;45;3491;5;43;3616
9571194;      Rügland;3;12;1281;3;11;1324;3;10;1155;3;12;1036;3;11;1143
9571196;      Sachsen b.Ansbach;1;.;.;1;.;.;1;.;.;1;.;.;1;.;.
9571198;      Schillingsfürst, St;4;27;3789;4;27;3706;4;28;3649;4;31;4096;4;33;4316
9571199;      Schnelldorf;4;28;.;4;27;3120;4;28;3479;4;26;3535;4;30;4469
9571200;      Schopfloch, M;2;.;.;3;8;457;2;.;.;2;.;.;3;12;1137
