;;Berufsschulen;;;;;;;;;Berufsschulen z.sond.päd.Förderung;;;;;;;;;Berufsfachschulen (oh.Gesundheitsw.u.Wirtschafts.);;;;;;;;;Landwirtschaftsschulen;;;;;;;;;Fachschulen (ohne Landwirtschaftsschulen);;;;;;;;;Fachoberschulen;;;;;;;;;Berufsoberschulen;;;;;;;;;Fachakademien;;;;;;;;;Schulen des Gesundheitswesens;;;;;;;;
;;Insgesamt;öffentliche Schulen;private Schulen;Lehrkräfte;Lehrkräfte;Klassen;Schüler;Schüler;Schüler;Insgesamt;öffentliche Schulen;private Schulen;Lehrkräfte;Lehrkräfte;Klassen;Schüler;Schüler;Schüler;Insgesamt;öffentliche Schulen;private Schulen;Lehrkräfte;Lehrkräfte;Klassen;Schüler;Schüler;Schüler;Insgesamt;öffentliche Schulen;private Schulen;Lehrkräfte;Lehrkräfte;Klassen;Schüler;Schüler;Schüler;Insgesamt;öffentliche Schulen;private Schulen;Lehrkräfte;Lehrkräfte;Klassen;Schüler;Schüler;Schüler;Insgesamt;öffentliche Schulen;private Schulen;Lehrkräfte;Lehrkräfte;Klassen;Schüler;Schüler;Schüler;Insgesamt;öffentliche Schulen;private Schulen;Lehrkräfte;Lehrkräfte;Klassen;Schüler;Schüler;Schüler;Insgesamt;öffentliche Schulen;private Schulen;Lehrkräfte;Lehrkräfte;Klassen;Schüler;Schüler;Schüler;Insgesamt;öffentliche Schulen;private Schulen;Lehrkräfte;Lehrkräfte;Klassen;Schüler;Schüler;Schüler
;;Schulen;Schulen;Schulen;Voll- und teilzeitbeschäftigte Lehrkräfte;männlich;;Insgesamt;männlich;Ausländer;Schulen;Schulen;Schulen;Voll- und teilzeitbeschäftigte Lehrkräfte;männlich;;Insgesamt;männlich;Ausländer;Schulen;Schulen;Schulen;Voll- und teilzeitbeschäftigte Lehrkräfte;männlich;;Insgesamt;männlich;Ausländer;Schulen;Schulen;Schulen;Voll- und teilzeitbeschäftigte Lehrkräfte;männlich;;Insgesamt;männlich;Ausländer;Schulen;Schulen;Schulen;Voll- und teilzeitbeschäftigte Lehrkräfte;männlich;;Insgesamt;männlich;Ausländer;Schulen;Schulen;Schulen;Voll- und teilzeitbeschäftigte Lehrkräfte;männlich;;Insgesamt;männlich;Ausländer;Schulen;Schulen;Schulen;Voll- und teilzeitbeschäftigte Lehrkräfte;männlich;;Insgesamt;männlich;Ausländer;Schulen;Schulen;Schulen;Voll- und teilzeitbeschäftigte Lehrkräfte;männlich;;Insgesamt;männlich;Ausländer;Schulen;Schulen;Schulen;Voll- und teilzeitbeschäftigte Lehrkräfte;männlich;;Insgesamt;männlich;Ausländer
;;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl
9271;    Deggendorf (Lkr);2;2;–;90;64;134;2693;1888;337;1;–;1;49;26;56;501;344;91;3;2;1;35;22;10;183;132;14;–;–;–;–;–;–;–;–;–;2;2;–;6;4;4;62;56;1;1;1;–;45;24;17;378;157;39;1;1;–;1;1;5;76;35;4;1;1;–;11;2;4;88;11;–;6;4;2;37;9;17;386;98;72
9272;    Freyung-Grafenau (Lkr);1;1;–;37;27;51;914;744;178;–;–;–;–;–;–;–;–;–;3;2;1;15;6;9;138;17;40;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1;1;–;18;7;9;159;64;7;1;1;–;1;1;1;16;13;–;1;1;–;9;3;5;83;8;5;4;–;4;24;10;12;274;68;53
9273;    Kelheim (Lkr);1;1;–;52;27;70;1279;772;285;1;–;1;37;21;70;441;327;42;1;1;–;7;–;4;81;8;16;1;1;–;–;–;1;16;1;–;2;–;2;2;–;3;36;10;2;1;1;–;35;20;18;328;128;54;1;1;–;2;–;4;54;37;4;–;–;–;–;–;–;–;–;–;5;–;5;21;7;11;253;59;102
9274;    Landshut (Lkr);–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1;–;1;4;3;2;69;67;2;1;–;1;–;–;4;30;12;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;4;3;1;18;2;13;236;41;65
9275;    Passau (Lkr);1;1;–;33;27;41;714;566;193;1;–;1;1;1;2;32;16;7;3;3;–;24;1;12;214;35;68;1;1;–;4;2;1;40;35;3;1;1;–;5;4;3;32;25;2;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1;1;–;5;1;2;35;9;2;6;–;6;28;9;18;342;70;130
9276;    Regen (Lkr);2;2;–;44;26;62;1124;693;316;1;–;1;2;–;2;23;18;2;2;1;1;13;5;7;94;12;16;1;1;–;1;–;1;18;1;1;1;1;–;3;2;2;12;8;–;1;1;–;16;9;10;212;94;17;–;–;–;–;–;–;–;–;–;1;–;1;13;3;5;102;7;1;2;–;2;11;3;7;136;39;50
9277;    Rottal-Inn (Lkr);1;1;–;67;45;96;1936;1342;313;–;–;–;–;–;–;–;–;–;3;2;1;20;2;8;153;17;25;1;1;–;1;1;3;59;30;–;3;1;2;9;4;6;86;27;8;1;1;–;45;20;21;469;189;40;1;1;–;–;–;3;34;18;2;1;–;1;18;4;6;136;13;7;6;2;4;38;13;23;499;170;203
9278;    Straubing-Bogen (Lkr);–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;2;2;–;17;1;8;122;9;20;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1;–;1;5;1;3;75;2;–;2;–;2;9;1;4;90;11;22
9279;    Dingolfing-Landau (Lkr);1;1;–;67;54;98;2131;1604;297;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1;1;–;–;–;1;17;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;2;–;2;13;4;5;114;21;43
9361;    Amberg (Krfr.St);1;1;–;50;34;69;1252;710;263;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1;1;–;–;–;1;11;1;–;2;1;1;5;3;4;69;62;–;1;1;–;45;23;20;425;198;34;1;1;–;3;3;4;65;32;2;–;–;–;–;–;–;–;–;–;3;–;3;20;4;9;170;47;37
9362;    Regensburg (Krfr.St);4;4;–;233;148;379;8298;5091;1713;1;–;1;3;1;2;18;11;2;7;4;3;52;14;28;547;139;141;–;–;–;–;–;–;–;–;–;1;1;–;2;–;1;12;2;3;4;1;3;117;52;72;1533;691;208;2;2;–;13;10;14;229;111;17;5;2;3;59;17;27;570;121;20;19;3;16;162;35;85;1850;554;407
9363;    Weiden i.d.OPf. (Krfr.St);1;1;–;99;63;133;2803;1712;437;–;–;–;–;–;–;–;–;–;1;1;–;5;–;3;46;10;3;1;1;–;1;1;3;59;39;–;2;–;2;8;1;3;48;9;6;1;1;–;74;39;35;731;292;98;1;1;–;1;–;4;60;25;1;2;1;1;13;6;9;163;18;7;–;–;–;–;–;–;–;–;–
9371;    Amberg-Sulzbach (Lkr);1;1;–;36;24;46;931;586;72;–;–;–;–;–;–;–;–;–;4;4;–;36;13;11;198;52;26;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1;1;–;6;1;3;65;7;5;4;2;2;12;3;8;129;36;33
9372;    Cham (Lkr);1;1;–;80;52;117;2388;1571;593;–;–;–;–;–;–;–;–;–;1;–;1;4;1;2;52;8;6;1;1;–;1;–;2;45;20;–;2;1;1;7;4;6;90;47;1;1;1;–;34;21;17;360;137;14;1;1;–;1;–;3;41;24;–;1;–;1;12;4;4;103;13;2;5;–;5;21;4;12;244;55;56
9373;    Neumarkt i.d.OPf. (Lkr);1;1;–;66;46;96;1983;1359;322;–;–;–;–;–;–;–;–;–;1;–;1;10;3;4;97;4;9;–;–;–;–;–;–;–;–;–;3;2;1;18;11;10;211;139;10;1;1;–;60;27;29;617;293;59;1;1;–;1;–;3;61;37;1;–;–;–;–;–;–;–;–;–;5;–;5;28;6;14;316;80;117
9374;    Neustadt a.d.Waldnaab (Lkr);1;1;–;6;4;8;157;120;64;1;–;1;68;42;56;753;560;149;3;3;–;22;3;9;176;27;17;–;–;–;–;–;–;–;–;–;1;1;–;1;1;1;10;3;3;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1;1;–;17;7;5;116;16;6;5;–;5;24;4;13;331;82;25
9375;    Regensburg (Lkr);–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;2;–;2;54;37;34;459;368;17;1;–;1;–;–;2;13;4;4;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;5;–;5;15;5;11;233;73;16
9376;    Schwandorf (Lkr);1;1;–;82;62;129;2723;2114;342;1;–;1;21;6;18;191;102;12;3;3;–;8;1;6;90;11;12;1;1;–;–;–;1;20;–;–;–;–;–;–;–;–;–;–;–;1;1;–;40;25;22;442;195;77;1;1;–;1;–;1;21;16;1;1;–;1;12;1;6;151;22;1;10;–;10;38;9;21;405;93;94
9377;    Tirschenreuth (Lkr);1;1;–;59;43;74;1468;1181;225;–;–;–;–;–;–;–;–;–;3;3;–;11;8;8;182;112;44;1;1;–;–;–;1;17;–;–;2;1;1;6;4;4;39;31;2;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1;–;1;4;1;3;30;8;12
9461;    Bamberg (Krfr.St);3;3;–;134;83;200;4194;2408;638;1;–;1;39;21;32;289;176;31;6;1;5;24;6;16;264;79;35;1;1;–;–;–;1;21;3;1;3;1;2;9;3;5;77;45;9;1;1;–;60;30;25;579;272;40;1;1;–;7;5;7;112;69;2;3;–;3;49;11;18;432;80;22;11;–;11;67;18;38;818;241;271
9462;    Bayreuth (Krfr.St);3;3;–;106;71;162;3188;2067;332;1;1;–;10;4;4;47;27;5;3;3;–;20;2;9;166;25;15;1;1;–;2;1;3;49;24;1;3;1;2;9;3;5;82;38;9;1;1;–;54;22;27;575;239;54;1;1;–;2;2;6;65;41;3;2;1;1;21;3;7;144;37;3;14;5;9;77;19;35;814;223;126
9463;    Coburg (Krfr.St);2;2;–;80;54;112;2400;1558;364;–;–;–;–;–;–;–;–;–;4;2;2;20;3;10;168;39;21;1;1;–;1;–;1;13;–;3;3;1;2;8;1;5;98;45;3;1;1;–;44;19;22;443;187;27;1;1;–;1;1;2;43;32;1;1;–;1;17;1;6;159;27;5;7;–;7;58;10;30;660;136;125
9464;    Hof (Krfr.St);1;1;–;72;45;116;2482;1505;422;1;–;1;33;17;30;334;228;5;1;1;–;2;2;2;23;22;7;–;–;–;–;–;–;–;–;–;1;1;–;9;8;7;75;70;3;1;1;–;34;20;15;323;149;31;1;1;–;–;–;2;29;21;–;2;–;2;28;8;11;257;54;5;2;–;2;22;2;8;190;42;32
9471;    Bamberg (Lkr);–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9472;    Bayreuth (Lkr);1;1;–;16;10;26;516;396;157;–;–;–;–;–;–;–;–;–;1;1;–;1;1;1;2;2;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9473;    Coburg (Lkr);–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9474;    Forchheim (Lkr);1;1;–;36;17;44;962;581;204;–;–;–;–;–;–;–;–;–;2;2;–;10;2;5;100;18;18;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;2;1;1;31;12;21;367;196;40;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;5;–;5;26;4;14;267;82;169
9475;    Hof (Lkr);1;1;–;14;7;21;278;177;81;–;–;–;–;–;–;–;–;–;3;3;–;18;3;8;137;19;16;–;–;–;–;–;–;–;–;–;2;2;–;2;1;3;21;13;1;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;2;2;–;14;1;7;123;21;8;1;–;1;6;3;3;56;10;7
9476;    Kronach (Lkr);1;1;–;37;25;49;937;756;115;–;–;–;–;–;–;–;–;–;5;5;–;20;6;14;188;52;23;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;2;–;2;7;2;8;78;32;2;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1;–;1;5;1;3;63;10;2
9477;    Kulmbach (Lkr);1;1;–;47;34;75;1551;1225;214;2;–;2;11;9;9;71;55;7;–;–;–;–;–;–;–;–;–;1;1;–;–;–;1;7;–;–;4;2;2;19;11;14;193;121;8;1;1;–;28;17;14;291;135;40;1;1;–;–;–;2;6;5;–;–;–;–;–;–;–;–;–;–;4;–;4;24;6;11;212;36;40
9478;    Lichtenfels (Lkr);1;1;–;46;30;64;1383;1064;135;–;–;–;–;–;–;–;–;–;3;2;1;9;4;7;94;32;8;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;2;1;1;10;3;6;109;27;16
9479;    Wunsiedel i.Fichtelgebirge (Lkr);2;2;–;59;43;75;1543;1094;178;–;–;–;–;–;–;–;–;–;1;1;–;10;4;4;86;24;3;–;–;–;–;–;–;–;–;–;4;3;1;17;8;10;157;88;21;1;1;–;22;14;13;252;111;22;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;4;2;2;19;3;8;191;39;32
9561;    Ansbach (Krfr.St);2;2;–;97;61;161;3462;2066;521;1;1;–;32;20;32;306;195;46;5;5;–;48;20;19;419;175;103;1;1;–;2;–;1;17;–;–;2;1;1;5;4;4;105;100;–;1;1;–;47;21;22;483;225;45;1;1;–;1;1;3;51;29;3;1;1;–;4;4;2;26;21;2;5;3;2;24;6;11;270;54;85
9562;    Erlangen (Krfr.St);1;1;–;70;44;115;2547;1613;413;–;–;–;–;–;–;–;–;–;2;–;2;4;1;5;94;20;17;–;–;–;–;–;–;–;–;–;1;1;–;18;12;12;264;247;8;1;1;–;66;34;30;683;343;55;1;1;–;2;1;2;42;33;–;1;–;1;33;4;14;208;46;46;15;7;8;97;25;53;1086;308;320
9563;    Fürth (Krfr.St);3;3;–;136;77;190;4254;2953;717;–;–;–;–;–;–;–;–;–;3;2;1;16;3;8;142;25;32;2;2;–;–;–;2;36;15;–;3;–;3;8;3;5;84;12;19;1;1;–;46;29;27;563;245;58;1;1;–;–;–;2;22;20;1;1;–;1;17;3;6;138;24;1;6;2;4;54;7;29;532;131;212
9564;    Nürnberg (Krfr.St);11;11;–;495;271;637;14924;8377;3651;3;2;1;88;33;73;878;539;205;23;9;14;168;57;77;1552;553;442;–;–;–;–;–;–;–;–;–;10;5;5;63;43;48;692;555;38;7;3;4;231;97;131;3103;1286;496;2;2;–;55;23;20;393;211;46;5;3;2;112;33;41;994;233;97;28;7;21;223;55;106;2231;644;753
9565;    Schwabach (Krfr.St);1;1;–;18;8;27;580;243;35;–;–;–;–;–;–;–;–;–;1;–;1;14;3;5;133;27;15;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1;1;–;22;10;13;260;110;15;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;2;–;2;7;2;4;75;14;17
9571;    Ansbach (Lkr);1;1;–;43;31;64;1251;880;306;–;–;–;–;–;–;–;–;–;4;2;2;26;11;10;161;54;11;4;4;–;14;9;10;213;147;–;3;1;2;21;5;9;128;55;21;2;1;1;23;14;14;268;111;9;1;1;–;1;–;2;16;14;–;2;1;1;34;9;12;270;29;10;7;4;3;29;7;21;294;47;61
9572;    Erlangen-Höchstadt (Lkr);1;1;–;34;18;49;894;614;258;–;–;–;–;–;–;–;–;–;3;3;–;12;1;7;99;17;22;–;–;–;–;–;–;–;–;–;5;2;3;24;10;14;201;113;14;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;2;1;1;29;8;12;308;53;11;–;–;–;–;–;–;–;–;–
9573;    Fürth (Lkr);–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1;–;1;4;2;4;78;53;–
9574;    Nürnberger Land (Lkr);1;1;–;53;37;76;1559;997;280;3;–;3;38;18;37;325;203;9;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;2;1;1;40;15;20;386;177;23;–;–;–;–;–;–;–;–;–;5;1;4;50;19;33;545;105;22;4;–;4;16;8;8;181;67;66
9575;    Neustadt a.d.Aisch-Bad Windsheim (Lkr);3;3;–;43;33;56;1036;804;170;–;–;–;–;–;–;–;–;–;3;3;–;24;5;9;150;24;26;1;1;–;2;1;2;43;20;1;–;–;–;–;–;–;–;–;–;2;–;2;9;5;11;209;88;2;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;4;2;2;37;8;15;373;150;133
9576;    Roth (Lkr);1;1;–;60;48;78;1664;1439;306;1;–;1;7;3;3;22;13;6;1;1;–;4;2;2;41;40;8;1;1;–;1;–;3;56;28;–;3;1;2;17;7;10;184;88;19;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;5;2;3;14;2;11;209;53;47
9577;    Weißenburg-Gunzenhausen (Lkr);2;2;–;54;35;66;1324;927;246;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;2;1;1;1;1;3;64;59;1;1;1;–;41;26;21;423;193;38;1;1;–;2;2;4;56;30;1;1;–;1;17;8;8;172;11;6;3;1;2;18;2;11;159;23;31
9661;    Aschaffenburg (Krfr.St);3;3;–;117;68;179;3883;2363;748;1;–;1;33;18;30;297;180;58;5;4;1;34;7;16;407;93;78;–;–;–;–;–;–;–;–;–;5;3;2;14;6;9;160;115;18;1;1;–;50;33;30;637;304;95;1;1;–;6;2;5;60;45;1;1;–;1;24;6;10;246;42;3;9;–;9;58;8;28;604;142;94
9662;    Schweinfurt (Krfr.St);3;3;–;116;74;176;3814;2307;532;1;–;1;39;20;25;298;193;87;4;3;1;24;3;14;234;36;41;1;1;–;1;1;2;30;26;–;2;1;1;8;3;4;94;60;1;2;1;1;62;31;31;616;287;88;1;1;–;4;1;6;120;84;8;1;–;1;19;4;8;194;36;4;4;–;4;26;6;13;274;72;48
9663;    Würzburg (Krfr.St);5;4;1;208;142;296;6481;4148;967;3;–;3;61;31;58;624;410;43;11;7;4;72;26;35;671;290;122;–;–;–;–;–;–;–;–;–;7;5;2;27;13;24;525;354;36;1;1;–;79;33;42;1026;454;123;1;1;–;4;2;7;132;70;10;6;1;5;58;15;24;496;76;30;21;7;14;138;24;64;1393;320;283
9671;    Aschaffenburg (Lkr);–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9672;    Bad Kissingen (Lkr);1;1;–;55;23;79;1691;900;268;–;–;–;–;–;–;–;–;–;3;3;–;20;4;10;209;36;33;–;–;–;–;–;–;–;–;–;1;–;1;4;–;3;60;17;2;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1;–;1;16;4;9;226;34;2;4;–;4;24;6;10;206;50;52
9673;    Rhön-Grabfeld (Lkr);1;1;–;42;32;58;1229;991;129;–;–;–;–;–;–;–;–;–;2;2;–;22;15;6;83;36;9;1;1;–;–;–;1;20;2;–;3;3;–;2;2;4;41;40;–;1;1;–;40;22;20;377;163;30;1;1;–;–;–;2;26;15;–;–;–;–;–;–;–;–;–;–;4;–;4;19;3;12;245;53;21
9674;    Haßberge (Lkr);1;1;–;39;26;55;1059;852;214;–;–;–;–;–;–;–;–;–;4;4;–;10;2;9;123;39;13;–;–;–;–;–;–;–;–;–;2;1;1;8;6;3;62;54;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1;–;1;17;8;6;131;26;6;4;2;2;30;6;14;295;74;55
9675;    Kitzingen (Lkr);1;1;–;61;24;77;1689;1126;366;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1;1;–;1;–;1;21;1;1;–;–;–;–;–;–;–;–;–;1;1;–;25;14;12;257;112;30;1;1;–;–;–;1;10;4;–;–;–;–;–;–;–;–;–;–;2;2;–;6;–;4;65;22;13
9676;    Miltenberg (Lkr);1;1;–;61;38;87;1807;1364;357;–;–;–;–;–;–;–;–;–;1;1;–;2;–;2;28;17;3;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1;1;–;18;7;9;179;95;12;1;1;–;–;–;1;19;14;1;–;–;–;–;–;–;–;–;–;4;–;4;18;2;10;189;46;43
9677;    Main-Spessart (Lkr);1;1;–;52;29;73;1434;1019;226;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1;1;–;1;1;1;24;22;–;1;1;–;1;1;2;17;16;–;1;1;–;33;17;15;289;126;13;1;1;–;–;–;1;20;13;1;–;–;–;–;–;–;–;–;–;3;3;–;14;5;10;156;45;23
9678;    Schweinfurt (Lkr);–;–;–;–;–;–;–;–;–;1;–;1;3;–;2;20;–;2;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1;1;–;5;2;3;48;18;2
9679;    Würzburg (Lkr);–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;2;2;–;12;2;6;110;23;48;1;1;–;–;–;9;127;94;–;–;–;–;–;–;–;–;–;–;1;–;1;5;3;5;73;21;1;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;2;–;2;7;3;5;105;14;13
9761;    Augsburg (Krfr.St);7;7;–;238;151;410;9301;5640;1744;2;–;2;79;45;101;1111;700;306;6;3;3;34;6;19;392;59;80;–;–;–;–;–;–;–;–;–;2;–;2;50;34;30;575;472;10;1;1;–;90;43;39;951;427;159;2;2;–;17;7;14;196;135;17;6;2;4;74;15;39;868;128;34;20;1;19;122;24;60;1375;261;317
9762;    Kaufbeuren (Krfr.St);1;1;–;58;44;85;1821;1343;299;–;–;–;–;–;–;–;–;–;3;3;–;26;5;12;245;28;27;2;2;–;2;2;4;40;21;–;–;–;–;–;–;–;–;–;–;1;1;–;51;28;23;568;231;56;1;1;–;1;1;6;112;57;10;1;1;–;18;7;10;221;32;9;3;2;1;19;4;10;220;38;60
9763;    Kempten (Allgäu) (Krfr.St);3;3;–;119;85;191;4500;2957;612;1;–;1;30;13;37;386;214;94;3;2;1;10;2;6;125;22;21;3;3;–;9;6;6;114;75;5;3;2;1;17;16;12;244;188;4;2;1;1;61;37;34;687;289;75;1;1;–;5;5;5;108;58;2;2;–;2;23;6;10;240;33;13;10;–;10;46;9;27;493;108;123
9764;    Memmingen (Krfr.St);2;2;–;79;61;106;2451;1615;281;–;–;–;–;–;–;–;–;–;3;3;–;18;5;9;177;21;37;1;1;–;–;–;1;17;–;–;3;1;2;11;5;12;252;147;12;1;1;–;57;30;26;543;202;48;1;1;–;2;2;5;93;62;5;1;1;–;6;–;2;57;7;2;4;2;2;28;6;14;238;51;77
9771;    Aichach-Friedberg (Lkr);1;1;–;42;26;62;1402;1004;363;–;–;–;–;–;–;–;–;–;1;1;–;8;1;6;116;10;19;1;1;–;1;–;1;18;–;–;2;1;1;2;1;3;65;51;11;1;1;–;70;35;42;908;419;109;1;1;–;2;–;4;61;19;4;2;1;1;14;1;5;120;20;6;3;–;3;15;3;8;195;61;81
9772;    Augsburg (Lkr);1;1;–;39;17;52;1159;649;333;–;–;–;–;–;–;–;–;–;2;2;–;17;4;8;152;17;35;1;1;–;–;–;1;19;–;–;1;–;1;21;20;10;158;155;–;1;1;–;68;24;31;751;331;73;1;1;–;3;–;4;65;32;2;–;–;–;–;–;–;–;–;–;4;3;1;15;9;11;221;76;25
9773;    Dillingen a.d.Donau (Lkr);2;2;–;89;60;143;3195;2632;333;–;–;–;–;–;–;–;–;–;4;4;–;12;3;9;136;42;29;1;1;–;4;3;3;54;34;1;1;1;–;5;2;3;20;14;–;2;–;2;8;3;5;99;52;6;–;–;–;–;–;–;–;–;–;1;–;1;10;3;7;145;18;2;4;–;4;18;2;9;160;23;45
9774;    Günzburg (Lkr);1;1;–;49;31;73;1558;995;282;2;–;2;44;22;50;437;307;82;4;3;1;25;14;10;163;43;23;–;–;–;–;–;–;–;–;–;2;–;2;25;7;12;260;84;7;1;1;–;34;14;17;332;147;30;1;1;–;5;–;4;60;43;6;1;–;1;19;2;9;213;22;7;5;3;2;41;10;15;319;69;64
9775;    Neu-Ulm (Lkr);2;2;–;75;46;108;2299;1415;506;1;–;1;10;5;9;72;38;14;3;3;–;7;–;6;115;10;18;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1;1;–;72;32;33;769;313;100;1;1;–;3;–;6;98;58;9;–;–;–;–;–;–;–;–;–;1;–;1;4;2;2;21;4;4
9776;    Lindau (Bodensee) (Lkr);1;1;–;48;29;82;1875;1460;403;–;–;–;–;–;–;–;–;–;1;–;1;2;–;2;36;4;16;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1;1;–;20;8;12;263;113;22;–;–;–;–;–;–;–;–;–;1;–;1;16;2;8;176;17;75;1;–;1;4;–;3;41;5;11
9777;    Ostallgäu (Lkr);1;1;–;41;23;65;1261;650;239;–;–;–;–;–;–;–;–;–;2;2;–;7;1;4;53;15;12;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1;1;–;2;–;1;24;2;8
