Tourismus seit 2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9572132;      Herzogenaurach, St;13;1415;74771;22090;52681;273901;51151;222750;3,7;2,3;4,2;–;–;–;17;1537;79265;25057;54208;278143;53389;224754;3,5;2,1;4,1;–;–;–;15;1231;35323;7737;27586;182055;15929;166126;5,2;2,1;6;–;–;–;12;1125;36085;6090;29995;188858;11444;177414;5,2;1,9;5,9;–;–;–;14;1385;62859;16131;46728;242821;36619;206202;3,862947231;2,270101048;4,412814587;–;–;–;15;1518;75174;22412;52762;270924;53084;217840;3,603958816;2,368552561;4,12872901;–;–;–
9572133;      Heßdorf;3;155;13387;5946;7441;19536;8105;11431;1,5;1,4;1,5;–;–;–;3;155;12237;5230;7007;18991;6376;12615;1,6;1,2;1,8;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9572135;      Höchstadt a.d.Aisch, St;2;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–
9572137;      Kalchreuth;2;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–
9572139;      Lonnerstadt, M;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9572141;      Marloffstein;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–
9572142;      Möhrendorf;2;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–
9572143;      Mühlhausen, M;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9572147;      Oberreichenbach;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–
9572149;      Röttenbach;3;62;2587;88;2499;5646;198;5448;2,2;2,3;2,2;–;–;–;4;89;3782;223;3559;13952;682;13270;3,7;3,1;3,7;–;–;–;4;86;2332;130;2202;10627;1099;9528;4,6;8,5;4,3;–;–;–;4;86;1722;253;1469;10225;1623;8602;5,9;6,4;5,9;–;–;–;4;86;2238;273;1965;11337;1345;9992;5,065683646;4,926739927;5,084987277;–;–;–;4;86;2604;347;2257;12298;1542;10756;4,722734255;4,443804035;4,765618077;–;–;–
9572154;      Spardorf;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9572158;      Uttenreuth;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–
9572159;      Vestenbergsgreuth, M;1;–;.;.;.;.;.;.;.;.;.;–;–;–;1;–;.;.;.;.;.;.;.;.;.;–;–;–;1;–;.;.;.;.;.;.;.;.;.;–;–;–;1;–;.;.;.;.;.;.;.;.;.;–;–;–;1;–;.;.;.;.;.;.;.;.;.;–;–;–;1;–;.;.;.;.;.;.;.;.;.;–;–;–
9572160;      Wachenroth, M;6;222;12206;4798;7408;19404;6706;12698;1,6;1,4;1,7;–;–;–;6;199;9509;3547;5962;14279;5021;9258;1,5;1,4;1,6;–;–;–;6;213;4987;1874;3113;8477;2694;5783;1,7;1,4;1,9;–;–;–;6;213;7092;1387;5705;14835;2100;12735;2,1;1,5;2,2;–;–;–;6;215;11486;4846;6640;17532;6198;11334;1,526379941;1,278992984;1,706927711;–;–;–;6;185;13467;5716;7751;19038;7941;11097;1,413677879;1,389258223;1,431686234;–;–;–
9572164;      Weisendorf, M;3;202;12985;3681;9304;23025;6922;16103;1,8;1,9;1,7;–;–;–;3;202;12409;1969;10440;22091;4784;17307;1,8;2,4;1,7;–;–;–;2;.;4556;584;3972;8069;1546;6523;1,8;2,6;1,6;–;–;–;2;.;5294;464;4830;9338;1734;7604;1,8;3,7;1,6;–;–;–;3;202;10075;863;9212;14462;1427;13035;1,435434243;1,653534183;1,415002171;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–
9572444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9573111;      Ammerndorf, M;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–
9573114;      Cadolzburg, M;2;.;4315;468;3847;9071;947;8124;2,1;2;2,1;–;–;–;4;123;5142;601;4541;9327;1401;7926;1,8;2,3;1,7;–;–;–;4;115;2633;268;2365;5281;625;4656;2;2,3;2;–;–;–;4;115;1548;57;1491;3266;107;3159;2,1;1,9;2,1;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–
9573115;      Großhabersdorf;2;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–
9573120;      Langenzenn, St;3;110;6790;337;6453;16411;633;15778;2,4;1,9;2,4;–;–;–;4;133;8077;636;7441;16887;1474;15413;2,1;2,3;2,1;–;–;–;4;131;4396;194;4202;12434;881;11553;2,8;4,5;2,7;–;–;–;3;99;4033;113;3920;10858;191;10667;2,7;1,7;2,7;–;–;–;3;99;4615;198;4417;14144;402;13742;3,064788732;2,03030303;3,111161422;–;–;–;3;95;4809;252;4557;13180;425;12755;2,740694531;1,686507937;2,798990564;–;–;–
9573122;      Oberasbach, St;5;230;26192;4469;21723;44611;7878;36733;1,7;1,8;1,7;–;–;–;7;276;21693;3441;18252;40793;8941;31852;1,9;2,6;1,7;–;–;–;7;276;9550;983;8567;19629;3733;15896;2,1;3,8;1,9;–;–;–;7;253;9339;635;8704;22253;3940;18313;2,4;6,2;2,1;–;–;–;7;292;17629;2506;15123;37165;9939;27226;2,108174031;3,966081405;1,800304172;–;–;–;7;282;18316;2787;15529;35116;7158;27958;1,917230836;2,568353068;1,800373495;–;–;–
9573123;      Obermichelbach;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9573124;      Puschendorf;2;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–
9573125;      Roßtal, M;3;117;5509;178;5331;11523;459;11064;2,1;2,6;2,1;–;–;–;3;117;5415;187;5228;11676;578;11098;2,2;3,1;2,1;–;–;–;3;117;3325;72;3253;6737;327;6410;2;4,5;2;–;–;–;3;117;3952;65;3887;8672;189;8483;2,2;2,9;2,2;–;–;–;4;133;5410;197;5213;13966;451;13515;2,581515712;2,289340102;2,592557069;–;–;–;4;133;5504;250;5254;13750;1106;12644;2,49818314;4,424;2,406547392;–;–;–
9573126;      Seukendorf;1;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–
9573127;      Stein, St;4;139;9807;536;9271;21827;1155;20672;2,2;2,2;2,2;–;–;–;5;205;11309;1029;10280;23332;2017;21315;2,1;2;2,1;–;–;–;5;205;4333;217;4116;11088;496;10592;2,6;2,3;2,6;–;–;–;5;197;3928;303;3625;10046;504;9542;2,6;1,7;2,6;–;–;–;4;134;7216;798;6418;16166;1520;14646;2,240299335;1,904761905;2,282019321;–;–;–;4;137;8112;1022;7090;16044;1877;14167;1,977810651;1,836594912;1,998166432;–;–;–
9573129;      Tuchenbach;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9573130;      Veitsbronn;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–
9573133;      Wilhermsdorf, M;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9573134;      Zirndorf, St;15;525;60583;14280;46303;105279;24454;80825;1,7;1,7;1,7;–;–;–;15;541;60212;12078;48134;107522;21376;86146;1,8;1,8;1,8;–;–;–;15;528;32439;3154;29285;61616;8050;53566;1,9;2,6;1,8;–;–;–;15;539;32734;3202;29532;63260;7920;55340;1,9;2,5;1,9;–;–;–;15;564;49811;8354;41457;98031;19381;78650;1,968059264;2,319966483;1,897146441;–;–;–;13;539;53180;9180;44000;98078;18436;79642;1,844264761;2,008278867;1,810045455;–;–;–
9574111;      Alfeld;2;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–
9574112;      Altdorf b.Nürnberg, St;4;108;7933;1822;6111;12609;2802;9807;1,6;1,5;1,6;–;–;–;4;108;7164;1380;5784;11902;2211;9691;1,7;1,6;1,7;–;–;–;4;108;3688;725;2963;6703;1340;5363;1,8;1,8;1,8;–;–;–;4;108;3748;683;3065;7235;995;6240;1,9;1,5;2;–;–;–;4;108;5916;1335;4581;9995;2162;7833;1,689486139;1,619475655;1,709888671;–;–;–;4;108;6577;1781;4796;11975;3113;8862;1,820738939;1,747894441;1,847789825;–;–;–
9574117;      Burgthann;4;115;8712;763;7949;14640;1631;13009;1,7;2,1;1,6;–;–;–;4;115;7818;584;7234;13273;1197;12076;1,7;2;1,7;–;–;–;4;115;4514;349;4165;8422;783;7639;1,9;2,2;1,8;–;–;–;4;115;4469;236;4233;8728;327;8401;2;1,4;2;–;–;–;4;115;5862;454;5408;10396;806;9590;1,773456158;1,775330396;1,773298817;–;–;–;4;112;6570;614;5956;11716;1109;10607;1,78325723;1,806188925;1,780893217;–;–;–
9574120;      Engelthal;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–
9574123;      Feucht, M;2;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–
9574128;      Happurg;3;105;4595;406;4189;8374;888;7486;1,8;2,2;1,8;–;–;–;3;100;4591;404;4187;7885;751;7134;1,7;1,9;1,7;–;–;–;3;100;2765;172;2593;5258;349;4909;1,9;2;1,9;–;–;–;3;100;2452;73;2379;4871;136;4735;2;1,9;2;–;–;–;3;99;4887;286;4601;8373;462;7911;1,713321056;1,615384615;1,719408824;–;–;–;3;93;6038;780;5258;10198;1212;8986;1,688969858;1,553846154;1,709014835;–;–;–
9574129;      Hartenstein;2;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–
9574131;      Henfenfeld;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9574132;      Hersbruck, St;5;470;23443;771;22672;93251;1620;91631;4;2,1;4;–;–;–;4;317;18211;738;17473;53375;1446;51929;2,9;2;3;–;–;–;4;317;9351;195;9156;28214;374;27840;3;1,9;3;–;–;–;4;223;6294;197;6097;16262;371;15891;2,6;1,9;2,6;–;–;–;5;364;17776;1245;16531;39222;2475;36747;2,206458146;1,987951807;2,222914524;–;–;–;4;454;29931;1629;28302;59059;3160;55899;1,973171628;1,939840393;1,9750901;–;–;–
9574135;      Kirchensittenbach;2;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–
9574138;      Lauf a.d.Pegnitz, St;9;340;24435;2323;22112;45218;5033;40185;1,9;2,2;1,8;–;–;–;9;336;23134;1890;21244;42042;4103;37939;1,8;2,2;1,8;–;–;–;9;341;12250;924;11326;21912;2081;19831;1,8;2,3;1,8;–;–;–;9;338;11154;986;10168;21214;1807;19407;1,9;1,8;1,9;–;–;–;9;331;18255;1933;16322;34031;3606;30425;1,864201589;1,865494051;1,864048523;–;–;–;9;343;20138;2408;17730;36383;4921;31462;1,806683881;2,043604651;1,774506486;–;–;–
9574139;      Leinburg;5;159;12611;1111;11500;23594;1784;21810;1,9;1,6;1,9;–;–;–;5;178;13088;944;12144;24525;1670;22855;1,9;1,8;1,9;–;–;–;5;173;5936;148;5788;11984;405;11579;2;2,7;2;–;–;–;5;183;7289;185;7104;15252;319;14933;2,1;1,7;2,1;–;–;–;5;183;10782;425;10357;20258;740;19518;1,878872194;1,741176471;1,884522545;–;–;–;4;152;11835;891;10944;20129;1232;18897;1,700802704;1,382716049;1,726699561;–;–;–
9574140;      Neuhaus a.d.Pegnitz, M;2;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–
9574141;      Neunkirchen a.Sand;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;.;.;.;.;.;.;.;.;.;–;–;–;–;–;.;.;.;.;.;.;.;.;.;–;–;–
9574145;      Offenhausen;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–
9574146;      Ottensoos;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9574147;      Pommelsbrunn;7;197;10801;830;9971;23932;1828;22104;2,2;2,2;2,2;–;–;–;7;174;10229;822;9407;22573;1742;20831;2,2;2,1;2,2;–;–;–;5;106;5742;344;5398;13274;852;12422;2,3;2,5;2,3;–;–;–;5;106;4729;375;4354;11171;1336;9835;2,4;3,6;2,3;–;–;–;5;138;5343;537;4806;10308;933;9375;1,929253229;1,737430168;1,950686642;–;–;–;4;122;5465;393;5072;10467;834;9633;1,915279048;2,122137405;1,899250789;–;–;–
9574150;      Reichenschwand;3;187;17382;2324;15058;26729;3456;23273;1,5;1,5;1,5;–;–;–;3;187;15326;2092;13234;24111;3117;20994;1,6;1,5;1,6;–;–;–;3;192;8261;898;7363;14980;1666;13314;1,8;1,9;1,8;–;–;–;3;192;8293;764;7529;14454;1456;12998;1,7;1,9;1,7;–;–;–;3;192;10043;734;9309;17275;1563;15712;1,720103555;2,129427793;1,687828983;–;–;–;3;188;11556;786;10770;19566;2381;17185;1,693146417;3,029262087;1,595636026;–;–;–
9574152;      Röthenbach a.d.Pegnitz, St;2;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–;3;.;2707;456;2251;4376;669;3707;1,6;1,5;1,6;–;–;–;3;.;4129;1033;3096;6673;1442;5231;1,616129814;1,395934172;1,689599483;–;–;–;3;.;5380;1579;3801;8463;2304;6159;1,573048327;1,459151362;1,620363062;–;–;–
9574154;      Rückersdorf;3;106;4227;767;3460;8163;1615;6548;1,9;2,1;1,9;–;–;–;4;122;3873;643;3230;8244;1404;6840;2,1;2,2;2,1;–;–;–;3;109;2913;224;2689;6554;1295;5259;2,2;5,8;2;–;–;–;3;109;4121;129;3992;6956;382;6574;1,7;3;1,6;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–
9574155;      Schnaittach, M;3;155;13246;2968;10278;19158;3950;15208;1,4;1,3;1,5;–;–;–;3;153;13610;3240;10370;19962;4099;15863;1,5;1,3;1,5;–;–;–;3;153;7176;1040;6136;11094;1510;9584;1,5;1,5;1,6;–;–;–;3;153;6661;864;5797;9591;1110;8481;1,4;1,3;1,5;–;–;–;3;153;10811;1878;8933;14735;2157;12578;1,362963648;1,1485623;1,408037613;–;–;–;3;153;12247;2151;10096;16507;2673;13834;1,347840287;1,242677824;1,370245642;–;–;–
9574156;      Schwaig b.Nürnberg;2;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–
9574157;      Schwarzenbruck;6;347;30097;10448;19649;41742;11732;30010;1,4;1,1;1,5;–;–;–;6;347;26265;7866;18399;37977;8941;29036;1,4;1,1;1,6;–;–;–;6;344;10859;3074;7785;18198;4294;13904;1,7;1,4;1,8;–;–;–;5;257;10541;2932;7609;17458;3087;14371;1,7;1,1;1,9;–;–;–;5;281;19305;5926;13379;27445;6618;20827;1,421652422;1,11677354;1,556693325;–;–;–;5;281;18427;4789;13638;26472;5476;20996;1,436587616;1,143453748;1,539521924;–;–;–
9574158;      Simmelsdorf;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9574160;      Velden, St;3;52;949;40;909;4105;235;3870;4,3;5,9;4,3;160;2187;13,7;3;52;744;41;703;3569;240;3329;4,8;5,9;4,7;167;1455;8,7;3;52;539;14;525;3028;107;2921;5,6;7,6;5,6;111;1861;16,8;3;52;566;56;510;3644;536;3108;6,4;9,6;6,1;332;1801;5,4;3;52;903;75;828;4586;1354;3232;5,0786268;18,05333333;3,903381643;277;1945;7;4;48;1213;131;1082;4144;904;3240;3,416323166;6,900763359;2,994454713;364;2186;6
9574161;      Vorra;3;104;5154;36;5118;10894;99;10795;2,1;2,8;2,1;–;–;–;3;90;4600;33;4567;10113;109;10004;2,2;3,3;2,2;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;1259;3;1256;2955;3;2952;2,3;1;2,4;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–;2;.;.;.;.;.;.;.;.;.;.;–;–;–
9574164;      Winkelhaid;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–
9574444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9575112;      Bad Windsheim, St;23;1494;83596;11558;72038;372285;19787;352498;4,5;1,7;4,9;3859;10552;2,7;23;1496;85140;11448;73692;366187;18386;347801;4,3;1,6;4,7;4193;12077;2,9;21;1316;35007;1473;33534;222932;4389;218543;6,4;3;6,5;785;3959;5;26;1632;45847;1359;44488;262710;5215;257495;5,7;3,8;5,8;844;2927;3,5;27;1725;78195;4644;73551;351754;16002;335752;4,498420615;3,445736434;4,564886949;1791;5167;2,9;28;1735;93580;7587;85993;397642;18064;379578;4,249219919;2,380914723;4,414056958;1770;5189;2,9
9575113;      Baudenbach, M;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9575115;      Burgbernheim, St;2;.;.;.;.;.;.;.;.;.;.;676;3705;5,5;2;.;.;.;.;.;.;.;.;.;.;559;2839;5,1;3;90;3692;478;3214;11773;4559;7214;3,2;9,5;2,2;420;2301;5,5;3;103;4264;670;3594;12935;3912;9023;3;5,8;2,5;334;1753;5,2;4;117;6371;1188;5183;17297;4254;13043;2,714958405;3,580808081;2,516496238;558;2871;5,1;4;116;7800;1539;6261;18523;3001;15522;2,37474359;1,949967511;2,479156684;541;2642;4,9
9575116;      Burghaslach, M;6;131;5797;2186;3611;10522;2587;7935;1,8;1,2;2,2;–;–;–;6;131;5420;1876;3544;9980;2195;7785;1,8;1,2;2,2;–;–;–;6;131;2984;760;2224;6690;821;5869;2,2;1,1;2,6;–;–;–;6;131;2799;651;2148;6757;1012;5745;2,4;1,6;2,7;–;–;–;6;128;4393;1460;2933;8749;1787;6962;1,99157751;1,223972603;2,373678827;–;–;–;6;128;4751;1274;3477;10824;1519;9305;2,278257209;1,192307692;2,676157607;–;–;–
9575117;      Dachsbach, M;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–
9575118;      Diespeck;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9575119;      Dietersheim;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–;1;.;.;.;.;.;.;.;.;.;.;–;–;–
