Volkszählung am 25. Mai 1987, Zensus am 9. Mai 2011 und 15. Mai 2022;;;;;;;;;;;;;;;;;;;
;Gemeinden (einschl. gemeindefreie Gebiete);;;;;;;;;;;;;;;;;;
;;25.05.1987;;;;;;09.05.2011;;;;;;15.05.2022;;;;;
;;Bevölkerung;Bevölkerung;;;Privathaushalte;Einpersonenhaushalte;Bevölkerung;Bevölkerung;;;Privathaushalte;Einpersonenhaushalte;Bevölkerung;Bevölkerung;;;Privathaushalte;Einpersonenhaushalte
;;;Religionszugehörigkeit;;Nationalität;;;;Religionszugehörigkeit;;Nationalität;;;;Religionszugehörigkeit;;Nationalität;;
;;;Römisch-katholische Kirche;Evangelische Kirche (einschließlich Freikirchen);Ausländer;;;;Römisch-katholische Kirche;Evangelische Kirche (einschließlich Freikirchen);Ausländer;;;;Römisch-katholische Kirche;Evangelische Kirche (einschließlich Freikirchen);Ausländer;;
;;;;;;;;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl
9173118;Dietramszell;4192;3549;346;150;1425;318;5246;3.711;471;207;2.003;524;5546;3433;373;417;2352;802
9173120;Egling;4031;3349;409;126;1361;276;5259;3.483;483;318;1.983;476;5365;3088;371;542;2256;724
9173123;Eurasburg;2894;2225;364;104;1030;210;4212;2.485;523;198;1.662;399;4296;2135;434;326;1849;601
9173124;Gaißach;2570;2241;231;83;937;235;2965;2.304;210;85;1.205;351;3163;2259;178;162;1364;505
9173126;Geretsried, St;20722;12711;5596;1527;8223;2047;23042;10.027;4.921;2.297;10.247;3.352;25705;8749;4149;4940;11891;4874
9173127;Greiling;1038;859;122;37;411;103;1413;979;165;54;620;187;1472;836;166;61;697;269
9173130;Icking;3186;1780;928;114;1171;241;3577;1.582;809;266;1.394;297;3760;1381;697;321;1529;450
9173131;Jachenau;828;785;28;12;243;45;845;720;35;20;319;74;857;705;29;42;341;97
9173133;Kochel a.See;3604;2657;673;197;1533;524;3953;2.324;526;338;1.879;670;4176;2029;383;620;2070;893
9173134;Königsdorf;2172;1771;267;49;766;177;2942;2.017;296;99;1.184;303;3114;1826;268;204;1347;465
9173135;Lenggries;8078;6536;1112;261;3130;924;9608;6.496;1.129;380;4.365;1.571;10002;6090;970;705;4656;1865
9173137;Münsing;3317;2424;526;137;1211;304;4076;2.366;532;199;1.738;493;4352;2104;456;350;1953;701
9173140;Reichersbeuern;1581;1327;172;36;600;154;2253;1.530;224;77;938;262;2409;1400;209;174;1069;377
9173141;Sachsenkam;780;687;61;12;274;54;1286;870;119;47;506;137;1302;769;103;57;561;187
9173142;Schlehdorf;931;802;88;14;302;74;1195;842;116;38;477;146;1373;789;120;129;557;180
9173145;Wackersberg;2763;2252;330;77;1070;329;3410;2.370;335;157;1.536;579;3651;2230;310;269;1720;714
9173147;Wolfratshausen, St;15090;10232;3276;590;6272;1772;17151;8.218;3.043;1.406;8.075;2.968;19115;7104;2585;3145;9002;3737
9173444;Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9174111;Altomünster, M;5563;4916;393;144;1790;293;7330;5.184;635;253;2.810;645;7690;4664;568;708;3130;964
9174113;Bergkirchen;5139;4267;547;185;1838;345;7175;4.604;759;364;2.820;653;7422;3863;638;751;3169;989
9174115;Dachau, GKSt;33823;23319;5906;3258;15176;4848;43402;19.870;5.961;6.560;20.573;7.807;45965;16379;4805;9589;22272;9989
9174118;Erdweg;4026;3264;400;227;1386;224;5501;3.569;537;276;2.201;508;6187;3292;510;716;2605;744
9174121;Haimhausen;3673;2743;549;161;1364;251;4932;2.666;615;460;1.965;445;5549;2297;605;893;2294;661
9174122;Hebertshausen;4128;3308;440;228;1482;264;5313;3.405;590;318;2.080;458;5835;2903;535;632;2375;642
9174126;Karlsfeld;13650;8580;2763;2153;5869;1726;18117;7.747;2.718;3.351;8.171;2.784;21168;6842;2300;5324;9389;3550
9174131;Markt Indersdorf, M;7240;6024;761;199;2480;440;9437;6.104;1.006;552;3.900;1.121;10098;5367;860;1147;4509;1646
9174135;Odelzhausen;3211;2670;337;110;1119;205;4437;2.721;401;311;1.858;497;5328;2547;349;849;2238;756
9174136;Petershausen;4327;3340;628;106;1576;314;6065;3.410;815;329;2.549;710;6329;2887;667;748;2787;976
9174137;Pfaffenhofen a.d.Glonn;1345;1097;135;19;435;67;1770;1.091;170;62;689;164;2266;1151;194;240;921;255
9174141;Röhrmoos;5017;4134;535;211;1424;278;6060;3.194;756;312;2.158;507;6360;3213;679;649;2449;715
9174143;Schwabhausen;3648;2934;456;117;1282;218;6090;3.624;813;303;2.484;627;6270;3117;629;646;2709;903
9174146;Sulzemoos;1792;1468;178;30;618;112;2551;1.655;223;141;1.004;240;2893;1497;201;328;1259;405
9174147;Hilgertshausen-Tandern;2348;2014;239;34;771;118;3139;2.055;385;172;1.233;288;3352;1880;314;283;1416;431
9174150;Vierkirchen;2940;2377;372;87;1040;197;4225;2.669;513;230;1.651;389;4489;2396;464;485;1886;606
9174151;Weichs;2410;1946;282;94;798;99;3153;2.077;342;170;1.213;275;3488;1857;311;383;1397;367
9175111;Anzing;3077;2377;430;104;1116;216;3651;2.195;440;208;1.561;430;4338;2113;385;558;1865;586
9175112;Aßling;3319;2844;326;58;1133;222;4252;3.012;421;137;1.615;366;4556;2724;344;325;1830;537
9175113;Baiern;1048;943;70;33;287;54;1412;1.122;91;39;475;92;1470;1032;72;74;556;158
9175114;Bruck;908;829;58;7;292;54;1149;827;84;22;419;98;1293;798;84;76;491;125
9175115;Ebersberg, St;8993;6513;1541;494;3509;968;11048;6.002;1.710;867;4.788;1.473;12030;5330;1350;1746;5406;2035
9175116;Egmating;1388;1064;219;49;492;94;2184;1.296;242;138;888;226;2298;1166;181;257;992;315
9175118;Forstinning;2638;2061;325;87;943;181;3478;2.084;373;212;1.399;332;3803;1769;295;533;1631;490
9175119;Frauenneuharting;1115;1038;52;14;305;39;1433;1.158;88;44;492;113;1552;1092;93;112;587;166
9175121;Glonn, M;3706;2996;457;160;1297;319;4622;2.981;522;304;1.839;497;5010;2586;412;740;2170;808
9175122;Grafing b.München, St;11039;8117;1919;425;4365;1171;12781;7.113;1.986;827;5.576;1.729;13758;6022;1689;1742;6351;2449
9175123;Hohenlinden;2149;1889;158;36;735;149;2869;1.974;254;154;1.113;254;3237;1782;225;442;1421;483
9175124;Kirchseeon, M;7255;5311;1234;371;3091;920;9621;4.654;1.424;1.076;4.189;1.341;10284;3907;1071;2325;4625;1798
9175127;Markt Schwaben, M;8719;6558;1270;632;3716;1165;12105;5.941;1.527;1.519;5.538;1.991;13721;5162;1299;2989;6308;2570
9175128;Moosach;1100;853;133;31;425;96;1429;844;170;72;579;139;1447;673;131;140;609;196
9175131;Oberpframmern;1522;1096;272;64;583;129;2191;1.181;319;140;869;184;2436;1085;284;283;1020;293
9175132;Vaterstetten;17843;10395;4760;871;7069;1828;21069;9.436;3.868;1.645;9.118;2.652;24250;8466;3270;3754;10666;3862
9175133;Pliening;3296;2584;382;117;1212;237;5089;2.752;585;350;2.119;577;5780;2521;568;617;2487;743
9175135;Poing;6152;4110;1153;524;2566;706;13182;5.524;2.007;1.496;5.844;1.853;16073;5503;1874;2691;6975;2478
9175136;Emmering;1205;1151;36;9;362;63;1450;1.210;73;22;525;121;1426;1086;57;50;544;145
9175137;Steinhöring;3068;2607;286;62;1015;228;3884;2.618;382;110;1.505;414;3813;2224;291;332;1565;511
9175139;Zorneding;6743;4399;1446;303;2574;531;8669;4.106;1.598;627;3.744;1.072;9199;3406;1333;1146;4069;1448
9175444;Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9176111;Adelschlag;2280;2151;80;8;731;92;2795;2.348;193;36;1.024;208;2998;2272;169;133;1209;317
9176112;Altmannstein, M;6145;5661;369;50;1958;301;6775;5.398;566;144;2.602;600;7109;4968;521;527;2855;761
9176114;Beilngries, St;7076;6402;478;106;2362;453;8736;6.755;736;334;3.467;892;9947;6688;626;1041;4256;1408
9176116;Böhmfeld;1086;978;80;9;333;26;1613;1.184;224;17;579;93;1730;1065;204;121;658;139
9176118;Buxheim;2478;2183;206;41;817;117;3478;2.532;438;121;1.279;223;3652;2210;382;265;1434;363
9176120;Denkendorf;3246;2900;227;95;997;122;4382;3.143;417;276;1.603;325;4856;2899;390;556;1908;514
9176121;Dollnstein, M;2566;2333;154;46;916;169;2741;2.174;190;141;1.094;276;2888;1924;153;298;1171;337
9176122;Egweil;907;853;30;8;294;34;1100;875;87;13;412;76;1239;844;106;22;484;108
9176123;Eichstätt, GKSt;11978;10258;1128;640;5408;2399;13150;9.194;1.636;950;6.573;3.017;13595;7886;1439;1978;7125;3485
9176124;Eitensheim;1797;1628;111;49;597;87;2765;2.044;287;135;1.032;207;2976;1821;288;219;1163;303
9176126;Gaimersheim, M;7758;5974;1310;266;2742;446;11089;6.761;1.893;512;4.459;1.069;12351;5843;1651;1215;5183;1561
9176129;Großmehring;4440;3948;371;69;1494;207;6358;4.535;767;283;2.529;642;7311;4140;708;868;3085;1016
9176131;Hepberg;1760;1499;180;39;601;81;2433;1.640;281;127;1.020;236;2938;1431;311;375;1246;378
9176132;Hitzhofen;1892;1735;113;13;598;65;2802;2.134;347;49;1.034;183;2976;1957;309;105;1123;241
9176137;Kinding, M;2172;2024;94;13;680;103;2526;2.184;141;50;956;220;2553;2076;124;192;1045;315
9176138;Kipfenberg, M;4543;3993;268;306;1515;290;5513;4.004;433;387;2.109;505;5781;3722;393;744;2354;683
9176139;Kösching, M;5873;5158;469;185;2083;394;8886;5.949;1.090;441;3.538;877;9528;5162;979;929;4108;1360
9176143;Lenting;3826;2894;534;352;1324;205;4654;2.777;690;400;1.927;462;4901;2280;560;655;2125;648
9176147;Mindelstetten;1254;1175;49;3;366;27;1613;1.262;99;22;575;114;1757;1353;80;105;702;170
9176148;Mörnsheim, M;1662;1441;120;92;597;107;1550;1.241;109;57;614;170;1569;1121;122;130;647;205
9176149;Nassenfels, M;1411;1334;49;10;442;64;1962;1.585;138;41;749;160;2298;1591;145;168;900;234
9176150;Oberdolling;954;900;38;7;297;29;1187;955;89;10;437;88;1310;933;77;80;510;117
9176153;Pförring, M;2766;2622;93;34;901;145;3543;2.906;224;109;1.323;273;3995;2775;253;344;1647;471
9176155;Pollenfeld;2378;2286;33;46;645;58;2745;2.464;102;70;952;165;3024;2434;156;221;1114;255
9176160;Schernfeld;2229;2112;65;44;679;82;3034;2.427;219;175;1.048;201;3188;2348;208;253;1223;306
9176161;Stammham;2547;2282;171;49;849;105;3678;2.693;380;157;1.387;271;4063;2333;404;286;1608;399
9176164;Titting, M;2420;2266;62;57;645;60;2659;2.422;109;54;877;148;2729;2331;106;151;994;218
9176165;Walting;1888;1771;57;14;559;60;2287;1.949;124;46;811;138;2297;1753;124;131;896;225
9176166;Wellheim, M;2452;2126;240;67;875;159;2654;1.987;265;108;1.069;272;2845;1877;251;221;1146;327
9176167;Wettstetten;3563;2807;597;73;1247;192;4713;2.979;738;167;1.926;435;5005;2486;604;462;2153;648
9176444;Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9177112;Berglern;1203;1137;43;12;382;49;2554;1.534;238;108;1.057;292;2916;1478;213;338;1249;411
9177113;Bockhorn;2600;2343;175;39;795;115;3524;2.527;280;149;1.311;270;3985;2515;235;303;1629;456
9177114;Buch a.Buchrain;1084;954;79;18;338;47;1419;1.013;113;39;554;133;1595;954;83;125;663;180
9177115;Dorfen, St;10477;9367;558;434;3446;719;13870;9.394;1.177;744;5.436;1.536;14634;8154;1057;1717;6157;2166
9177116;Eitting;1657;1496;106;28;545;87;2374;1.658;176;121;960;281;2955;1659;136;433;1253;424
9177117;Erding, St;23933;17906;3987;1580;9855;2855;33528;16.733;4.349;3.599;15.540;5.840;36262;14372;3598;6330;17139;7292
9177118;Finsing;2494;2114;229;64;843;140;4166;2.474;407;218;1.734;507;4736;2255;351;590;2086;752
9177119;Forstern;2063;1701;206;92;734;146;3216;2.038;280;211;1.255;289;3672;1835;269;467;1546;497
9177120;Fraunberg;2587;2394;117;33;755;90;3362;2.580;182;114;1.259;249;3834;2486;196;408;1522;431
9177121;Hohenpolding;1084;1029;21;22;275;18;1438;1.198;62;19;472;78;1593;1151;56;110;567;124
9177122;Inning a.Holz;1098;967;98;9;323;41;1431;1.067;99;37;526;108;1545;1006;93;84;611;149
9177123;Isen, M;4107;3599;263;105;1343;222;5403;3.761;407;226;2.106;552;5596;3273;327;478;2303;738
9177124;Kirchberg;732;708;12;5;190;13;944;809;39;13;342;74;1127;772;41;71;423;104
9177126;Langenpreising;1867;1693;121;28;606;94;2574;1.837;194;92;1.048;279;2814;1653;181;236;1221;379
9177127;Lengdorf;2002;1844;88;8;606;99;2698;2.038;180;56;977;203;2698;1747;153;164;1082;309
9177130;Moosinning;3569;3044;293;104;1207;188;5368;3.437;495;243;2.122;491;5917;2986;460;579;2538;808
9177131;Neuching;1561;1385;84;32;500;60;2378;1.615;169;74;934;221;2726;1520;143;267;1187;396
9177133;Oberding;3229;2728;282;146;1115;218;5378;3.333;564;411;2.176;614;6092;2968;423;1092;2589;897
9177134;Ottenhofen;1071;872;110;42;381;81;1862;1.149;214;94;723;154;1925;980;188;184;803;233
9177135;Pastetten;1702;1425;176;38;527;77;2522;1.664;206;135;967;234;2896;1602;194;336;1177;329
9177137;Sankt Wolfgang;3010;2827;128;48;846;123;4284;3.400;261;144;1.467;304;4510;3111;243;337;1661;437
9177138;Steinkirchen;1073;1045;14;1;295;32;1192;1.046;28;12;423;85;1259;994;45;86;491;129
9177139;Taufkirchen (Vils);7768;6727;638;360;2493;445;9057;6.619;652;597;3.524;963;10400;6240;634;1538;4219;1402
9177142;Walpertskirchen;1323;1166;108;10;418;57;2038;1.440;165;84;771;192;2163;1309;139;153;878;260
9177143;Wartenberg, M;3038;2569;324;36;1097;223;4767;2.765;583;214;2.025;618;5495;2560;488;820;2450;956
9177144;Wörth;2858;2398;281;73;995;183;4359;2.797;483;215;1.767;439;4328;2300;364;402;1872;609
9178113;Allershausen;3466;2521;619;201;1237;264;5082;2.738;742;427;2.060;517;5656;2440;585;1167;2409;826
9178115;Attenkirchen;1485;1198;163;43;526;119;2568;1.538;259;165;1.031;219;2697;1403;223;288;1214;398
9178116;Au i.d.Hallertau, M;4137;3671;279;119;1319;234;5571;3.994;431;249;2.161;524;6330;3643;407;951;2698;901
9178120;Eching;9293;6158;1762;735;3721;969;12791;6.037;1.748;1.259;5.828;1.993;14203;5131;1422;2712;6552;2646
9178122;Rudelzhausen;2390;2239;91;20;722;84;3251;2.441;192;107;1.234;278;3485;2239;181;339;1423;411
9178123;Fahrenzhausen;3120;2655;269;108;1045;169;4492;2.843;408;278;1.844;455;5054;2644;339;737;2189;697
9178124;Freising, GKSt;34325;25662;5070;2213;16167;6631;44578;22.631;5.823;5.815;21.914;9.442;47727;18661;4851;10290;23450;10838
9178125;Gammelsdorf;1002;946;37;6;295;40;1384;1.021;83;50;507;115;1497;965;69;116;575;153
9178129;Haag a.d.Amper;2003;1675;198;47;711;164;2771;1.814;259;122;1.124;298;2780;1404;201;314;1291;497
9178130;Hallbergmoos;4003;3164;456;281;1554;439;9205;4.163;1.039;1.134;4.041;1.316;11203;3937;938;2402;5135;2009
9178132;Hörgertshausen;1493;1373;83;9;493;76;1825;1.367;98;37;730;174;2011;1335;74;121;821;218
9178133;Hohenkammer;1609;1347;170;35;532;78;2310;1.464;318;140;874;188;2654;1304;310;412;1126;382
9178136;Kirchdorf a.d.Amper;1817;1670;89;31;552;77;2736;1.931;269;76;1.088;290;3260;1861;255;364;1390;483
9178137;Kranzberg;2933;2356;379;81;1015;215;3960;2.532;521;165;1.574;383;4154;2163;427;445;1858;632
9178138;Langenbach;2667;2157;340;92;1030;296;3869;2.416;415;189;1.635;478;3990;1988;316;509;1804;645
9178140;Marzling;1871;1546;196;70;775;255;2941;1.809;351;159;1.167;261;3238;1573;299;349;1365;454
9178142;Mauern;1942;1743;142;26;625;99;2796;1.922;238;101;1.063;222;3104;1820;216;305;1244;362
9178143;Moosburg a.d.Isar, St;14251;11097;1487;1401;5549;1445;16662;9.480;1.466;1.958;7.329;2.424;19505;8134;1463;3834;8717;3348
9178144;Nandlstadt, M;3203;2719;224;172;1049;155;4894;2.956;510;332;1.945;502;5474;2753;396;860;2259;708
9178145;Neufahrn b.Freising;14120;8992;2642;1681;5719;1511;18392;7.690;2.307;3.328;8.135;2.817;20464;6792;1864;5258;9268;3620
9178150;Paunzhausen;977;829;97;21;305;43;1509;1.005;152;56;596;149;1554;836;122;105;669;198
9178155;Wang;1439;1309;66;23;462;75;2431;1.645;215;84;911;202;2511;1353;171;276;997;257
9178156;Wolfersdorf;1537;1348;137;17;483;83;2351;1.541;245;58;903;212;2600;1479;200;265;1070;326
9178157;Zolling;3061;2494;327;163;1044;187;4449;2.831;435;266;1.787;444;4913;2422;357;864;2038;632
9179111;Adelshofen;1094;922;104;9;353;49;1571;1.104;148;36;609;143;1885;1098;140;172;763;199
9179113;Alling;2789;1965;482;114;985;160;3520;2.025;477;152;1.412;304;4037;1813;442;416;1639;449
9179114;Althegnenberg;1368;1053;178;27;487;98;1792;993;276;42;709;163;2064;894;253;169;845;231
9179117;Egenhofen;2216;1872;206;69;706;100;3200;2.110;324;137;1.239;280;3468;1879;256;298;1377;367
9179118;Eichenau;9689;6048;2313;373;3825;865;11564;5.357;2.228;687;4.981;1.364;11722;4240;1851;1386;5199;1831
9179119;Emmering;5539;3630;1262;338;2212;564;6133;3.118;1.012;452;2.647;716;6579;2559;858;878;3040;1161
9179121;Fürstenfeldbruck, GKSt;30338;19206;7291;1830;12920;4138;33379;14.412;5.423;3.838;15.973;6.207;35844;12012;4222;7868;16960;7650
9179123;Germering, GKSt;34968;20775;8785;2101;15526;4885;37724;15.609;6.021;4.660;18.270;7.103;39897;12485;4576;8406;19337;8494
9179125;Grafrath;2861;1848;601;157;1125;349;3618;1.682;607;190;1.525;438;3788;1394;551;392;1670;554
9179126;Gröbenzell;17504;10377;4478;909;6961;1725;19079;8.331;3.600;1.295;8.562;2.679;19168;6495;2835;2528;8779;3294
9179128;Hattenhofen;1090;932;102;16;420;102;1377;922;139;38;578;157;1512;782;133;124;645;209
9179130;Jesenwang;1044;903;93;17;329;45;1486;1.039;147;56;559;128;1601;975;144;130;637;177
9179131;Kottgeisering;1296;979;202;31;473;101;1585;944;211;66;638;143;1564;789;185;104;676;192
9179132;Landsberied;849;753;76;12;284;49;1435;882;189;29;557;106;1592;823;158;106;648;171
9179134;Maisach;10007;7518;1567;390;3879;862;12699;7.104;1.729;674;5.407;1.543;13901;6108;1566;1633;6185;2202
9179136;Mammendorf;2593;2171;290;69;969;209;4569;2.803;547;221;1.838;434;4814;2505;438;499;2069;657
9179137;Mittelstetten;1294;1042;165;21;425;55;1641;1.049;202;42;651;140;1655;916;137;138;703;219
9179138;Moorenweis;2900;2579;221;51;935;156;3835;2.729;290;130;1.513;347;4051;2452;255;290;1687;517
9179140;Oberschweinbach;1002;894;67;12;310;41;1593;1.054;165;63;584;124;1614;848;128;156;623;154
9179142;Olching, St;20062;13546;4095;1194;8287;2191;24751;11.986;3.931;1.900;11.369;3.818;27317;10054;3445;4089;12674;5061
9179145;Puchheim, St;18074;10783;4387;1402;7356;1799;19613;8.193;3.357;2.454;8.941;2.867;20950;6660;2642;4220;9466;3512
9179147;Schöngeising;1529;1079;283;36;608;156;1842;1.001;308;52;777;188;1897;825;261;127;845;250
9179149;Türkenfeld;2654;2119;346;84;963;195;3591;2.294;476;145;1.496;375;3633;1883;397;317;1577;497
9180112;Bad Kohlgrub;1987;1688;224;57;831;290;2361;1.660;243;114;1.174;455;2878;1540;254;349;1429;604
9180113;Bad Bayersoien;993;860;83;7;367;76;1110;828;94;23;523;186;1260;812;92;98;616;255
9180114;Eschenlohe;1391;1117;178;68;554;171;1528;1.037;196;88;664;203;1533;908;161;114;764;314
9180115;Ettal;911;802;72;43;297;112;750;556;49;78;297;102;662;411;27;128;303;114
9180116;Farchant;3220;2366;557;227;1457;518;3651;2.325;503;214;1.786;718;3583;2039;359;323;1866;839
9180117;Garmisch-Partenkirchen, M;25742;16828;6133;1940;13004;5875;25581;13.840;4.174;2.704;14.125;6.720;28173;12080;3271;5853;15067;7653
9180118;Grainau;3383;2406;686;224;1559;548;3433;2.125;517;279;1.685;607;3476;1864;395;530;1739;748
9180119;Großweil;1133;939;117;27;413;96;1444;1.018;156;40;590;165;1592;1014;137;99;676;216
9180122;Krün;1745;1314;316;93;752;244;1878;1.290;240;111;914;322;1994;1140;202;231;1005;397
9180123;Mittenwald, M;8019;6274;1364;324;3404;1125;7342;4.872;981;479;3.593;1.407;7347;4381;833;825;3881;1845
9180124;Murnau a.Staffelsee, M;9913;6663;2218;599;4437;1681;11311;5.795;2.014;796;5.593;2.349;12014;4962;1607;1390;6168;2869
9180125;Oberammergau;4944;3833;762;334;2171;752;5150;3.218;673;505;2.554;994;5312;2833;558;757;2685;1278
9180126;Oberau;2599;1899;427;171;1157;372;3035;1.808;428;221;1.413;512;3121;1550;372;361;1542;688
9180127;Ohlstadt;2609;2093;360;66;1042;266;3163;2.212;391;99;1.434;463;3372;2022;315;166;1590;596
9180128;Riegsee;1000;823;125;25;379;94;1173;866;81;39;499;130;1239;774;79;42;609;223
9180129;Saulgrub;1469;1322;92;31;564;147;1600;1.270;106;48;697;212;1673;1150;108;115;739;249
9180131;Schwaigen;556;413;105;5;197;64;599;401;84;13;250;98;591;343;61;23;267;92
9180132;Seehausen a.Staffelsee;1917;1342;387;55;864;336;2392;1.355;362;177;1.134;429;2469;1209;320;239;1231;517
9180133;Spatzenhausen;670;560;77;15;227;45;735;509;67;28;283;72;753;502;55;32;324;112
9180134;Uffing a.Staffelsee;2194;1752;304;64;872;254;2941;1.957;347;118;1.347;417;3060;1712;311;165;1476;566
9180135;Unterammergau;1217;1076;100;41;458;116;1489;1.113;146;58;654;205;1593;992;142;86;750;287
9180136;Wallgau;1170;982;111;74;464;145;1380;982;143;73;630;222;1505;937;133;148;776;305
9180444;Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9181111;Apfeldorf;828;748;43;4;286;59;1070;821;75;11;413;93;1175;763;79;75;512;143
9181113;Denklingen;1979;1726;148;72;656;112;2526;1.853;232;87;1.026;254;2834;1730;218;180;1208;379
9181114;Dießen am Ammersee, M;8318;5936;1550;347;3240;1011;10133;5.357;1.682;517;4.439;1.578;10621;4446;1432;1004;5177;2230
9181115;Eching am Ammersee;1293;873;264;55;498;127;1654;859;266;76;720;190;1676;742;213;116;753;238
9181116;Egling a.d.Paar;1543;1414;78;32;532;101;2171;1.616;180;42;866;211;2408;1538;149;166;1010;309
9181118;Eresing;1345;1166;109;19;399;99;1716;1.078;221;64;667;165;1975;1039;256;145;784;233
9181120;Finning;1191;1032;91;4;415;88;1639;1.007;166;53;666;166;1900;922;187;87;808;248
9181121;Fuchstal;2771;2355;269;76;966;183;3527;2.447;337;114;1.425;363;3979;2303;398;288;1707;539
9181122;Geltendorf;3850;3199;417;77;1413;282;5426;3.521;664;191;2.181;520;5676;3036;507;477;2458;796
9181123;Greifenberg;1243;916;216;39;437;123;2136;1.094;288;125;812;185;2166;887;233;226;898;272
9181124;Hofstetten;1245;1070;103;25;430;90;1768;1.167;195;55;739;212;1825;959;172;98;811;267
9181126;Hurlach;1075;880;152;51;370;71;1636;1.048;204;59;625;143;1920;1083;214;161;764;231
9181127;Igling;1767;1560;163;16;573;127;2423;1.543;295;72;869;179;2484;1408;274;105;976;266
9181128;Kaufering, M;8140;5705;1850;144;3224;812;10031;5.161;2.200;496;4.352;1.272;9848;4098;1812;1045;4592;1767
9181129;Kinsau;790;686;86;3;265;49;1021;761;102;26;385;78;1027;664;72;30;436;128
9181130;Landsberg am Lech, GKSt;19230;13610;3817;1028;7760;2374;27324;13.428;4.863;2.232;12.551;4.772;28441;11218;3876;4166;13434;5806
9181131;Obermeitingen;1265;1006;203;10;337;66;1461;924;200;32;557;102;1772;910;257;85;719;175
9181132;Penzing;3104;2469;496;26;1000;172;3605;2.294;493;83;1.451;389;3835;1900;379;467;1673;559
9181133;Vilgertshofen;1741;1523;145;23;573;100;2484;1.730;281;50;955;229;2642;1512;258;161;1118;366
9181134;Prittriching;1863;1702;101;50;592;88;2417;1.809;181;64;932;184;2541;1625;197;125;1055;299
9181135;Reichling;1272;1158;74;16;416;81;1594;1.183;130;44;641;182;1694;1090;106;59;719;220
9181137;Rott;1018;913;45;19;349;65;1472;1.080;122;33;588;155;1704;1027;134;88;737;260
9181138;Scheuring;1277;1130;99;23;430;70;1855;1.324;188;38;737;175;1913;1160;193;102;810;222
9181139;Schondorf am Ammersee;2930;1826;678;109;1204;430;3751;1.691;633;235;1.641;561;3720;1333;489;379;1745;673
9181140;Schwifting;616;523;55;4;222;44;894;607;85;26;372;98;1045;565;93;55;447;133
9181141;Pürgen;2241;1864;249;25;780;133;3338;2.059;456;88;1.288;275;3605;1805;387;188;1517;414
9181142;Thaining;846;717;74;15;285;43;907;686;60;18;368;89;1061;670;74;59;449;137
9181143;Unterdießen;1026;912;82;10;357;59;1347;976;120;35;537;130;1480;896;122;57;598;148
9181144;Utting am Ammersee;2933;2009;593;131;1234;381;4345;2.083;916;230;2.009;673;4480;1764;648;497;2083;790
9181145;Weil;2608;2268;196;34;851;144;3720;2.628;332;143;1.410;301;3873;2392;330;211;1640;476
9181146;Windach;2264;1811;270;54;833;175;3694;2.113;508;135;1.496;353;3766;1724;450;302;1640;519
9181444;Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9182111;Bad Wiessee;4163;2699;992;338;2245;1085;4491;2.172;788;511;2.664;1.335;4896;1829;612;1065;2993;1581
9182112;Bayrischzell;1571;1291;215;63;623;207;1474;1.038;173;85;719;273;1505;886;130;171;789;398
9182114;Fischbachau;4823;4206;408;107;1822;514;5500;4.120;431;166;2.462;821;5498;3686;346;321;2579;1011
9182116;Gmund a.Tegernsee;5410;3956;989;264;2358;816;5767;3.369;825;351;2.857;1.171;5895;2961;657;547;2981;1336
9182119;Hausham;7520;5879;816;572;3324;1044;8026;4.528;749;951;3.754;1.353;8109;3620;662;1427;3905;1718
9182120;Holzkirchen, M;10788;7992;1682;533;4385;1230;15389;8.205;2.352;1.236;6.625;2.119;16135;6783;1946;2217;7190;2833
9182123;Irschenberg;2504;2254;172;62;775;151;2997;2.241;190;164;1.079;265;3053;2107;138;246;1198;377
9182124;Kreuth;3305;2356;696;170;1583;692;3417;2.036;493;324;1.853;841;3403;1640;377;562;1934;991
9182125;Miesbach, St;9571;7241;1301;684;3921;1156;10997;6.386;1.238;1.086;4.930;1.789;11144;5123;1002;1682;4888;1961
9182127;Otterfing;3189;2333;504;107;1183;253;4411;2.441;642;276;1.841;509;4665;2130;572;523;2000;683
9182129;Rottach-Egern;5395;3593;1288;279;2682;1157;5594;3.018;942;458;3.511;1.532;5448;2386;722;645;3472;1738
9182131;Schliersee, M;6141;4388;1116;299;2941;1167;6645;3.856;950;432;3.390;1.366;6572;2942;746;860;3483;1629
9182132;Tegernsee, St;4099;2730;984;345;1993;962;3590;1.773;557;411;2.259;1.122;3411;1285;419;629;2177;1226
9182133;Valley;2199;1877;193;65;792;204;2926;1.992;273;111;1.163;298;3310;1930;216;244;1379;467
9182134;Waakirchen;4692;3689;660;200;1849;473;5465;3.479;671;204;2.365;727;5471;3011;528;409;2522;946
