;;Berichtsjahr;Berichtsjahr;Berichtsjahr;Berichtsjahr;Berichtsjahr;Berichtsjahr;Berichtsjahr;Berichtsjahr;Berichtsjahr;Berichtsjahr;Berichtsjahr;Berichtsjahr;Berichtsjahr;Berichtsjahr;Berichtsjahr;Berichtsjahr;Berichtsjahr;Berichtsjahr;Berichtsjahr;Berichtsjahr;;;;;;;;;;;;
;;2017;2017;2017;2017;2017;2017;2017;2017;2018;2018;2018;2018;2018;2018;2018;2018;2019;2019;2019;2019;2019;2019;2019;2019;2020;2020;2020;2020;2020;2020;2020;2020
;;Veräußerungsfälle;;Veräußerte Fläche;;Verkaufspreis;;Durchschnittlicher Kaufwert von Bauland, EUR je qm;;Veräußerungsfälle;;Veräußerte Fläche;;Verkaufspreis;;Durchschnittlicher Kaufwert von Bauland, EUR je qm;;Veräußerungsfälle;;Veräußerte Fläche;;Verkaufspreis;;Durchschnittlicher Kaufwert von Bauland, EUR je qm;;Veräußerungsfälle;;Veräußerte Fläche;;Verkaufspreis;;Durchschnittlicher Kaufwert von Bauland, EUR je qm;
;;Bauland insgesamt;baureifes Land;Bauland insgesamt;baureifes Land;Bauland insgesamt;baureifes Land;Bauland insgesamt;baureifes Land;Bauland insgesamt;baureifes Land;Bauland insgesamt;baureifes Land;Bauland insgesamt;baureifes Land;Bauland insgesamt;baureifes Land;Bauland insgesamt;baureifes Land;Bauland insgesamt;baureifes Land;Bauland insgesamt;baureifes Land;Bauland insgesamt;baureifes Land;Bauland insgesamt;baureifes Land;Bauland insgesamt;baureifes Land;Bauland insgesamt;baureifes Land;Bauland insgesamt;baureifes Land
;;Anzahl;Anzahl;1000 qm;1000 qm;Tsd. EUR;Tsd. EUR;EUR/qm;EUR/qm;Anzahl;Anzahl;1000 qm;1000 qm;Tsd. EUR;Tsd. EUR;EUR/qm;EUR/qm;Anzahl;Anzahl;1000 qm;1000 qm;Tsd. EUR;Tsd. EUR;EUR/qm;EUR/qm;Anzahl;Anzahl;1000 qm;1000 qm;Tsd. EUR;Tsd. EUR;EUR/qm;EUR/qm
9673;    Rhön-Grabfeld (Lkr);179;159;222;149;6630;5457;29,88;36,59;316;232;406;220;14663;9510;36,07;43,16;306;219;303;183;11173;9196;36,84;50,26;259;198;278;181;9853;8398;35,51;46,5
9674;    Haßberge (Lkr);261;215;307;202;12580;10347;40,92;51,32;230;210;237;184;11912;10920;50,27;59,21;203;177;231;149;11223;8204;48,55;55,13;249;229;251;189;15380;11672;61,32;61,71
9675;    Kitzingen (Lkr);279;222;474;171;26553;16731;56,04;98,12;256;211;385;177;20760;15524;53,89;87,6;273;223;453;185;34744;18019;76,69;97,65;206;168;249;135;19246;15534;77,16;114,77
9676;    Miltenberg (Lkr);222;185;187;126;22874;17930;122,17;142,85;218;182;304;128;28684;17316;94,42;134,77;220;192;231;151;29072;21532;126,12;142,66;259;221;250;181;32706;24960;130,85;138,25
9677;    Main-Spessart (Lkr);279;249;338;188;19555;16162;57,89;86,13;297;241;301;174;19881;14013;66,02;80,63;291;249;463;222;26386;19617;57;88,37;345;321;326;233;24205;21239;74,19;91,26
9678;    Schweinfurt (Lkr);239;209;243;160;15271;11872;62,83;74,26;320;295;379;229;23667;19054;62,44;83,04;267;233;285;177;20788;15801;72,84;89,4;313;294;348;233;27605;22151;79,41;94,92
9679;    Würzburg (Lkr);393;363;372;269;46704;39623;125,46;147,45;386;360;368;284;46521;40417;126,49;142,24;419;382;374;250;60852;52894;162,58;211,36;323;297;311;230;43645;38931;140,15;169,19
9761;    Augsburg (Krfr.St);264;240;423;319;235557;217443;556,65;681,38;150;134;235;114;153712;136154;652,92;1199,46;114;96;159;92;87382;74635;550,06;810,92;91;82;94;69;67703;64138;720,73;933,68
9762;    Kaufbeuren (Krfr.St);27;19;76;39;13012;11710;172,12;301,39;46;27;103;27;13934;8064;134,71;294,73;55;52;93;69;18631;17058;199,34;248,07;24;20;70;31;10167;7100;145,93;228,03
9763;    Kempten (Allgäu) (Krfr.St);28;15;230;34;16720;.;72,71;.;53;42;113;60;19808;16192;175,29;270,98;17;12;26;15;8237;7555;316,94;506,91;19;12;70;34;14989;.;213,17;.
9764;    Memmingen (Krfr.St);28;23;42;14;4786;2706;114,84;199,23;36;33;42;37;12284;11674;294,95;318,49;24;23;23;22;5745;.;244,91;.;24;22;68;20;8632;.;127,58;.
9771;    Aichach-Friedberg (Lkr);287;260;331;203;61256;49892;185,02;246,21;264;236;259;183;53157;47047;205,12;257,53;296;249;397;192;73588;57164;185,27;297,24;262;210;381;185;78386;55837;205,48;302,23
9772;    Augsburg (Lkr);626;512;766;449;127835;102261;166,88;227,89;563;466;728;434;138071;111347;189,7;256,74;643;556;784;433;157245;125760;200,48;290,46;355;306;468;218;78021;65617;166,81;300,99
9773;    Dillingen a.d.Donau (Lkr);258;203;336;199;20905;16384;62,17;82,14;274;231;351;215;25792;20211;73,45;93,94;250;212;333;182;24501;18873;73,58;103,61;374;312;510;267;40768;30566;79,95;114,61
9774;    Günzburg (Lkr);382;324;432;266;34582;27054;80,11;101,72;314;264;610;207;41839;22900;68,63;110,64;396;320;820;291;68733;33401;83,81;114,86;328;246;538;225;40739;28105;75,7;124,75
9775;    Neu-Ulm (Lkr);302;245;408;207;51130;39564;125,39;191,2;402;345;374;274;63384;58296;169,42;212,91;289;220;480;206;55904;40279;116,46;195,16;228;175;290;159;47360;36213;163,54;227,7
9776;    Lindau (Bodensee) (Lkr);89;85;84;72;25194;24646;300,7;344,07;117;111;145;130;39994;38743;275,88;298,83;81;79;72;56;25872;.;359,64;.;103;98;85;78;22896;22612;268,76;289,09
9777;    Ostallgäu (Lkr);401;328;416;247;50420;43386;121,08;175,56;278;208;327;148;30209;21866;92,39;147,27;242;168;386;142;39225;24997;101,57;176,32;315;246;425;176;47381;31782;111,47;180,43
9778;    Unterallgäu (Lkr);466;391;530;306;43444;33872;81,95;110,85;339;266;517;239;35165;25515;68,02;106,62;387;330;628;314;47401;36106;75,51;115,13;410;342;957;635;65319;50051;68,27;78,88
9779;    Donau-Ries (Lkr);507;434;780;400;46045;34420;59,06;86,04;415;363;573;322;32353;25315;56,51;78,54;444;407;567;344;38549;28857;67,93;84,01;548;484;619;429;45216;37665;73;87,87
9780;    Oberallgäu (Lkr);159;158;166;164;24951;.;150,28;.;102;98;121;104;18733;18080;154,93;174,01;146;141;181;133;29761;28270;164,12;212,58;72;68;134;115;19379;18448;145,1;160,47
9171111;      Altötting, St;7;6;3;3;765;.;219,03;.;7;6;9;5;1347;.;153,36;.;7;7;8;8;1818;1818;221,63;221,63;4;4;3;3;659;659;213,78;213,78
9171112;      Burghausen, St;11;6;16;7;1987;1537;120,43;210,86;11;5;17;4;2616;1952;156,17;466,49;60;57;50;35;5887;5418;118,71;154,41;52;48;47;40;8040;7802;172,89;193,06
9171113;      Burgkirchen a.d.Alz;54;42;75;47;6705;5312;89,78;113,89;19;18;18;16;2896;.;164,91;.;8;7;6;6;883;.;136,33;.;18;12;19;13;2084;1604;107,85;126,05
9171114;      Emmerting;6;6;4;4;569;569;131,77;131,77;3;3;2;2;328;328;156,24;156,24;1;–;1;–;.;–;.;–;43;43;30;30;4648;4648;156,57;156,57
9171115;      Erlbach;1;1;1;1;.;.;.;.;2;2;2;2;.;.;.;.;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9171116;      Feichten a.d.Alz;10;10;7;7;582;582;80,83;80,83;1;1;1;1;.;.;.;.;–;–;–;–;–;–;–;–;14;14;11;11;1380;1380;120,79;120,79
9171117;      Garching a.d.Alz;16;16;11;11;1326;1326;118,38;118,38;11;10;12;11;1251;.;104,63;.;16;13;17;16;2534;2502;152,52;160,87;6;6;3;3;853;853;257,58;257,58
9171118;      Haiming;14;13;11;11;1203;.;111,67;.;8;4;96;2;4806;272;50;125,57;10;9;11;10;1012;.;94,79;.;9;4;30;3;1897;452;63,24;151,91
9171119;      Halsbach;15;15;12;12;1197;1197;101,51;101,51;2;2;2;2;.;.;.;.;2;2;2;2;.;.;.;.;5;4;16;15;828;.;50,4;.
9171121;      Kastl;11;5;44;4;1792;444;40,96;110,48;6;6;6;6;964;964;172,95;172,95;4;3;14;10;597;.;43,98;.;5;5;4;4;842;842;220,83;220,83
9171122;      Kirchweidach;10;10;13;13;1001;1001;78,9;78,9;5;5;3;3;316;316;116,07;116,07;21;21;17;17;2312;2312;139,68;139,68;7;5;6;4;698;.;122,32;.
9171123;      Marktl, M;2;1;7;1;.;.;.;.;5;3;8;2;620;.;82,18;.;1;1;1;1;.;.;.;.;4;3;7;2;759;.;102,79;.
9171124;      Mehring;5;5;3;3;446;446;132,31;132,31;3;3;2;2;285;285;145,97;145,97;1;1;1;1;.;.;.;.;–;–;–;–;–;–;–;–
9171125;      Neuötting, St;15;14;14;13;1847;.;135,92;.;7;7;5;5;1226;1226;233,48;233,48;8;8;12;12;1630;1630;138,63;138,63;8;8;11;11;1966;1966;174,74;174,74
9171126;      Perach;2;1;4;1;.;.;.;.;2;2;2;2;.;.;.;.;2;2;1;1;.;.;.;.;2;–;3;–;.;–;.;–
9171127;      Pleiskirchen;3;2;3;2;194;.;69,66;.;6;6;4;4;473;473;116,36;116,36;5;5;6;6;761;761;137,5;137,5;–;–;–;–;–;–;–;–
9171129;      Reischach;4;4;3;3;333;333;103,87;103,87;10;4;10;3;668;290;65,13;100,65;17;16;12;12;1443;.;118,91;.;9;4;25;4;970;502;39,03;129,57
9171130;      Stammham;2;2;2;2;.;.;.;.;3;1;3;1;95;.;35,28;.;2;2;15;15;.;.;.;.;1;–;1;–;.;–;.;–
9171131;      Teising;–;–;–;–;–;–;–;–;9;8;5;5;770;.;143,4;.;11;11;8;8;1166;1166;150,26;150,26;3;1;2;1;232;.;120,22;.
9171132;      Töging a.Inn, St;4;3;7;7;931;.;127,1;.;13;12;16;8;2067;.;127,81;.;10;8;19;10;2332;.;120,28;.;12;10;8;6;2190;.;278,3;.
9171133;      Tüßling, M;12;10;10;9;925;.;95,41;.;6;5;7;7;1174;.;159,27;.;1;1;1;1;.;.;.;.;5;4;4;4;657;.;159,54;.
9171134;      Tyrlaching;17;17;12;12;1001;1001;82,55;82,55;5;5;3;3;387;387;114,74;114,74;8;8;6;6;751;751;122,13;122,13;3;3;2;2;181;181;95,07;95,07
9171135;      Unterneukirchen;11;11;10;10;1340;1340;134,04;134,04;5;5;3;3;450;450;148,38;148,38;6;6;3;3;561;561;179,67;179,67;1;1;3;3;.;.;.;.
9171137;      Winhöring;12;9;23;8;1893;1258;83,5;164,37;9;7;10;5;789;.;78,34;.;7;5;13;3;874;.;68,72;.;36;32;55;28;6752;4344;123,17;154,56
9172111;      Ainring;14;14;9;9;1731;1731;201,54;201,54;8;6;63;4;7792;.;123,83;.;5;5;11;11;4563;4563;431,57;431,57;5;5;4;4;1330;1330;310,39;310,39
9172112;      Anger;3;3;2;2;210;210;117,45;117,45;1;1;0;0;.;.;.;.;–;–;–;–;–;–;–;–;3;3;3;3;1328;1328;503,41;503,41
9172114;      Bad Reichenhall, GKSt;16;13;79;69;18405;17353;233,5;252,61;13;13;40;40;12273;12273;306,94;306,94;10;9;24;21;11425;.;471,2;.;8;8;10;10;7605;7605;765,63;765,63
9172115;      Bayerisch Gmain;4;4;9;9;3701;3701;427,34;427,34;1;1;1;1;.;.;.;.;1;1;1;1;.;.;.;.;–;–;–;–;–;–;–;–
9172116;      Berchtesgaden, M;8;8;5;5;1580;1580;305,3;305,3;4;2;4;1;329;.;78,81;.;2;1;1;1;.;.;.;.;3;2;3;2;.;.;.;.
9172117;      Bischofswiesen;7;1;13;1;1394;.;107,46;.;15;4;63;29;3943;670;62,95;22,82;5;2;12;3;1434;.;119,76;.;11;7;17;7;3237;2130;187,11;315,78
9172118;      Freilassing, St;17;15;29;17;10176;.;350,95;.;15;11;50;25;13091;12798;262,75;507,18;20;19;44;35;24599;.;554,03;.;24;23;12;12;5150;.;428;.
9172122;      Laufen, St;4;4;5;5;1236;1236;274,02;274,02;4;2;4;3;517;.;139,13;.;9;5;18;9;1735;943;98,8;105,39;7;5;16;6;2122;.;132,28;.
9172124;      Marktschellenberg, M;1;1;43;43;.;.;.;.;1;–;0;–;.;–;.;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9172128;      Piding;9;9;8;8;2284;2284;271,46;271,46;2;2;1;1;.;.;.;.;6;3;11;2;1621;425;148,57;229,98;1;–;29;–;.;–;.;–
9172129;      Ramsau b.Berchtesgaden;1;1;0;0;.;.;.;.;3;2;2;0;652;.;279,79;.;2;–;3;–;.;–;.;–;–;–;–;–;–;–;–;–
9172130;      Saaldorf-Surheim;8;5;25;4;2132;307;83,87;85;11;9;10;6;1478;.;155,13;.;6;5;6;3;459;.;83;.;15;13;23;8;2983;.;130,72;.
9172131;      Schneizlreuth;2;1;1;1;.;.;.;.;9;7;7;6;579;.;81,95;.;5;2;15;1;349;.;22,67;.;4;4;4;4;1154;1154;303,13;303,13
9172132;      Schönau a.Königssee;4;3;5;4;962;.;213,57;.;6;3;4;2;942;874;211,85;441,44;7;6;7;7;3232;.;441,88;.;5;4;2;2;1115;.;486,29;.
9172134;      Teisendorf, M;9;6;11;3;825;552;74,61;176,55;13;5;13;6;688;558;53,56;100,33;4;2;4;2;836;.;199,51;.;8;5;10;4;399;318;39,59;85,48
9172444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9173111;      Bad Heilbrunn;9;6;8;3;2019;1294;261,57;425,44;10;5;14;7;4777;3634;344,21;559;2;1;3;1;.;.;.;.;10;8;10;7;3871;.;373,68;.
9173112;      Bad Tölz, St;6;4;23;5;4595;.;198,48;.;16;11;16;10;8591;8133;525,03;853,86;10;10;11;11;9101;9101;860,99;860,99;6;4;4;1;2112;.;597,96;.
9173113;      Benediktbeuern;2;1;2;1;.;.;.;.;11;8;10;8;4347;4159;427,46;517,93;2;2;1;1;.;.;.;.;15;15;6;6;2791;2791;484,93;484,93
9173115;      Bichl;2;2;1;1;.;.;.;.;1;1;1;1;.;.;.;.;2;2;1;1;.;.;.;.;4;4;2;2;1417;1417;715,5;715,5
9173118;      Dietramszell;3;3;1;1;237;237;227,9;227,9;–;–;–;–;–;–;–;–;4;4;4;4;2680;2680;624,85;624,85;13;13;9;9;4931;4931;519,25;519,25
9173120;      Egling;1;1;2;2;.;.;.;.;4;4;6;6;2817;2817;475,18;475,18;2;1;11;1;.;.;.;.;6;2;7;3;1374;.;185,86;.
9173123;      Eurasburg;3;3;2;2;1141;1141;651,72;651,72;–;–;–;–;–;–;–;–;1;1;0;0;.;.;.;.;3;2;3;2;2152;.;844,76;.
9173124;      Gaißach;2;1;1;1;.;.;.;.;2;2;0;0;.;.;.;.;–;–;–;–;–;–;–;–;2;2;1;1;.;.;.;.
9173126;      Geretsried, St;11;6;27;5;7652;4832;281;884,64;19;13;58;14;17374;11339;300,81;790,01;11;11;5;5;5251;5251;1009,56;1009,56;15;13;15;9;10872;.;702,22;.
9173127;      Greiling;4;4;4;4;1332;1332;308,09;308,09;–;–;–;–;–;–;–;–;1;1;1;1;.;.;.;.;–;–;–;–;–;–;–;–
9173130;      Icking;3;3;6;6;6015;6015;962,78;962,78;11;11;18;18;14090;14090;796;796;10;10;14;14;12482;12482;904,85;904,85;8;8;12;12;12608;12608;1032,77;1032,77
9173131;      Jachenau;–;–;–;–;–;–;–;–;3;3;3;3;530;530;184,09;184,09;2;–;2;–;.;–;.;–;–;–;–;–;–;–;–;–
9173133;      Kochel a.See;6;6;3;3;988;988;335,76;335,76;6;6;7;7;2533;2533;364,65;364,65;5;5;3;3;1369;1369;532,19;532,19;3;2;3;2;1428;.;534,23;.
9173134;      Königsdorf;4;3;5;3;1949;.;427,27;.;3;3;3;3;1002;1002;372,97;372,97;4;4;2;2;1105;1105;460,03;460,03;5;5;5;5;3088;3088;601,68;601,68
9173135;      Lenggries;9;7;8;6;4350;.;544,88;.;3;3;7;7;1929;1929;277,16;277,16;6;5;8;7;6966;.;828,54;.;8;7;3;3;3340;.;981,79;.
9173137;      Münsing;14;14;12;12;11395;11395;937,64;937,64;3;3;3;3;2331;2331;785,23;785,23;–;–;–;–;–;–;–;–;4;3;4;3;3028;.;754,01;.
9173140;      Reichersbeuern;1;1;1;1;.;.;.;.;7;7;4;4;1542;1542;396,06;396,06;3;3;2;2;1060;1060;478,82;478,82;4;3;2;2;665;.;350,09;.
9173141;      Sachsenkam;–;–;–;–;–;–;–;–;2;1;2;0;.;.;.;.;2;2;3;3;.;.;.;.;1;1;1;1;.;.;.;.
9173142;      Schlehdorf;6;6;2;2;1292;1292;550,4;550,4;2;2;1;1;.;.;.;.;–;–;–;–;–;–;–;–;3;3;2;2;1412;1412;689,12;689,12
9173145;      Wackersberg;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;3;3;2;2;1894;1894;959;959;17;15;9;9;4455;.;487,11;.
9173147;      Wolfratshausen, St;9;9;12;12;9711;9711;781,98;781,98;11;11;9;9;9144;9144;1074,37;1074,37;4;2;16;1;2777;.;175,49;.;19;19;15;15;15283;15283;1049,16;1049,16
9173444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9174111;      Altomünster, M;9;6;11;3;2256;1573;200,48;481,48;2;2;1;1;.;.;.;.;18;13;18;10;7240;5312;412,27;539,37;17;12;14;7;7378;5086;540,76;752,37
9174113;      Bergkirchen;14;8;16;6;6234;4173;380,58;724,77;9;8;7;5;3518;.;475,34;.;2;2;1;1;.;.;.;.;13;12;15;14;8785;.;582,69;.
9174115;      Dachau, GKSt;36;32;67;38;58219;52659;866,68;1375,55;20;17;19;12;20831;18295;1090,18;1512,39;14;13;11;8;14365;.;1328;.;30;28;29;23;45634;.;1550,85;.
9174118;      Erdweg;5;5;3;3;1089;1089;383,73;383,73;8;7;8;8;4585;.;560,53;.;23;23;10;10;5884;5884;604,23;604,23;11;11;7;7;4627;4627;646,5;646,5
9174121;      Haimhausen;21;15;11;6;4803;4744;432,35;758,44;3;2;7;2;1130;.;162,97;.;3;1;1;1;.;.;.;.;6;6;4;4;4543;4543;1115,74;1115,74
9174122;      Hebertshausen;8;8;7;7;4673;4673;652,66;652,66;10;8;8;6;3041;.;398,69;.;8;6;8;4;4013;.;503,74;.;6;6;4;4;3745;3745;1014,8;1014,8
9174126;      Karlsfeld;22;20;11;10;18203;.;1587,87;.;12;12;5;5;7253;7253;1353,17;1353,17;12;12;8;8;9966;9966;1246,55;1246,55;20;20;12;12;18952;18952;1537,3;1537,3
9174131;      Markt Indersdorf, M;20;15;32;10;11219;7948;348,21;794,19;10;9;11;6;5915;.;552,27;.;17;15;13;11;6723;.;505,4;.;7;4;18;13;5607;4501;310,98;337,11
9174135;      Odelzhausen;15;8;101;9;21534;3904;213,86;430,6;12;11;9;8;6494;.;749,42;.;16;15;15;13;10669;.;720,71;.;9;8;9;6;4498;.;512,17;.
9174136;      Petershausen;10;5;13;2;2477;811;190,87;372,07;7;7;3;3;1892;1892;720,62;720,62;5;4;9;7;4253;.;450,05;.;9;9;4;4;3206;3206;732,02;732,02
9174137;      Pfaffenhofen a.d.Glonn;2;1;1;1;.;.;.;.;13;11;9;7;4250;.;454,73;.;5;5;4;4;2978;2978;705,45;705,45;6;5;5;4;3509;.;668,13;.
9174141;      Röhrmoos;5;5;5;5;2497;2497;469,46;469,46;3;3;4;4;1270;1270;304,3;304,3;12;12;5;5;3749;3749;798,24;798,24;10;10;7;7;6768;6768;1030,89;1030,89
9174143;      Schwabhausen;10;9;8;6;5172;.;660,22;.;1;–;3;–;.;–;.;–;3;3;1;1;780;780;894,5;894,5;5;5;3;3;1640;1640;613,77;613,77
9174146;      Sulzemoos;8;2;29;1;5455;.;188,7;.;6;3;10;2;2252;898;222,52;419,61;3;2;5;2;1750;.;351,76;.;2;2;1;1;.;.;.;.
9174147;      Hilgertshausen-Tandern;1;1;2;2;.;.;.;.;8;7;7;4;1413;.;201,41;.;4;4;2;2;832;832;395,21;395,21;2;2;1;1;.;.;.;.
9174150;      Vierkirchen;3;2;4;1;1285;.;327,36;.;6;6;3;3;2608;2608;849,43;849,43;5;5;3;3;2367;2367;889,86;889,86;2;2;1;1;.;.;.;.
9174151;      Weichs;2;1;5;0;.;.;.;.;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;3;3;4;4;2330;2330;608,36;608,36
9175111;      Anzing;3;2;3;1;1589;.;620,38;.;4;1;34;1;12605;.;373,71;.;6;5;6;3;4333;.;712,43;.;4;2;4;2;2909;.;734,36;.
9175112;      Aßling;4;4;2;2;453;453;238,37;238,37;6;5;5;4;2265;.;492,45;.;9;4;16;4;2993;2118;186,02;602,05;10;2;13;2;3292;.;249,99;.
9175113;      Baiern;4;4;2;2;809;809;330;330;6;5;6;4;1292;.;229,99;.;4;3;11;1;2018;.;179,09;.;5;4;2;2;602;.;297,73;.
9175114;      Bruck;4;3;1;1;664;.;448,43;.;3;1;1;1;131;.;127,48;.;9;7;6;3;2728;.;441,42;.;3;–;8;–;1314;–;160;–
9175115;      Ebersberg, St;9;7;19;6;8058;.;418,37;.;7;4;10;8;3622;3430;357,7;448,25;8;8;5;5;6497;6497;1220,76;1220,76;11;11;18;18;19466;19466;1103,83;1103,83
9175116;      Egmating;1;1;0;0;.;.;.;.;5;5;13;13;2988;2988;223,04;223,04;3;1;2;0;893;.;379,98;.;1;1;1;1;.;.;.;.
9175118;      Forstinning;2;2;1;1;.;.;.;.;6;3;15;2;5072;1778;348,16;904,83;3;1;10;1;3185;.;321,12;.;3;3;5;5;6600;6600;1343,1;1343,1
9175119;      Frauenneuharting;2;1;0;0;.;.;.;.;3;1;1;1;344;.;297,63;.;2;1;2;2;.;.;.;.;2;–;1;–;.;–;.;–
9175121;      Glonn, M;3;2;2;2;584;.;329,62;.;2;1;2;1;.;.;.;.;2;2;2;2;.;.;.;.;10;6;5;4;1391;1375;289,14;377,85
9175122;      Grafing b.München, St;29;24;19;12;8771;7954;458,28;682,77;29;13;69;10;19295;13032;278,29;1325,35;16;9;20;5;6685;4573;341,3;1002,59;23;19;68;15;17908;14591;263,06;957,53
9175123;      Hohenlinden;6;5;9;4;2994;.;318,51;.;6;6;21;21;6083;6083;294,11;294,11;2;2;1;1;.;.;.;.;–;–;–;–;–;–;–;–
9175124;      Kirchseeon, M;7;6;12;11;4472;.;379,68;.;7;7;6;6;4297;4297;729,12;729,12;7;7;8;8;4932;4932;618,87;618,87;7;7;6;6;5260;5260;901,8;901,8
9175127;      Markt Schwaben, M;9;6;11;3;5413;3415;514,79;976,12;12;10;12;7;6227;.;535,16;.;4;2;2;1;1669;.;839,63;.;6;6;3;3;3463;3463;1118,52;1118,52
9175128;      Moosach;4;1;5;0;295;.;57,72;.;2;1;3;2;.;.;.;.;1;1;1;1;.;.;.;.;4;3;2;2;1554;.;760,52;.
9175131;      Oberpframmern;2;2;1;1;.;.;.;.;5;3;8;3;3598;.;441,69;.;1;–;0;–;.;–;.;–;4;2;4;2;2522;.;635,68;.
9175132;      Vaterstetten;25;22;42;27;35762;30673;844,68;1134,44;36;34;36;26;33799;.;933,66;.;26;23;26;24;30331;30188;1189,08;1281,15;29;24;23;17;29489;28686;1287,27;1665,97
9175133;      Pliening;8;8;6;6;5717;5717;880,36;880,36;11;11;6;6;7310;7310;1169,98;1169,98;42;42;13;13;13660;13660;1040,48;1040,48;6;5;2;2;2905;.;1177,86;.
9175135;      Poing;2;2;1;1;.;.;.;.;3;2;13;1;9780;.;756,61;.;8;8;4;4;6394;6394;1574,1;1574,1;8;4;40;34;34666;34354;876,61;1014,52
9175136;      Emmering;2;2;4;4;.;.;.;.;1;1;0;0;.;.;.;.;–;–;–;–;–;–;–;–;1;–;0;–;.;–;.;–
9175137;      Steinhöring;6;3;5;2;902;461;186,83;275,91;3;3;21;21;1387;1387;66,44;66,44;5;3;5;5;1646;.;325,33;.;2;–;1;–;.;–;.;–
9175139;      Zorneding;19;19;12;12;14475;14475;1209,29;1209,29;8;7;9;7;9556;.;1012,05;.;6;5;4;3;4370;.;1219,34;.;8;8;7;7;10712;10712;1541,57;1541,57
9175444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9176111;      Adelschlag;7;4;10;3;1235;850;122,62;259,62;5;4;5;2;.;.;.;.;12;12;8;8;1460;1460;188,73;188,73;7;6;7;4;1143;.;159,19;.
9176112;      Altmannstein, M;30;30;22;22;2676;2676;120,42;120,42;18;16;12;12;1608;.;132,15;.;29;29;25;25;2952;2952;120,42;120,42;18;18;13;13;2097;2097;160,24;160,24
9176114;      Beilngries, St;46;36;42;26;6734;6476;160,58;244,4;47;43;51;46;8961;8876;176,78;194,14;25;23;25;17;4607;.;181,53;.;30;28;30;29;5527;.;182,24;.
9176116;      Böhmfeld;1;1;2;2;.;.;.;.;3;3;2;2;778;778;418,76;418,76;2;2;1;1;.;.;.;.;1;1;1;1;.;.;.;.
9176118;      Buxheim;5;5;4;4;1495;1495;355,11;355,11;8;2;42;1;1863;.;43,94;.;3;3;3;3;1263;1263;401,95;401,95;4;4;5;5;2364;2364;507,32;507,32
9176120;      Denkendorf;16;15;17;11;2057;.;120,19;.;20;16;13;12;1939;1924;144,79;162,17;24;24;15;15;2413;2413;161,48;161,48;18;17;12;12;2330;.;194,75;.
9176121;      Dollnstein, M;9;7;10;4;500;.;51,04;.;7;7;5;5;514;514;110,41;110,41;3;3;3;3;377;377;136,01;136,01;9;9;7;7;1135;1135;157,13;157,13
9176122;      Egweil;1;1;0;0;.;.;.;.;11;11;8;8;1169;1169;151,46;151,46;2;2;2;2;.;.;.;.;1;1;1;1;.;.;.;.
9176123;      Eichstätt, GKSt;5;4;18;3;1197;.;67,03;.;10;7;19;13;3781;3122;195,96;240,39;17;16;26;9;2403;.;91,84;.;13;13;9;9;3340;3340;360,16;360,16
9176124;      Eitensheim;6;2;8;1;1888;.;227,07;.;7;2;15;1;3000;.;194,44;.;6;3;14;3;3344;1624;236,09;644,09;7;4;18;4;5109;2650;290,08;629,21
9176126;      Gaimersheim, M;10;9;15;7;6612;.;428,99;.;10;10;9;9;7106;7106;834,57;834,57;17;16;9;9;7276;.;796,51;.;8;8;18;18;13254;13254;724,18;724,18
9176129;      Großmehring;36;17;139;18;21603;6195;155,92;353,15;16;10;27;7;6056;2477;222,63;347,14;30;25;87;17;24910;7906;285,72;465,2;25;22;27;12;7569;6684;285,14;553,55
9176131;      Hepberg;3;3;2;2;1325;1325;559,07;559,07;5;5;3;3;1636;1636;550,88;550,88;5;5;2;2;1201;1201;591,62;591,62;1;1;0;0;.;.;.;.
9176132;      Hitzhofen;10;10;6;6;1282;1282;208,48;208,48;18;18;12;12;2823;2823;225,9;225,9;3;1;100;1;734;.;7,32;.;24;24;15;15;3627;3627;239,69;239,69
9176137;      Kinding, M;9;8;9;5;1007;.;110,97;.;5;5;4;4;263;263;74,65;74,65;7;5;15;4;794;.;54,12;.;7;3;5;2;505;360;96,47;147,43
9176138;      Kipfenberg, M;34;34;29;29;4694;4694;163,29;163,29;5;5;4;4;681;681;151,66;151,66;12;11;11;8;1509;.;131,74;.;7;7;5;5;1482;1482;293,01;293,01
9176139;      Kösching, M;18;17;10;10;5272;.;519,66;.;15;13;13;8;6375;.;481,4;.;12;8;33;5;8614;2577;262,63;558,98;18;14;18;10;7647;6601;428,21;628,99
