;;Lohn- und Einkommensteuerpflichtige;Gesamtbetrag der Einkünfte;Lohn- und Einkommensteuer;Lohn- und Einkommensteuerpflichtige;Gesamtbetrag der Einkünfte;Lohn- und Einkommensteuer;Lohn- und Einkommensteuerpflichtige;Gesamtbetrag der Einkünfte;Lohn- und Einkommensteuer;Lohn- und Einkommensteuerpflichtige;Gesamtbetrag der Einkünfte;Lohn- und Einkommensteuer;Lohn- und Einkommensteuerpflichtige;Gesamtbetrag der Einkünfte;Lohn- und Einkommensteuer;Lohn- und Einkommensteuerpflichtige;Gesamtbetrag der Einkünfte;Lohn- und Einkommensteuer;Einkommensgrößenklassen;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;0 bis  unter 5000 EUR;;;5000 bis unter 10000 EUR;;;10000 bis unter 15000 EUR;;;15000 bis unter 20000 EUR;;;20000 bis unter 25000 EUR;;;25000 bis unter 30000 EUR;;;30000 bis unter 35000 EUR;;;35000 bis unter 50000 EUR;;;50000 EUR und mehr;;
;;;;;;;;;;;;;;;;;;;;Lohn- und Einkommensteuerpflichtige;Gesamtbetrag der Einkünfte;Lohn- und Einkommensteuer;Lohn- und Einkommensteuerpflichtige;Gesamtbetrag der Einkünfte;Lohn- und Einkommensteuer;Lohn- und Einkommensteuerpflichtige;Gesamtbetrag der Einkünfte;Lohn- und Einkommensteuer;Lohn- und Einkommensteuerpflichtige;Gesamtbetrag der Einkünfte;Lohn- und Einkommensteuer;Lohn- und Einkommensteuerpflichtige;Gesamtbetrag der Einkünfte;Lohn- und Einkommensteuer;Lohn- und Einkommensteuerpflichtige;Gesamtbetrag der Einkünfte;Lohn- und Einkommensteuer;Lohn- und Einkommensteuerpflichtige;Gesamtbetrag der Einkünfte;Lohn- und Einkommensteuer;Lohn- und Einkommensteuerpflichtige;Gesamtbetrag der Einkünfte;Lohn- und Einkommensteuer;Lohn- und Einkommensteuerpflichtige;Gesamtbetrag der Einkünfte;Lohn- und Einkommensteuer
;;Anzahl;Tsd. EUR;Tsd. EUR;Anzahl;Tsd. EUR;Tsd. EUR;Anzahl;Tsd. EUR;Tsd. EUR;Anzahl;Tsd. EUR;Tsd. EUR;Anzahl;Tsd. EUR;Tsd. EUR;Anzahl;Tsd. EUR;Tsd. EUR;Anzahl;Tsd. EUR;Tsd. EUR;Anzahl;Tsd. EUR;Tsd. EUR;Anzahl;Tsd. EUR;Tsd. EUR;Anzahl;Tsd. EUR;Tsd. EUR;Anzahl;Tsd. EUR;Tsd. EUR;Anzahl;Tsd. EUR;Tsd. EUR;Anzahl;Tsd. EUR;Tsd. EUR;Anzahl;Tsd. EUR;Tsd. EUR;Anzahl;Tsd. EUR;Tsd. EUR
9478155;      Redwitz a.d.Rodach;1604;51380;7309;1612;53343;7628;1653;57044;8438;1686;63882;9885;1677;61074;9274;1690;58979;8599;236;312;6;97;751;23;124;1579;38;174;3033;156;174;3926;271;148;4082;326;146;4733;459;266;11004;1277;325;29560;6043
9478165;      Bad Staffelstein, St;5352;185558;30072;5422;194169;29853;5490;203860;31912;5591;216876;34054;5642;223700;35208;5676;225963;35285;617;871;18;327;2484;51;450;5675;140;519;9069;440;516;11605;827;475;13067;1118;454;14774;1477;1004;42078;5279;1314;126340;25935
9478176;      Weismain, St;2361;83810;12908;2352;86348;13417;2395;89928;13663;2430;95026;14672;2429;97815;15353;2416;101493;16778;270;301;4;138;1067;17;185;2335;41;207;3649;164;198;4453;284;224;6141;545;205;6671;696;442;18447;2220;547;58429;12806
9478444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9479111;      Bad Alexandersbad;452;15526;2509;459;16128;2609;448;17395;2859;462;19902;3496;484;19930;3284;483;19360;3077;62;81;1;17;136;2;36;473;8;49;872;37;40;888;60;42;1147;106;38;1247;152;86;3556;418;113;10960;2294
9479112;      Arzberg, St;2490;73320;9845;2534;75935;9996;2537;79519;10881;2546;82970;11417;2546;85898;11720;2540;85622;11543;347;464;10;169;1322;16;182;2337;48;248;4319;190;239;5387;342;224;6126;487;227;7406;751;431;17791;2097;473;40471;7601
9479126;      Höchstädt i.Fichtelgebirge;549;19666;3081;545;21289;3478;550;20373;3003;553;21167;3267;549;22134;3347;528;21860;3175;40;47;.;22;177;.;36;459;8;50;883;39;47;1062;62;41;1140;102;61;1985;194;89;3693;416;142;12412;2352
9479127;      Hohenberg a.d.Eger, St;659;21924;3108;665;21166;2856;669;21480;2892;679;22439;2988;709;25150;3456;704;23495;3011;96;73;.;36;272;.;67;837;10;56;994;44;60;1346;93;59;1609;125;72;2314;246;129;5293;614;129;10756;1875
9479129;      Kirchenlamitz, St;1553;45953;6104;1554;47213;6075;1580;48410;6212;1611;51815;6848;1584;53235;6894;1584;51877;6635;215;264;3;93;695;8;133;1694;63;148;2558;101;145;3259;211;145;4004;333;139;4506;443;265;11041;1324;301;23856;4151
9479135;      Marktleuthen, St;1493;43414;5715;1501;45817;5998;1502;50141;7003;1501;49056;6568;1499;53881;8106;1469;51232;6941;193;239;17;88;680;9;99;1257;41;134;2333;104;133;2989;205;140;3851;311;125;4039;449;265;10972;1324;292;24872;4482
9479136;      Marktredwitz, GKSt;8532;312632;56154;8540;339282;59266;8535;348354;62984;8653;403771;78503;8678;429032;85545;8544;447188;91975;1286;1508;33;440;3383;53;682;8597;153;715;12530;594;670;15048;1006;703;19333;1711;741;24023;2498;1522;62725;7712;1785;300041;78213
9479138;      Nagel;845;27142;3793;829;27890;3974;839;29653;4344;868;31063;4465;879;31650;4479;870;33778;5060;96;121;2;51;396;5;65;825;17;67;1163;54;77;1718;117;77;2140;213;72;2345;309;172;7071;857;193;18000;3486
9479145;      Röslau;1086;31141;4042;1081;32680;4338;1100;34129;4599;1090;35154;4679;1074;36183;4814;1055;35794;4749;149;107;2;52;382;3;86;1101;19;85;1446;74;95;2153;124;100;2763;252;92;2989;295;179;7466;865;217;17387;3114
9479147;      Schirnding, M;551;15521;2052;583;16104;2131;590;16984;2174;562;17346;2265;550;17580;2359;540;17183;2275;82;88;1;20;157;2;48;595;7;46;800;36;53;1199;70;49;1340;128;53;1742;168;90;3749;426;99;7514;1435
9479150;      Schönwald, St;1585;49278;7306;1580;50349;7298;1620;52585;7888;1643;53308;7676;1658;55848;7926;1653;53843;7323;276;229;3;90;686;11;131;1669;51;166;2872;138;164;3665;239;138;3768;308;132;4278;411;236;9777;1128;320;26897;5034
9479152;      Selb, GKSt;7845;247638;40980;7897;252309;39926;7972;257053;39977;7969;281197;44510;7947;302637;51640;7924;297414;49285;1342;1158;22;423;3218;41;656;8287;188;754;13176;633;742;16630;1150;683;18746;1550;561;18234;1859;1223;50835;6290;1540;167130;37551
9479158;      Thiersheim, M;899;29910;4612;903;30687;4515;902;30687;4546;911;32396;4624;913;34679;5230;909;34403;4998;102;94;3;46;349;5;71;905;20;75;1314;45;80;1810;123;86;2365;205;75;2440;233;181;7544;905;193;17584;3458
9479159;      Thierstein, M;554;18071;2813;549;19029;2984;563;20013;3024;563;21379;3232;587;22769;3373;586;21767;3126;77;86;2;35;283;3;39;485;9;36;627;38;63;1410;99;48;1315;109;39;1284;128;99;4094;509;150;12183;2231
9479161;      Tröstau;1186;36191;4926;1157;37823;5329;1157;39472;5456;1144;41518;5958;1161;43055;6083;1132;43553;6245;125;125;2;55;450;6;73;901;17;75;1304;60;105;2351;148;114;3128;286;93;3043;312;222;9290;1135;270;22962;4280
9479166;      Weißenstadt, St;1569;50231;7078;1599;53894;7689;1644;57066;8351;1639;61907;9113;1662;64219;9936;1630;62100;9429;208;186;3;73;556;11;147;1860;48;132;2284;102;132;2968;210;163;4473;371;136;4450;465;254;10659;1313;385;34664;6907
9479169;      Wunsiedel, St;4415;142581;21028;4395;147148;21689;4433;151041;22264;4485;160217;23630;4494;167588;24767;4492;170743;25307;510;578;10;254;1995;33;361;4564;89;389;6830;312;379;8582;556;407;11235;994;412;13380;1363;785;32813;3906;995;90767;18044
9479444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9571111;      Adelshofen;474;17113;2536;477;25939;5444;484;17945;2622;497;18287;2444;493;19628;2793;485;20341;3012;61;89;1;16;125;–;30;378;6;35;612;30;44;998;72;41;1128;89;36;1180;109;79;3356;371;143;12476;2334
9571113;      Arberg, M;1118;40014;6036;1136;41582;6056;1157;44025;6506;1153;46004;6845;1163;47089;6996;1148;49343;7661;110;203;2;42;313;3;68;865;13;74;1296;70;104;2346;156;98;2679;260;99;3224;327;240;10036;1262;313;28382;5567
9571114;      Aurach;1451;52489;7599;1505;55515;8061;1500;58010;8512;1522;60934;8964;1594;65976;9958;1594;65193;9468;167;262;6;62;475;5;111;1400;30;111;1944;82;115;2599;173;114;3159;252;173;5639;593;329;13756;1739;412;35958;6589
9571115;      Bechhofen, M;2964;102754;14433;2970;106409;14819;3062;129829;23755;3081;117808;16844;3101;122200;17137;3068;121404;17031;311;476;8;134;1027;11;224;2815;59;225;3929;188;251;5666;372;257;7069;585;264;8583;877;602;25082;3066;800;66758;11866
9571122;      Bruckberg;707;18478;2817;517;18687;2868;753;19361;2768;734;20363;2989;719;21113;3201;681;20417;3147;230;304;2;42;330;3;47;612;15;42;728;27;31;693;37;44;1213;105;39;1272;139;71;3014;361;135;12251;2457
9571125;      Buch a.Wald;489;17185;2247;483;18724;2610;489;19990;2916;498;20341;2861;498;21618;3085;495;21629;3046;45;46;0;21;164;3;26;326;9;31;546;24;32;711;44;38;1062;86;48;1562;142;91;3783;446;163;13429;2291
9571127;      Burgoberbach;1687;63651;9733;1680;66582;10259;1768;71852;11259;1812;75759;11677;1843;79656;12433;1859;79551;12042;173;292;6;82;624;11;130;1651;34;118;2070;98;126;2859;200;123;3392;322;173;5594;595;368;15320;1949;566;47748;8828
9571128;      Burk;534;30402;8102;544;18061;2416;535;19302;2717;550;19789;2748;555;20797;2885;565;21606;3016;68;94;3;23;175;3;39;502;8;40;699;36;49;1107;69;53;1453;123;47;1535;157;114;4818;580;132;11226;2038
9571130;      Colmberg, M;990;36618;5333;1010;38237;5607;1015;39871;5943;1020;43475;6565;1047;48607;7869;1047;47371;7571;99;159;4;52;408;7;64;804;20;75;1331;61;76;1691;117;103;2855;247;80;2575;267;188;7873;907;310;29676;5941
9571132;      Dentlein a.Forst, M;1118;39165;5525;1142;40762;5719;1138;45832;6796;1138;45422;6658;1147;44912;6741;1147;45327;6456;121;172;3;50;394;7;81;1036;18;99;1717;74;97;2197;123;90;2482;219;102;3300;288;234;9662;1168;273;24366;4558
9571134;      Diebach;544;18363;2463;570;19497;2593;568;20020;2674;580;20574;2783;569;22427;3141;569;21673;2925;61;81;2;26;190;3;47;587;8;37;649;35;41;935;57;51;1407;108;42;1366;138;129;5428;576;135;11030;1998
9571135;      Dietenhofen, M;2799;103194;16012;2774;108534;17256;2845;113769;18129;2883;120125;19425;2905;122431;19320;2913;128480;21483;373;478;7;140;1088;14;213;2660;48;198;3490;181;210;4762;325;210;5765;460;245;8006;858;516;21657;2708;808;80574;16883
9571136;      Dinkelsbühl, GKSt;6046;233931;39933;6093;247197;43107;6235;257463;43670;6329;286659;51889;6441;288622;50190;6452;297308;53496;708;970;20;340;2618;50;515;6473;171;493;8665;433;471;10611;717;530;14571;1177;458;14821;1524;1163;48524;6131;1774;190056;43274
9571137;      Dombühl, M;872;27986;3862;891;29349;4227;901;31206;4487;936;32614;4629;962;34797;4915;945;34924;4959;107;197;9;64;478;8;80;995;28;59;1021;51;76;1714;123;103;2836;254;79;2551;278;149;6155;741;228;18978;3466
9571139;      Dürrwangen, M;1249;44649;6527;1274;46879;6798;1287;49476;7333;1261;52167;7889;1277;53925;8046;1257;55171;8571;139;203;3;50;388;4;80;1015;21;87;1502;74;112;2529;167;93;2570;200;94;3070;306;225;9457;1135;377;34438;6660
9571141;      Ehingen;994;31570;4118;1001;34864;4621;995;35191;4725;1015;37566;5277;1002;38778;5329;1016;39466;5447;121;205;3;34;260;9;74;943;17;71;1255;59;75;1703;121;80;2204;176;94;3062;315;211;8842;1069;256;20990;3678
9571145;      Feuchtwangen, St;6123;220362;33380;6175;232977;36835;6239;237425;35857;6364;252216;38337;6447;261355;39624;6444;265861;40651;641;1081;21;326;2490;36;486;6161;145;498;8751;426;524;11846;799;576;15968;1371;540;17503;1742;1169;48729;5905;1684;153332;30206
9571146;      Flachslanden, M;1160;43161;6331;1173;46319;6952;1215;47944;6960;1210;50301;7384;1240;52765;7855;1259;53064;7891;111;181;2;45;351;4;83;1045;20;84;1474;67;92;2074;121;127;3480;293;122;4013;394;250;10398;1275;345;30048;5715
9571152;      Gebsattel;899;31663;4663;919;32360;4717;934;34618;5105;931;35611;5227;953;36988;5401;949;37160;5431;94;117;3;60;472;6;88;1091;18;64;1117;62;77;1728;110;76;2087;173;81;2639;299;172;7259;909;237;20651;3852
9571154;      Gerolfingen;482;15241;1944;475;15707;1974;479;16540;2184;479;17494;2317;492;18307;2413;489;18296;2332;47;74;.;35;276;.;27;342;6;42;716;27;38;845;49;35;967;75;48;1540;157;82;3415;419;135;10122;1593
9571155;      Geslau;665;23119;3086;662;24371;3367;647;27236;4042;673;29936;4763;694;32836;5333;698;33986;5277;66;130;.;26;201;.;52;642;14;38;675;27;45;1009;57;74;2025;175;64;2079;210;136;5702;669;197;21523;4122
9571165;      Heilsbronn, St;4723;174315;27734;4774;184881;30319;4927;195480;31719;5031;204272;33712;5082;212815;33344;5065;219051;35167;563;778;15;255;1965;37;369;4651;95;373;6531;311;433;9711;672;375;10365;845;366;11935;1191;851;35544;4640;1480;137572;27361
9571166;      Herrieden, St;3805;207526;44174;3896;221874;46240;3942;242315;53443;3954;240152;50706;4025;265843;57540;4073;262224;54834;386;640;11;166;1223;22;246;3127;88;262;4581;233;249;5601;342;291;8031;709;363;11818;1305;818;34141;4267;1292;193062;47857
9571169;      Insingen;581;22179;3447;582;22570;3443;576;24285;3940;586;26234;4371;566;26851;4456;568;26554;4544;75;142;4;22;165;3;33;414;17;45;790;37;48;1091;89;49;1346;103;46;1501;158;96;4072;430;154;17034;3703
9571170;      Langfurth;1070;36609;5136;1070;38163;5327;1075;40820;5974;1059;40865;5876;1068;43474;6316;1041;42908;6217;121;175;2;53;414;8;68;862;20;61;1060;47;85;1914;134;86;2365;211;71;2309;238;192;8040;982;304;25768;4575
9571171;      Lehrberg, M;1506;56650;9052;1574;60153;9658;1567;60974;9709;1567;64423;10429;1588;66710;10826;1616;69058;11544;152;283;7;112;870;21;122;1545;39;141;2449;121;159;3581;253;129;3545;336;117;3810;384;264;11057;1379;420;41919;9003
9571174;      Leutershausen, St;2724;101632;15356;2737;106997;16180;2781;114061;17981;2823;119700;18717;2802;124930;19849;2801;124841;19485;242;426;6;133;1037;15;199;2529;71;215;3763;198;231;5245;365;230;6329;503;238;7697;804;539;22247;2669;774;75569;14854
9571175;      Lichtenau, M;1903;69692;10520;1934;72135;10816;1999;76148;11672;2038;80562;12316;1989;85502;13654;1978;84952;12927;196;311;4;112;883;18;135;1703;33;156;2747;132;126;2834;188;170;4694;389;169;5494;585;366;15418;1953;548;50867;9625
9571177;      Merkendorf, St;1395;53703;8503;1445;56602;8976;1530;60580;9808;1493;63358;10088;1485;66736;10599;1499;68558;11015;149;225;4;72;558;5;94;1175;35;107;1880;91;111;2524;171;112;3100;266;140;4537;440;266;11062;1393;448;43497;8611
9571178;      Mitteleschenbach;800;29297;4343;810;30895;4557;824;31855;4784;820;33392;5052;833;36047;5715;856;36432;5524;105;159;2;36;269;7;51;643;15;50;867;34;61;1366;88;67;1817;151;74;2401;245;160;6847;870;252;22063;4113
9571179;      Mönchsroth;770;29757;4733;808;32305;5204;776;32540;5219;789;34883;5736;787;36482;6046;790;36967;5918;72;106;1;28;214;3;50;623;16;51;890;43;57;1299;87;64;1756;131;66;2143;209;164;6910;841;238;23025;4587
9571180;      Neuendettelsau;3668;134446;21740;3734;146995;24292;3795;155988;26740;3857;158576;25911;3910;164882;27748;3910;167191;27081;481;816;11;199;1506;21;271;3416;63;281;4894;231;292;6544;404;280;7695;667;287;9363;988;720;30090;3852;1099;102867;20843
9571181;      Neusitz;1014;41255;7091;1044;43140;7163;1062;44303;7333;1064;45645;7466;1117;49551;8060;1109;50412;8409;115;198;4;62;480;5;89;1123;18;74;1290;67;72;1615;114;99;2737;223;79;2575;267;189;7932;1029;330;32460;6682
9571183;      Oberdachstetten;773;27968;4205;768;28052;4144;801;29825;4387;823;31847;4716;843;33823;4946;849;36650;5798;90;143;2;39;303;2;72;927;16;65;1138;57;64;1416;105;73;1997;169;81;2646;285;148;6162;774;217;21917;4388
9571188;      Ohrenbach;305;12089;1765;298;12183;1845;298;12540;1899;307;13697;2202;315;14860;2414;304;14782;2393;28;51;2;13;96;1;24;312;6;12;204;11;26;579;35;30;819;63;26;848;89;56;2364;282;89;9510;1903
9571189;      Ornbau, St;791;28556;4076;802;29713;4315;819;31326;4613;828;32821;4885;843;34379;5023;833;35934;5463;85;130;1;40;301;26;55;706;21;61;1057;54;54;1210;83;81;2261;206;64;2095;226;152;6370;803;241;21803;4042
9571190;      Petersaurach;2440;92884;14022;2458;96599;14606;2522;102078;15489;2553;106175;16104;2566;115391;18143;2575;114917;17572;214;336;6;111;843;15;168;2126;36;192;3348;156;197;4418;299;187;5115;400;200;6498;629;488;20375;2516;818;71858;13515
9571192;      Röckingen;368;12946;1876;370;13353;1866;365;14463;2103;377;15099;2188;391;20570;4375;386;16818;2689;42;70;1;23;172;1;23;298;6;27;461;19;33;745;31;33;906;66;30;972;102;70;2942;377;105;10252;2086
9571193;      Rothenburg ob der Tauber, GKSt;6183;214310;33741;6227;221951;34567;6284;237010;38578;6345;243664;38693;6461;253298;39550;6304;248853;39951;764;1204;27;392;2981;71;559;7044;223;563;9804;500;555;12473;858;550;15123;1283;464;14993;1518;1045;43387;5317;1412;141845;30153
9571194;      Rügland;590;22711;3573;594;23062;3477;611;24701;3909;614;25992;4080;624;27944;4310;641;28973;4432;58;86;1;28;201;1;41;532;12;37;656;35;41;931;65;53;1442;114;48;1581;167;136;5671;693;199;17872;3346
9571196;      Sachsen b.Ansbach;1677;66679;10550;1743;70123;11189;1770;77464;12840;1803;83723;14577;1830;85162;13886;1837;86122;13984;171;268;6;67;494;9;123;1582;35;118;2038;102;114;2587;161;124;3416;281;150;4862;499;353;14757;1850;617;56117;11041
9571198;      Schillingsfürst, St;1387;46544;6703;1398;51154;7733;1416;51281;7465;1461;55207;8054;1482;56711;7959;1528;59923;8773;167;213;5;87;666;11;120;1518;37;124;2157;94;155;3455;237;139;3812;321;127;4083;403;273;11322;1389;336;32697;6276
9571199;      Schnelldorf;1800;65624;9681;1811;68998;10326;1838;72751;10968;1887;76943;11612;1895;80757;12424;1918;82319;12643;184;321;7;71;536;9;132;1675;30;150;2611;115;157;3542;228;123;3401;301;188;6114;629;375;15671;1961;538;48447;9362
9571200;      Schopfloch, M;1367;73750;14981;1416;69017;12917;1492;68409;12407;1493;66740;11359;1488;69460;14519;1496;70340;12402;165;237;4;84;626;15;99;1253;33;135;2341;110;145;3263;230;114;3148;266;124;4021;375;269;11296;1437;361;44156;9931
9571205;      Steinsfeld;618;23155;3601;612;24500;3804;633;26852;4535;628;26487;4056;625;25901;3793;643;25322;3631;74;127;2;29;207;2;56;710;15;47;817;35;39;884;61;58;1598;150;56;1824;169;125;5288;611;159;13867;2587
9571208;      Unterschwaningen;408;14246;1949;410;14827;1992;420;15533;2185;425;16334;2245;425;17037;2294;427;16414;2164;52;99;1;20;150;6;28;358;5;37;626;21;28;634;34;37;1009;77;32;1044;106;70;2912;344;123;9582;1572
9571214;      Wassertrüdingen, St;2919;92647;12721;2889;98485;13748;2891;100671;14125;2965;106711;14983;2982;111724;15746;2982;113872;15999;360;564;9;151;1186;15;184;2319;50;233;4079;202;227;5139;368;283;7805;637;241;7829;831;613;25558;3068;690;59393;10819
9571216;      Weidenbach, M;1009;40566;7358;1075;43254;8217;1090;43818;7588;1138;44958;7455;1146;47704;8229;1136;48820;8379;147;252;5;104;819;10;98;1243;29;80;1426;73;73;1618;94;60;1659;124;59;1903;181;176;7411;923;339;32489;6940
9571217;      Weihenzell;1467;61190;10311;1516;66997;11514;1533;67262;11192;1519;70081;11789;1489;73847;12883;1494;72552;12133;122;173;3;70;536;7;101;1274;25;93;1622;88;111;2508;165;111;3061;263;101;3279;334;299;12566;1513;486;47534;9735
9571218;      Weiltingen, M;688;22125;2990;696;23463;3173;700;24124;3128;721;26911;3697;729;28117;3831;719;27899;3802;76;130;2;36;283;6;55;705;16;56;970;48;53;1204;89;59;1656;132;53;1708;155;133;5543;666;198;15700;2688
9571222;      Wettringen;507;15284;1976;517;16212;2097;539;17751;2280;548;18716;2483;542;19896;2699;523;20441;2912;61;106;2;29;238;3;47;579;14;31;551;25;42;941;64;38;1054;87;42;1348;130;98;4043;486;135;11581;2101
9571223;      Wieseth;679;22773;2938;681;23713;3091;668;25402;3461;694;26995;3687;700;28079;4062;701;28807;3947;64;88;2;39;300;5;45;575;14;44;764;41;45;1023;70;69;1912;160;76;2485;266;135;5760;665;184;15901;2725
9571224;      Wilburgstetten;1053;34973;4979;1068;36907;5278;1089;38920;5560;1127;40830;5878;1131;43401;6356;1124;45551;7040;109;172;4;78;614;11;96;1193;17;89;1576;75;80;1825;138;110;3039;262;98;3155;321;199;8313;962;265;25664;5252
9571225;      Windelsbach;523;19072;2697;530;19978;2790;522;20996;3071;526;21996;3227;535;22845;3313;521;22806;3382;58;79;1;29;223;6;39;515;8;32;548;27;47;1047;58;42;1153;77;31;1014;106;85;3603;436;158;14623;2663
9571226;      Windsbach, St;2833;106898;16125;2916;112913;17248;2950;116461;17500;2964;124390;19099;3017;131229;20303;3053;135064;21486;307;450;11;158;1235;29;218;2723;65;209;3640;176;231;5198;347;236;6508;502;266;8629;863;572;23840;2960;856;82842;16533
9571227;      Wittelshofen;608;22396;3171;613;23572;3391;616;24450;3555;602;25135;3620;622;26681;3846;604;26340;3841;54;88;2;22;173;2;49;620;14;48;825;41;31;703;50;57;1570;124;53;1720;183;112;4637;522;178;16003;2902
9571228;      Wörnitz;841;28881;4003;864;30753;4276;867;31678;4466;892;34256;4879;888;35476;5104;906;35205;4844;96;180;3;42;312;6;63;791;19;55;962;55;89;1981;122;82;2263;185;75;2439;253;178;7443;906;226;18833;3296
9571229;      Wolframs-Eschenbach, St;1463;55321;8849;1499;59571;9478;1559;63921;10213;1581;66501;10613;1559;70810;11510;1584;73335;12164;171;245;2;48;379;5;103;1276;26;112;1956;93;109;2435;152;134;3675;298;121;3961;402;288;12054;1459;498;47354;9726
9571444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9572111;      Adelsdorf;3690;162267;28345;3773;170424;29912;3951;183335;31883;4162;205352;36405;4355;223965;39789;4439;229368;40505;404;629;9;206;1599;23;285;3598;86;265;4623;238;291;6520;462;288;7888;695;280;9105;851;732;30597;3788;1688;164809;34353
9572114;      Aurachtal;1588;81666;16665;1633;85569;17440;1641;91587;18875;1639;95387;19451;1641;99585;20748;1639;102327;22184;189;276;6;80;609;15;97;1220;30;91;1590;79;86;1927;118;107;2932;242;111;3639;395;232;9767;1293;646;80368;20005
9572115;      Baiersdorf, St;3811;178249;34438;3874;189102;36733;4018;199900;38566;4115;210266;40780;4175;217884;42142;4234;237167;51431;478;698;15;217;1650;38;277;3494;80;266;4664;227;262;5903;458;271;7463;685;290;9436;991;710;29559;3857;1463;174300;45079
9572119;      Bubenreuth;2229;116269;23857;2244;120300;24462;2287;123159;24982;2322;132123;27556;2309;137747;29174;2295;143131;31489;232;387;6;105;817;12;126;1594;32;158;2722;115;143;3237;226;138;3747;278;132;4303;395;300;12586;1711;961;113738;28715
9572120;      Buckenhof;1596;89346;19114;1607;93927;21328;1602;96099;21676;1630;100260;22216;1649;111493;24765;1626;101375;21647;191;311;20;68;503;14;80;1009;19;81;1422;71;95;2164;160;95;2598;247;100;3261;316;225;9359;1199;691;80750;19600
9572121;      Eckental, M;7361;315062;56483;7409;334313;60545;7527;343704;62333;7618;367775;67417;7654;376926;69406;7685;376737;67953;939;1300;21;346;2663;70;453;5721;108;478;8460;407;504;11341;670;573;15721;1283;526;17119;1705;1261;52918;6730;2605;261492;56959
9572126;      Gremsdorf;812;27719;4640;824;29700;5160;862;29593;4922;834;31128;5194;837;32069;5364;815;31769;5316;216;247;2;36;255;6;48;598;8;33;585;22;46;1029;63;41;1140;91;42;1372;125;123;5126;628;230;21416;4371
9572127;      Großenseebach;1180;62178;12144;1198;63927;12284;1221;69775;15561;1213;69815;13616;1249;71647;13810;1251;70579;13383;109;161;2;54;402;5;68;858;22;57;1012;53;66;1473;96;77;2131;161;84;2749;285;224;9398;1154;512;52395;11606
9572130;      Hemhofen;2637;121215;22727;2629;122708;22597;2690;127897;23290;2714;132416;24011;2801;135188;24356;2781;138863;25355;291;448;11;115;890;19;163;2039;42;193;3382;166;187;4265;324;237;6522;587;203;6602;638;425;17771;2191;967;96943;21377
9572131;      Heroldsberg, M;4311;225453;47346;4337;234184;50135;4359;237478;49764;4353;258489;57668;4362;257210;54273;4424;266423;57787;602;693;52;170;1296;32;251;3148;78;306;5354;224;247;5554;421;219;6027;541;246;8018;793;629;26319;3487;1754;210014;52159
9572132;      Herzogenaurach, St;12601;599221;122221;12614;627128;128612;12776;646256;133269;12789;780291;157291;12828;807602;162699;12952;807683;166078;1820;2533;46;585;4457;86;740;9405;306;804;14039;693;813;18301;1246;771;21196;1788;746;24257;2401;1901;80156;10262;4772;633339;149250
9572133;      Heßdorf;1796;79720;13967;1840;83671;14623;1861;85876;14946;1906;93652;16721;1927;97193;17351;1893;93928;16416;189;322;5;83;609;11;115;1467;35;117;2035;101;144;3259;225;122;3337;267;131;4250;408;316;13293;1752;676;65357;13610
9572135;      Höchstadt a.d.Aisch, St;6883;281554;48475;7010;293054;50132;7080;310375;54120;7150;324449;56421;7213;360535;68603;7176;336134;57925;756;1139;19;336;2569;46;467;5874;124;512;8957;455;508;11449;785;519;14313;1239;541;17559;1886;1286;53928;6900;2251;220347;46471
