;;Rinder;;Milchkühe (2 Jahre und älter);;Schweine;;Mastschweine (50 kg Lebendgewicht und darüber);;Zuchtsauen;;Hühner;;Legehennen (6 Monate und älter);;Masthühner;;Schafe;;Pferde;;Rinder;;Milchkühe (2 Jahre und älter);;Schweine;;Mastschweine (50 kg Lebendgewicht und darüber);;Zuchtsauen;;Hühner;;Legehennen (6 Monate und älter);;Masthühner;;Schafe;;Pferde;;Rinder;;Milchkühe;;Schweine;;Zuchtsauen;;Andere Schweine;;Schafe;;Einhufer;;Hühner;;Legehennen;;Masthühner und -hähne;
;;Viehhalter (ab 1999);Viehbestand (ab 1999);Viehhalter (ab 1999);Viehbestand (ab 1999);Viehhalter (ab 1999);Viehbestand (ab 1999);Viehhalter (ab 1999);Viehbestand (ab 1999);Viehhalter (ab 1999);Viehbestand (ab 1999);Viehhalter (ab 1999);Viehbestand (ab 1999);Viehhalter (ab 1999);Viehbestand (ab 1999);Viehhalter (ab 1999);Viehbestand (ab 1999);Viehhalter (ab 1999);Viehbestand (ab 1999);Viehhalter (ab 1999);Viehbestand (ab 1999);Viehhalter (ab 1999);Viehbestand (ab 1999);Viehhalter (ab 1999);Viehbestand (ab 1999);Viehhalter (ab 1999);Viehbestand (ab 1999);Viehhalter (ab 1999);Viehbestand (ab 1999);Viehhalter (ab 1999);Viehbestand (ab 1999);Viehhalter (ab 1999);Viehbestand (ab 1999);Viehhalter (ab 1999);Viehbestand (ab 1999);Viehhalter (ab 1999);Viehbestand (ab 1999);Viehhalter (ab 1999);Viehbestand (ab 1999);Viehhalter (ab 1999);Viehbestand (ab 1999);Landwirtschaftliche Betriebe mit Viehhaltung;Tiere;Landwirtschaftliche Betriebe mit Viehhaltung;Tiere;Landwirtschaftliche Betriebe mit Viehhaltung;Tiere;Landwirtschaftliche Betriebe mit Viehhaltung;Tiere;Landwirtschaftliche Betriebe mit Viehhaltung;Tiere;Landwirtschaftliche Betriebe mit Viehhaltung;Tiere;Landwirtschaftliche Betriebe mit Viehhaltung;Tiere;Landwirtschaftliche Betriebe mit Viehhaltung;Tiere;Landwirtschaftliche Betriebe mit Viehhaltung;Tiere;Landwirtschaftliche Betriebe mit Viehhaltung;Tiere
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl
;;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl
9183128;      Mühldorf a.Inn, St;24;1579;14;344;6;897;5;.;2;.;11;293;11;293;–;–;4;49;7;127;12;1043;8;.;2;.;–;–;2;.;2;.;4;102;6;238;6;238;–;–;11;1068;7;.;2;.;–;–;2;.;1;.;3;92;7;521;7;521;–;–
9183129;      Neumarkt-Sankt Veit, St;113;8305;87;2626;19;1535;12;1185;11;80;26;4338;25;1006;1;.;4;60;20;142;83;7750;63;2628;6;1024;3;29;6;900;–;–;11;125;23;.;22;1645;2;.;70;6913;53;2486;6;.;2;.;5;.;1;.;10;96;27;.;26;1486;2;.
9183130;      Niederbergkirchen;33;2949;28;1001;5;745;3;.;2;.;13;49585;12;.;1;.;5;192;4;19;25;2879;23;.;4;47;–;–;4;47;3;73;4;18;18;.;16;.;2;.;26;2724;20;.;1;.;–;–;1;.;3;66;4;16;13;.;13;.;–;–
9183131;      Niedertaufkirchen;50;4170;35;1204;9;1387;7;580;4;.;8;849;8;849;–;–;5;191;6;59;36;3709;29;1185;3;334;1;.;3;291;3;8;4;.;6;109;6;109;–;–;33;3287;25;.;3;.;1;.;3;34;1;.;4;.;10;193;10;193;–;–
9183132;      Oberbergkirchen;60;4618;42;1037;14;2329;8;910;9;292;23;659;23;.;–;–;5;293;13;33;45;3905;31;1007;9;2274;3;210;8;1595;3;.;5;8;17;.;16;624;1;.;38;3633;24;944;6;1762;3;.;6;1369;2;.;5;8;21;41531;19;.;2;.
9183134;      Oberneukirchen;42;2963;34;.;12;3137;4;.;7;410;10;.;9;165;1;.;1;.;4;10;37;3427;30;.;5;3157;3;360;5;.;1;.;1;.;6;.;4;108;2;.;29;2888;22;.;4;2781;2;.;3;.;1;.;2;.;6;113;6;113;–;–
9183135;      Obertaufkirchen;86;5272;73;1662;7;.;3;.;2;.;24;387;23;.;–;–;11;316;15;160;66;4964;56;1558;3;.;1;.;3;.;8;268;7;71;15;375;15;375;–;–;60;4445;46;1287;2;.;1;.;2;.;6;248;7;46;20;290;20;290;–;–
9183136;      Polling;69;5883;48;1377;6;1072;5;314;3;.;14;617;14;617;–;–;9;193;13;91;49;5330;30;1175;5;1011;2;.;5;.;2;.;4;38;21;5040;19;.;1;–;43;4713;23;1016;2;.;1;.;2;.;5;25;3;32;22;50415;20;.;3;.
9183138;      Rattenkirchen;25;1487;18;427;4;1214;3;.;3;211;13;198;13;198;–;–;2;.;6;43;16;1171;11;301;1;.;1;.;1;.;1;.;2;.;3;22;3;22;–;–;14;1105;10;.;1;.;1;.;1;.;1;.;1;.;3;25;3;25;–;–
9183139;      Rechtmehring;67;4031;59;1717;1;.;1;.;–;–;21;248;21;248;–;–;3;75;4;29;55;4156;50;.;–;–;–;–;–;–;2;.;6;17;14;193;14;193;–;–;49;3852;42;1831;1;.;–;–;–;–;3;58;5;15;17;.;16;.;1;.
9183140;      Reichertsheim;80;5202;75;2108;11;3016;8;1761;2;.;19;364;19;.;1;.;7;124;9;89;67;5309;62;.;5;382;1;.;4;349;3;27;7;79;16;287;16;.;1;–;63;5030;53;2250;4;25;2;.;3;.;2;.;8;81;23;468;23;.;1;.
9183143;      Schönberg;61;4636;52;1410;7;1485;4;.;5;199;17;460;16;.;1;.;5;136;8;22;48;3950;41;1265;4;1147;4;174;2;.;6;186;5;16;18;178;17;162;1;.;43;3449;35;1071;7;1485;5;180;5;324;9;183;6;18;21;.;20;248;1;.
9183144;      Schwindegg;44;2617;34;742;5;1138;4;323;3;.;15;643;14;.;1;.;4;89;9;48;31;2486;23;810;4;.;1;.;4;94;3;45;4;10;11;541;11;541;–;–;28;2263;20;.;2;.;1;.;2;.;4;54;4;10;11;609;11;609;–;–
9183145;      Taufkirchen;59;3649;52;1395;3;1249;2;.;3;144;7;119;7;119;–;–;–;–;6;70;46;3276;39;1378;3;.;1;.;3;.;1;.;6;112;10;214;9;.;–;–;37;2888;29;1205;2;.;1;.;2;.;–;–;5;86;9;219;9;219;–;–
9183147;      Unterreit;74;4125;64;1562;4;13;2;.;1;.;20;258;19;.;1;.;5;262;13;150;48;3595;38;1428;2;.;–;–;2;.;2;.;13;47;19;366;19;.;1;–;43;3286;35;1352;3;10;1;.;2;.;2;.;6;21;21;529;21;484;1;.
9183148;      Waldkraiburg, St;21;1329;19;434;1;.;1;.;1;.;5;94;5;.;1;.;4;70;1;.;15;1270;12;.;1;.;–;–;1;.;3;.;1;.;4;56;4;56;1;–;14;1027;11;378;–;–;–;–;–;–;2;.;1;.;4;40;4;40;–;–
9183151;      Zangberg;12;969;9;264;4;.;4;.;1;.;3;32;2;.;–;–;2;.;5;80;9;1045;6;.;2;.;–;–;2;.;3;41;4;79;5;45;4;45;–;–;9;997;6;.;2;.;–;–;2;.;1;.;3;.;3;44;3;44;–;–
9183444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9184112;      Aschheim;2;.;–;–;1;.;1;.;–;–;–;–;–;–;–;–;1;.;–;–;–;–;–;–;1;.;–;–;1;.;–;–;2;.;1;.;1;.;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1;.;–;–;–;–;–;–
9184113;      Baierbrunn;2;.;2;.;1;.;1;.;–;–;–;–;–;–;–;–;1;.;1;.;2;.;2;.;–;–;–;–;–;–;1;.;1;.;–;–;–;–;–;–;2;.;1;.;1;.;–;–;1;.;–;–;–;–;–;–;–;–;–;–
9184114;      Brunnthal;9;375;7;152;2;.;2;.;–;–;1;.;1;.;–;–;5;1125;2;.;7;241;6;.;–;–;–;–;–;–;4;888;6;157;2;.;2;.;–;–;6;238;5;.;1;.;–;–;1;.;4;862;4;17;7;124;7;124;–;–
9184118;      Feldkirchen;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1;.;–;–;–;–;–;–;–;–;–;–;–;–;1;.;1;.;1;.;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9184119;      Garching b.München, St;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1;.;–;–;–;–;–;–;–;–;–;–;–;–;1;.;–;–;2;.;2;.;–;–;–;–;–;–;–;–;–;–;–;–;1;.;–;–;3;32;3;32;–;–
9184120;      Gräfelfing;1;.;1;.;–;–;–;–;–;–;1;.;1;.;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1;.;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1;.;–;–;–;–;–;–;–;–
9184121;      Grasbrunn;4;73;2;.;1;.;–;–;–;–;2;.;2;.;–;–;–;–;4;37;3;64;1;.;1;.;–;–;1;.;–;–;2;.;1;.;1;.;–;–;3;29;–;–;1;.;–;–;1;.;–;–;3;31;2;.;2;.;–;–
9184122;      Grünwald;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1;.;1;.;1;.;1;.;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1;.;–;–;–;–;–;–
9184123;      Haar;1;.;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1;.;–;–;–;–;–;–;–;–;–;–;1;.;1;.;1;.;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1;.;1;.;–;–
9184127;      Höhenkirchen-Siegertsbrunn;7;299;3;71;–;–;–;–;–;–;3;.;3;.;–;–;1;.;5;99;4;169;2;.;1;.;–;–;1;.;1;.;6;77;4;.;4;.;–;–;2;.;1;.;1;.;–;–;1;.;1;.;5;82;3;74;3;74;–;–
9184129;      Hohenbrunn;1;.;1;.;–;–;–;–;–;–;3;81;3;81;–;–;2;.;2;.;1;.;–;–;–;–;–;–;–;–;2;.;1;.;3;105;3;105;–;–;1;.;–;–;–;–;–;–;–;–;2;.;1;.;3;173;3;173;–;–
9184130;      Ismaning;8;336;3;15;1;.;1;.;–;–;2;.;2;.;–;–;3;221;7;158;2;.;1;.;–;–;–;–;–;–;–;–;5;234;4;111;4;111;–;–;–;–;–;–;1;.;–;–;1;.;–;–;4;192;9;723;9;723;–;–
9184131;      Kirchheim b.München;2;.;–;–;–;–;–;–;–;–;1;.;1;.;–;–;1;.;–;–;1;.;–;–;–;–;–;–;–;–;1;.;1;.;2;.;2;.;–;–;1;.;–;–;–;–;–;–;–;–;1;.;–;–;1;.;1;.;–;–
9184132;      Neuried;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9184134;      Oberhaching;8;177;6;86;–;–;–;–;–;–;1;.;1;.;–;–;2;.;13;201;3;.;2;.;1;.;–;–;1;.;2;.;12;189;2;.;1;.;1;.;2;.;1;.;1;.;–;–;1;.;1;.;11;294;5;34;5;34;–;–
9184135;      Oberschleißheim;2;.;1;.;1;.;1;.;1;.;1;.;1;.;–;–;2;.;5;58;2;.;1;.;1;.;1;.;1;.;4;.;3;20;1;.;1;.;–;–;3;.;2;.;1;.;1;.;1;.;4;.;3;65;2;.;2;.;–;–
9184136;      Ottobrunn;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9184137;      Aying;34;1430;20;451;4;.;2;.;2;.;8;155;8;.;–;–;7;549;19;312;26;1574;14;602;4;.;1;.;4;.;3;.;14;248;11;570;11;570;–;–;26;1617;13;678;3;.;1;.;3;.;2;.;14;260;16;1108;16;993;2;.
9184138;      Planegg;–;–;–;–;–;–;–;–;–;–;1;.;1;.;1;.;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9184139;      Pullach i.Isartal;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9184140;      Putzbrunn;4;248;2;.;2;.;1;.;1;.;1;.;1;.;–;–;2;.;2;.;4;249;2;.;1;.;–;–;1;.;2;.;3;32;2;.;2;.;–;–;3;159;1;.;–;–;–;–;–;–;1;.;2;.;2;.;2;.;–;–
9184141;      Sauerlach;34;1975;26;808;5;32;2;.;2;.;8;206;8;206;–;–;–;–;15;257;27;2005;21;851;1;.;–;–;1;.;1;.;9;170;13;465;13;.;–;–;22;1818;15;744;2;.;–;–;2;.;1;.;9;134;13;745;13;.;–;–
9184142;      Schäftlarn;15;533;9;238;–;–;–;–;–;–;4;215;4;215;–;–;–;–;8;117;10;404;6;204;–;–;–;–;–;–;–;–;6;174;4;245;4;245;–;–;9;337;4;.;–;–;–;–;–;–;–;–;6;120;4;331;4;331;–;–
9184144;      Straßlach-Dingharting;16;601;8;223;2;.;2;.;1;.;10;546;10;546;–;–;1;.;8;239;10;570;5;.;–;–;–;–;–;–;1;.;6;140;7;305;7;305;–;–;9;580;5;.;–;–;–;–;–;–;1;.;7;133;7;1009;7;1009;–;–
9184145;      Taufkirchen;4;445;1;.;–;–;–;–;–;–;–;–;–;–;–;–;2;.;2;.;4;399;–;–;1;.;–;–;1;.;2;.;2;.;1;.;1;.;–;–;3;.;–;–;–;–;–;–;–;–;1;.;2;.;1;.;1;.;–;–
9184146;      Neubiberg;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9184147;      Unterföhring;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1;.;–;–;–;–;–;–;–;–;–;–;–;–;1;.;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1;.;1;.;1;.;–;–
9184148;      Unterhaching;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9184149;      Unterschleißheim, St;4;243;2;.;–;–;–;–;–;–;1;.;1;.;–;–;3;336;1;.;3;142;1;.;–;–;–;–;–;–;2;.;1;.;1;.;1;.;–;–;2;.;1;.;–;–;–;–;–;–;2;.;2;.;2;.;2;.;–;–
9184444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9185113;      Aresing;31;1863;22;512;20;1848;13;278;10;379;23;620;23;.;1;.;7;554;6;14;18;1343;12;.;11;3664;2;.;9;.;1;.;–;–;12;214;12;214;–;–;16;1323;9;335;8;3281;3;.;6;2865;2;.;–;–;11;1272;11;1272;–;–
9185116;      Berg im Gau;25;930;16;.;15;1062;9;76;6;.;23;321;23;321;–;–;3;61;4;21;11;846;10;.;4;.;1;.;4;.;1;.;4;36;12;189;12;189;–;–;8;980;6;.;1;.;1;.;1;.;–;–;4;41;15;225;15;225;–;–
9185118;      Bergheim;23;1493;20;561;22;1358;17;291;12;.;17;.;17;559;1;.;–;–;3;19;16;1177;11;.;10;426;3;36;9;314;2;.;2;.;17;.;17;707;1;.;11;1106;8;420;2;.;–;–;2;.;2;.;1;.;12;.;11;925;–;–
9185123;      Brunnen;30;1234;12;221;14;1367;8;195;10;.;20;302;20;302;–;–;6;216;4;37;17;754;8;157;6;1613;1;.;6;1561;5;78;1;.;11;214;11;.;1;.;12;646;3;.;5;1668;1;.;4;1603;4;75;1;.;13;177;13;177;–;–
9185125;      Burgheim, M;67;3349;56;1119;31;2085;23;358;21;437;44;884;43;.;1;.;6;2211;10;21;46;2564;31;740;11;1811;5;151;9;655;3;1243;7;18;31;656;31;643;–;–;40;2424;24;676;9;1984;5;202;9;968;3;1202;7;37;28;493;27;.;–;–
9185127;      Ehekirchen;96;4781;71;1673;46;4553;32;637;27;748;46;1704;46;1704;–;–;16;249;13;64;66;4007;46;1461;18;4529;10;319;17;1765;6;32;4;25;34;1233;34;1233;–;–;47;3449;29;1201;13;2969;6;267;12;1642;4;121;6;16;32;1349;31;.;–;–
9185131;      Gachenbach;43;2400;32;827;21;3089;13;724;10;477;27;.;24;470;1;.;5;136;4;11;25;1722;16;647;7;2600;5;388;7;530;2;.;2;.;15;.;14;4846;1;.;17;1652;10;.;8;2202;6;279;6;598;1;.;–;–;13;.;12;.;1;.
9185139;      Karlshuld;15;318;12;125;13;331;9;64;4;.;22;2601;22;2601;–;–;1;.;10;69;6;125;2;.;6;111;1;.;5;30;2;.;10;89;15;357;15;357;–;–;4;153;–;–;2;.;1;.;2;.;1;.;11;97;13;199;13;197;1;.
9185140;      Karlskron;43;1835;29;621;13;2014;8;88;8;.;22;482;22;482;–;–;9;748;13;107;26;1234;18;460;5;622;3;.;3;.;4;564;7;61;18;2655;17;2625;1;.;16;840;8;257;2;.;1;.;2;.;6;306;7;43;19;3570;19;.;1;.
9185143;      Langenmosen;43;2286;35;870;8;2740;7;.;2;.;28;634;28;634;–;–;1;.;7;62;25;1899;19;.;5;.;2;.;4;.;–;–;2;.;14;340;14;340;–;–;21;1845;15;668;3;.;–;–;3;.;–;–;2;.;14;398;14;398;–;–
9185149;      Neuburg a.d.Donau, GKSt;32;1553;24;594;16;1285;12;96;11;.;31;10644;30;.;–;–;6;124;13;59;20;1103;13;474;4;842;4;.;2;.;2;.;10;38;21;.;20;416;1;.;18;992;10;389;6;796;2;.;5;71;2;.;9;34;24;607;24;594;2;.
9185150;      Oberhausen;12;496;9;181;6;901;1;.;6;187;10;136;10;136;–;–;–;–;3;7;7;318;5;135;3;.;1;.;3;.;–;–;1;.;6;113;6;.;1;.;7;289;4;125;2;.;–;–;2;.;–;–;–;–;6;184;6;184;–;–
9185153;      Rennertshofen, M;77;5950;67;1838;20;4559;17;941;15;626;46;601;46;.;1;.;11;807;12;101;59;4854;41;1690;6;1828;3;176;6;1152;7;1048;14;84;31;654;30;.;–;–;47;4366;31;.;4;1340;2;.;4;985;9;1306;12;83;27;478;26;431;1;.
9185157;      Rohrenfels;24;911;20;323;7;660;4;21;7;.;13;223;13;223;–;–;2;.;7;50;9;447;7;171;1;.;–;–;1;.;1;.;3;33;8;605;8;605;–;–;7;357;5;.;1;.;–;–;1;.;1;.;1;.;6;799;6;799;–;–
9185158;      Schrobenhausen, St;50;2785;36;790;14;1243;11;350;4;.;35;817;35;.;1;.;3;113;9;49;32;2079;21;626;5;.;2;.;4;.;5;127;4;23;23;649;22;523;1;.;26;1669;13;500;7;.;3;.;5;.;4;91;3;7;22;1510;22;.;1;.
9185163;      Königsmoos;37;1249;27;479;17;2841;12;1283;5;.;26;3375;26;.;1;.;6;240;13;85;23;1232;13;463;8;2042;2;.;8;2028;2;.;5;74;12;501;12;501;–;–;16;1064;9;422;5;1830;–;–;5;1830;2;.;5;69;16;1492;16;1492;–;–
9185166;      Waidhofen;21;892;14;.;6;1889;4;.;3;.;17;572;17;572;–;–;4;264;7;38;10;669;5;.;1;.;–;–;1;.;2;.;2;.;10;208;10;208;1;–;8;650;5;.;2;.;–;–;2;.;2;.;3;7;9;202;9;.;1;.
9185168;      Weichering;9;278;4;48;5;199;5;.;1;.;11;194;11;194;–;–;6;206;5;98;4;159;1;.;2;.;1;.;2;.;4;183;3;.;10;2838;10;.;1;.;3;71;1;.;1;.;1;.;1;.;3;191;3;.;6;.;6;.;–;–
9186113;      Baar-Ebenhausen;6;154;4;.;2;.;2;.;–;–;2;.;2;.;–;–;–;–;–;–;1;.;–;–;1;.;–;–;1;.;1;.;1;.;4;.;3;.;1;–;–;–;–;–;1;.;–;–;1;.;–;–;1;.;2;.;2;.;–;–
9186116;      Ernsgaden;1;.;1;.;–;–;–;–;–;–;1;.;1;.;–;–;–;–;1;.;–;–;–;–;–;–;–;–;–;–;–;–;1;.;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1;.;–;–;–;–;–;–
9186122;      Geisenfeld, St;36;973;26;372;54;4556;29;472;45;920;33;742;33;742;–;–;9;287;10;52;19;484;13;252;10;790;1;.;10;378;7;215;7;32;23;583;22;.;–;–;9;269;7;.;8;242;1;.;7;235;5;102;7;25;24;1062;24;1062;–;–
9186125;      Gerolsbach;72;5344;58;1999;46;10320;18;1340;37;1735;26;621;26;.;1;.;8;403;9;78;52;4990;40;1955;18;9107;12;1035;15;3441;4;192;6;33;21;2666;21;2666;–;–;44;4671;31;1915;14;8218;9;892;13;3536;3;.;3;7;16;3333;16;.;1;.
9186126;      Hettenshausen;10;583;7;208;8;1389;5;149;6;271;6;65;6;.;1;.;4;52;11;153;9;433;6;183;3;595;2;.;3;374;–;–;5;83;5;79;5;79;–;–;9;456;5;150;2;.;1;.;2;.;1;.;6;95;7;119;7;119;–;–
9186128;      Hohenwart, M;57;2816;41;951;13;670;7;135;8;95;24;1047;24;1047;–;–;3;55;6;79;31;2380;22;940;4;.;1;.;3;.;1;.;1;.;13;435;13;.;1;.;26;2139;17;813;3;33;–;–;3;33;1;.;1;.;9;767;9;767;–;–
9186130;      Ilmmünster;13;632;7;215;12;5525;8;427;9;491;8;160;8;.;2;.;1;.;2;.;9;434;5;156;7;2226;4;233;7;1023;3;31;2;.;5;143;5;143;–;–;8;324;2;.;5;1934;3;.;5;.;1;.;3;15;4;89;4;89;–;–
9186132;      Jetzendorf;24;1326;17;429;9;1965;6;378;6;345;10;215;8;.;1;.;5;231;4;81;16;1026;9;324;6;1282;2;.;6;671;5;191;3;47;7;337;7;.;1;.;12;908;7;281;3;.;2;.;3;.;4;111;5;29;7;588;6;.;1;.
9186137;      Manching, M;11;478;7;92;17;1215;14;142;9;54;19;408;19;.;1;.;3;.;7;32;7;274;2;.;6;902;4;27;4;157;4;71;3;.;12;275;12;275;–;–;6;277;2;.;4;.;2;.;2;.;4;79;3;.;12;495;12;495;–;–
9186139;      Münchsmünster;3;.;–;–;1;.;1;.;–;–;3;115;3;.;–;–;2;.;4;18;4;.;–;–;1;.;–;–;1;.;–;–;4;28;4;175;4;.;–;–;3;116;–;–;1;.;–;–;1;.;–;–;3;16;3;170;3;115;1;.
9186143;      Pfaffenhofen a.d.Ilm, St;79;3033;53;973;58;9075;28;1851;44;1566;37;.;36;776;2;.;14;643;21;124;44;2319;29;753;27;6295;14;766;24;2651;10;254;13;150;30;893;30;878;1;.;39;1993;18;571;22;4134;11;389;22;2167;9;100;10;83;26;1475;24;1405;1;.
9186144;      Pörnbach;14;681;14;282;8;446;4;8;8;97;7;164;7;164;–;–;–;–;1;.;9;650;7;196;2;.;1;.;2;.;–;–;–;–;5;85;5;85;1;–;8;527;3;.;2;.;–;–;2;.;–;–;1;.;7;316;7;316;–;–
9186146;      Reichertshausen;27;1327;19;512;4;566;2;.;3;98;12;276;12;.;1;.;6;265;8;40;19;1256;15;519;2;.;1;.;2;.;6;283;3;12;9;351;9;.;1;.;18;1203;12;455;1;.;1;.;–;–;6;222;2;.;8;863;8;.;1;.
9186147;      Reichertshofen, M;25;1226;20;448;14;379;13;144;3;36;14;568;14;.;1;.;2;.;10;131;13;774;9;244;7;613;1;.;7;584;3;58;5;77;7;361;6;161;1;.;8;540;4;.;5;424;1;.;5;395;3;75;3;45;4;59;4;59;–;–
9186149;      Rohrbach;11;380;4;86;31;5426;21;2587;15;.;13;182;13;182;–;–;5;97;8;52;10;358;2;.;9;4314;2;.;8;4146;3;37;1;.;10;144;10;144;–;–;9;363;1;.;9;4021;2;.;9;3880;2;.;1;.;12;539;12;539;–;–
9186151;      Scheyern;49;2304;36;806;18;2246;6;137;14;525;19;1474;19;1474;–;–;4;101;6;67;34;2264;26;807;7;1094;3;115;7;413;4;139;8;94;16;2553;16;.;1;.;26;1946;17;694;3;960;2;.;3;.;2;.;7;85;16;3638;16;.;1;.
9186152;      Schweitenkirchen;35;1591;25;539;52;14564;17;3795;46;2170;27;483;27;483;–;–;3;18;11;154;24;1523;13;362;19;11441;11;870;16;8080;1;.;9;149;12;189;12;189;–;–;21;1416;11;304;14;8925;5;315;13;7424;1;.;10;168;12;194;12;.;–;–
9186158;      Vohburg a.d.Donau, St;15;727;8;239;6;623;4;24;5;.;6;.;6;.;–;–;4;720;4;41;7;566;5;.;4;.;1;.;4;.;2;.;3;21;5;.;5;.;1;.;6;540;4;.;1;.;–;–;1;.;2;.;2;.;4;.;4;.;–;–
9186162;      Wolnzach, M;25;609;8;115;47;7199;30;2746;31;1048;21;.;19;.;2;.;18;665;32;206;16;401;6;87;16;3358;5;396;16;1746;8;168;21;127;24;7161;21;.;2;.;13;283;3;60;11;4747;3;295;10;2914;9;159;14;126;21;5933;21;5829;2;.
9187113;      Amerang;79;4657;64;1908;8;393;5;64;1;.;29;652;29;.;1;.;11;1153;17;102;56;4508;47;1899;4;.;3;.;4;55;6;1050;12;112;29;872;28;.;2;.;49;4093;42;1738;5;359;2;.;3;60;10;1115;15;118;26;1449;25;.;1;.
9187114;      Aschau i.Chiemgau;47;1188;33;441;1;.;–;–;–;–;20;343;20;343;–;–;7;128;15;70;36;1171;25;491;3;7;–;–;3;.;4;41;9;41;16;235;15;218;1;.;38;1127;25;456;2;.;–;–;2;.;6;55;8;44;17;290;16;259;1;.
9187116;      Babensham;105;6867;85;2780;7;70;5;9;1;.;47;4700;46;.;–;–;6;133;4;9;84;6721;71;2866;5;68;1;.;4;8;6;182;9;19;39;625;39;.;–;–;73;6262;59;2705;3;.;1;.;2;.;6;174;5;22;38;6393;38;.;1;.
9187117;      Bad Aibling, St;77;4370;63;2028;2;.;2;.;–;–;10;160;10;160;–;–;4;83;9;56;58;4629;53;2488;2;.;–;–;2;.;5;73;8;47;17;330;17;330;–;–;55;4642;51;.;1;.;–;–;1;.;3;.;6;56;20;575;20;575;–;–
