Gemeinderatswahlen;;;;;;;;;Insgesamt;;;Christlich-Soziale Union in Bayern e.V. (CSU);;;BÜNDNIS 90/DIE GRÜNEN (GRÜNE);;;FREIE WÄHLER Bayern;;;Alternative für Deutschland (AfD);;;Sozialdemokratische Partei Deutschlands (SPD);;;Freie Demokratische Partei (FDP);;;Gemeinsame Wahlvorschläge;;;Wählergruppen;;;sonstige Wahlvorschläge;;
;;Stichtag;;;;;;;Gewichtete Stimmen;Sitze;;Gewichtete Stimmen;Sitze;;Gewichtete Stimmen;Sitze;;Gewichtete Stimmen;Sitze;;Gewichtete Stimmen;Sitze;;Gewichtete Stimmen;Sitze;;Gewichtete Stimmen;Sitze;;Gewichtete Stimmen;Sitze;;Gewichtete Stimmen;Sitze;;Gewichtete Stimmen;Sitze;
;;15.03.2020;15.03.2020;15.03.2020;15.03.2020;;;;;Geschlecht;;;Geschlecht;;;Geschlecht;;;Geschlecht;;;Geschlecht;;;Geschlecht;;;Geschlecht;;;Geschlecht;;;Geschlecht;;;Geschlecht;
;;Wahl-/Stimmberechtigte im Verwaltungsbezirk;Wähler;Gültige Stimmzettel;Ungültige Stimmzettel;;;;;männlich;weiblich;;männlich;weiblich;;männlich;weiblich;;männlich;weiblich;;männlich;weiblich;;männlich;weiblich;;männlich;weiblich;;männlich;weiblich;;männlich;weiblich;;männlich;weiblich
;;Anzahl;;;;;;;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl
9671;    Aschaffenburg (Lkr);138809;84917;83011;1906;;9671;    Aschaffenburg (Lkr);83011;441;138;31301;145;47;7507;18;17;–;–;–;845;3;–;14990;66;25;1939;7;2;7253;44;11;19169;111;36;7;–;–
9672;    Bad Kissingen (Lkr);85209;55098;53900;1198;;9672;    Bad Kissingen (Lkr);53900;363;85;11512;46;19;1254;3;4;–;–;–;548;1;1;3773;14;3;158;–;–;9334;59;13;26880;180;45;441;2;–
9673;    Rhön-Grabfeld (Lkr);64429;42967;42149;818;;9673;    Rhön-Grabfeld (Lkr);42149;428;95;8247;53;17;1066;2;3;324;2;–;–;–;–;1661;4;6;166;1;–;8419;81;19;22156;216;50;110;–;–
9674;    Haßberge (Lkr);69238;46660;45538;1122;;9674;    Haßberge (Lkr);45538;343;82;11958;69;20;1494;8;3;–;–;–;–;–;–;6992;38;14;381;2;–;4906;36;9;19737;145;36;70;–;–
9675;    Kitzingen (Lkr);73066;47235;46211;1024;;9675;    Kitzingen (Lkr);46211;389;76;11112;70;13;2439;5;6;964;8;–;342;1;–;4631;26;7;247;1;–;2859;32;8;22998;195;41;619;2;1
9676;    Miltenberg (Lkr);99975;61894;60486;1408;;9676;    Miltenberg (Lkr);60486;425;117;21354;135;36;2674;8;9;2307;18;4;–;–;–;7829;46;22;–;–;–;4596;24;8;21265;146;38;461;2;–
9677;    Main-Spessart (Lkr);102794;69052;67494;1558;;9677;    Main-Spessart (Lkr);67494;511;110;15280;67;19;5613;14;8;–;–;–;–;–;–;7197;28;12;419;1;–;6972;67;16;31720;262;55;293;1;–
9678;    Schweinfurt (Lkr);93088;62236;60970;1266;;9678;    Schweinfurt (Lkr);60970;417;113;8665;43;17;2119;5;8;227;2;–;–;–;–;5880;29;12;–;–;–;9744;58;19;34310;204;57;25;–;–
9679;    Würzburg (Lkr);130841;89383;87722;1661;;9679;    Würzburg (Lkr);87722;649;192;22134;126;45;8323;27;25;1619;12;1;–;–;–;9942;44;21;547;4;–;13849;92;37;30829;241;60;479;6;3
9761;    Augsburg (Krfr.St);214110;97013;94934;2079;;9761;    Augsburg (Krfr.St);94934;39;23;30618;14;6;22182;6;8;–;–;–;6255;4;–;13591;4;5;2170;1;–;4276;2;1;7523;3;1;8319;3;2
9762;    Kaufbeuren (Krfr.St);34068;16347;15748;599;;9762;    Kaufbeuren (Krfr.St);15748;31;11;5011;9;4;2975;5;2;2431;4;2;562;1;–;1052;2;1;575;1;–;–;–;–;2856;6;2;286;1;–
9763;    Kempten (Allgäu) (Krfr.St);52821;23249;22515;734;;9763;    Kempten (Allgäu) (Krfr.St);22515;35;11;5962;10;2;4313;4;4;–;–;–;1534;3;–;2081;1;3;1048;2;–;5881;10;2;1479;3;–;217;–;–
9764;    Memmingen (Krfr.St);32235;14473;14122;351;;9764;    Memmingen (Krfr.St);14122;27;13;3710;6;4;1828;1;4;–;–;–;756;1;1;2381;5;2;642;2;–;–;–;–;3088;9;–;1717;3;2
9771;    Aichach-Friedberg (Lkr);106257;68072;66560;1512;;9771;    Aichach-Friedberg (Lkr);66560;352;77;18130;64;12;6528;11;11;1050;5;2;–;–;–;6831;10;11;902;2;1;8447;59;11;23737;160;28;935;2;1
9772;    Augsburg (Lkr);198712;118394;115799;2595;;9772;    Augsburg (Lkr);115799;655;180;37253;157;36;13976;30;37;1444;7;2;1736;4;2;9742;32;12;229;1;–;16837;106;28;34396;226;63;186;1;–
9773;    Dillingen a.d.Donau (Lkr);75762;44460;43446;1014;;9773;    Dillingen a.d.Donau (Lkr);43446;359;74;8569;53;9;2604;10;9;2664;13;3;210;1;–;3740;18;7;909;4;1;1727;21;7;22822;193;38;201;1;–
9774;    Günzburg (Lkr);96729;55047;53774;1273;;9774;    Günzburg (Lkr);53774;442;114;14487;83;31;2199;10;5;2893;14;3;–;–;–;4396;16;9;357;2;–;4951;28;16;24029;221;50;462;2;–
9775;    Neu-Ulm (Lkr);134658;63696;62009;1687;;9775;    Neu-Ulm (Lkr);62009;289;65;21436;82;16;7793;15;13;–;–;–;–;–;–;7026;26;5;1183;3;–;12787;51;16;11068;80;14;716;2;1
9776;    Lindau (Bodensee) (Lkr);65158;36081;35256;825;;9776;    Lindau (Bodensee) (Lkr);35256;266;75;6488;27;13;1746;6;8;–;–;–;191;1;–;1910;8;2;540;2;–;2124;16;3;21762;155;48;495;–;1
9777;    Ostallgäu (Lkr);111406;70834;69474;1360;;9777;    Ostallgäu (Lkr);69474;603;104;11334;52;8;3885;10;5;1004;4;–;235;1;–;2544;10;2;411;2;–;6203;56;6;43204;378;83;654;1;–
9778;    Unterallgäu (Lkr);115280;70436;69005;1431;;9778;    Unterallgäu (Lkr);69005;677;145;9401;50;13;4356;16;14;–;–;–;143;1;–;2965;11;5;146;–;1;9618;105;19;41584;379;93;792;3;–
9779;    Donau-Ries (Lkr);106594;71750;70122;1628;;9779;    Donau-Ries (Lkr);70122;558;116;13467;74;16;3565;7;7;1079;3;1;–;–;–;6817;24;18;192;–;–;4600;41;8;39827;333;66;575;2;–
9780;    Oberallgäu (Lkr);125893;76883;75225;1658;;9780;    Oberallgäu (Lkr);75225;425;117;18611;98;19;9333;22;30;–;–;–;–;–;–;3316;9;8;785;3;–;5504;34;9;37643;199;51;33;–;–
9171111;      Altötting, St;10121;4991;4847;144;;9171111;      Altötting, St;4847;20;6;2087;6;4;–;–;–;–;–;–;330;2;–;586;3;–;–;–;–;–;–;–;1579;6;2;265;1;–
9171112;      Burghausen, St;14773;8694;8466;228;;9171112;      Burghausen, St;8466;16;8;2133;5;1;1647;2;2;–;–;–;212;1;–;3075;4;4;369;1;1;–;–;–;1030;3;–;–;–;–
9171113;      Burgkirchen a.d.Alz;8236;3619;3525;94;;9171113;      Burgkirchen a.d.Alz;3525;22;7;1135;6;2;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;834;4;2;1556;7;3;–;–;–
9171114;      Emmerting;3386;1794;1766;28;;9171114;      Emmerting;1766;14;4;928;7;2;–;–;–;–;–;–;–;–;–;155;1;–;–;–;–;212;–;2;471;4;–;–;–;–
9171115;      Erlbach;977;737;734;3;;9171115;      Erlbach;734;12;2;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;730;10;2;4;–;–
9171116;      Feichten a.d.Alz;995;619;613;6;;9171116;      Feichten a.d.Alz;613;12;3;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;401;6;2;212;3;1;–;–;–
9171117;      Garching a.d.Alz;6934;3782;3682;100;;9171117;      Garching a.d.Alz;3682;18;4;1466;6;2;287;2;–;–;–;–;–;–;–;404;2;–;–;–;–;–;–;–;1525;6;2;–;–;–
9171118;      Haiming;2087;1393;1367;26;;9171118;      Haiming;1367;14;1;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;746;8;–;621;5;1;–;–;–
9171119;      Halsbach;804;569;565;4;;9171119;      Halsbach;565;8;1;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;563;7;1;2;–;–
9171121;      Kastl;2274;1441;1421;20;;9171121;      Kastl;1421;14;2;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;645;6;–;776;6;2;–;–;–
9171122;      Kirchweidach;2071;1175;1160;15;;9171122;      Kirchweidach;1160;14;2;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1160;12;2;–;–;–;–;–;–
9171123;      Marktl, M;2264;1669;1642;27;;9171123;      Marktl, M;1642;14;1;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;646;4;1;996;9;–;–;–;–
9171124;      Mehring;1945;1370;1346;24;;9171124;      Mehring;1346;14;3;–;–;–;–;–;–;–;–;–;–;–;–;284;3;–;–;–;–;584;5;1;478;3;2;–;–;–
9171125;      Neuötting, St;6818;3605;3511;94;;9171125;      Neuötting, St;3511;13;7;1643;7;3;502;1;2;–;–;–;–;–;–;937;3;2;–;–;–;–;–;–;429;2;–;–;–;–
9171126;      Perach;1029;769;762;7;;9171126;      Perach;762;12;4;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;387;4;2;375;4;2;–;–;–
9171127;      Pleiskirchen;2019;1595;1576;19;;9171127;      Pleiskirchen;1576;14;3;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;738;6;1;838;5;2;–;–;–
9171129;      Reischach;2151;1425;1414;11;;9171129;      Reischach;1414;14;4;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;917;7;2;497;3;2;–;–;–
9171130;      Stammham;898;560;545;15;;9171130;      Stammham;545;10;2;323;5;2;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;222;5;–;–;–;–
9171131;      Teising;1494;997;981;16;;9171131;      Teising;981;12;2;328;4;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;653;6;2;–;–;–
9171132;      Töging a.Inn, St;7499;3973;3901;72;;9171132;      Töging a.Inn, St;3901;15;6;2121;7;4;–;–;–;–;–;–;–;–;–;1048;4;1;–;–;–;–;–;–;732;3;1;–;–;–
9171133;      Tüßling, M;2649;1693;1672;21;;9171133;      Tüßling, M;1672;14;2;735;5;2;301;3;–;–;–;–;–;–;–;251;2;–;–;–;–;–;–;–;385;4;–;–;–;–
9171134;      Tyrlaching;824;508;502;6;;9171134;      Tyrlaching;502;12;4;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;496;8;4;6;–;–
9171135;      Unterneukirchen;2515;1271;1245;26;;9171135;      Unterneukirchen;1245;16;2;–;–;–;–;–;–;–;–;–;–;–;–;205;3;–;–;–;–;675;6;2;365;5;–;–;–;–
9171137;      Winhöring;3908;2285;2237;48;;9171137;      Winhöring;2237;12;5;1245;6;3;–;–;–;–;–;–;–;–;–;422;2;1;–;–;–;–;–;–;570;3;1;–;–;–
9172111;      Ainring;7742;4465;4364;101;;9172111;      Ainring;4364;17;3;1852;7;2;473;1;1;–;–;–;–;–;–;295;1;–;–;–;–;–;–;–;1744;8;–;–;–;–
9172112;      Anger;3691;2432;2400;32;;9172112;      Anger;2400;14;4;1009;5;2;–;–;–;–;–;–;68;–;–;–;–;–;–;–;–;–;–;–;1323;7;2;–;–;–
9172114;      Bad Reichenhall, GKSt;14860;7696;7471;225;;9172114;      Bad Reichenhall, GKSt;7471;20;7;2436;6;2;1120;2;2;–;–;–;221;1;–;437;1;–;117;–;–;–;–;–;3140;7;3;–;–;–
9172115;      Bayerisch Gmain;2552;1285;1255;30;;9172115;      Bayerisch Gmain;1255;14;3;440;3;2;237;3;–;–;–;–;–;–;–;69;1;–;204;3;–;–;–;–;305;3;1;–;–;–
9172116;      Berchtesgaden, M;6395;3686;3610;76;;9172116;      Berchtesgaden, M;3610;14;6;1246;5;2;688;1;3;–;–;–;–;–;–;253;–;1;–;–;–;–;–;–;1423;8;–;–;–;–
9172117;      Bischofswiesen;6134;3435;3357;78;;9172117;      Bischofswiesen;3357;18;2;1315;8;–;537;1;2;–;–;–;–;–;–;445;3;–;–;–;–;–;–;–;1060;6;–;–;–;–
9172118;      Freilassing, St;13332;5938;5745;193;;9172118;      Freilassing, St;5745;22;6;1678;6;1;–;–;–;–;–;–;124;1;–;515;1;1;–;–;–;1159;3;2;2269;7;2;–;–;–
9172122;      Laufen, St;5888;3219;3138;81;;9172122;      Laufen, St;3138;16;6;902;5;1;700;4;–;–;–;–;–;–;–;137;–;1;–;–;–;143;1;–;935;4;2;321;–;2
9172124;      Marktschellenberg, M;1443;1005;974;31;;9172124;      Marktschellenberg, M;974;10;3;206;1;2;91;1;–;–;–;–;–;–;–;28;–;–;–;–;–;–;–;–;649;7;1;–;–;–
9172128;      Piding;4399;2693;2650;43;;9172128;      Piding;2650;17;4;973;6;1;463;2;2;–;–;–;–;–;–;248;2;–;–;–;–;–;–;–;966;6;1;–;–;–
9172129;      Ramsau b.Berchtesgaden;1377;946;936;10;;9172129;      Ramsau b.Berchtesgaden;936;11;2;577;6;1;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;359;4;1;–;–;–;–;–;–
9172130;      Saaldorf-Surheim;4508;3122;3039;83;;9172130;      Saaldorf-Surheim;3039;18;4;978;5;1;384;2;1;–;–;–;30;–;–;144;1;–;–;–;–;–;–;–;1503;8;2;–;–;–
9172131;      Schneizlreuth;1077;769;764;5;;9172131;      Schneizlreuth;764;12;2;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;764;10;2;–;–;–
9172132;      Schönau a.Königssee;4439;2741;2697;44;;9172132;      Schönau a.Königssee;2697;15;5;1097;6;2;417;1;2;–;–;–;–;–;–;230;1;1;64;–;–;–;–;–;889;7;–;–;–;–
9172134;      Teisendorf, M;7561;5331;5213;118;;9172134;      Teisendorf, M;5213;18;5;2334;8;1;862;2;1;–;–;–;60;–;–;591;2;–;–;–;–;–;–;–;1366;3;3;–;–;–
9172444;      Gemeindefreie Gebiete;–;–;–;–;;9172444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9173111;      Bad Heilbrunn;3165;2020;1991;29;;9173111;      Bad Heilbrunn;1991;13;3;889;6;1;478;3;1;624;4;1;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9173112;      Bad Tölz, St;14667;7731;7568;163;;9173112;      Bad Tölz, St;7568;17;9;2847;6;3;2098;4;3;–;–;–;–;–;–;710;1;1;–;–;–;–;–;–;1913;4;2;–;–;–
9173113;      Benediktbeuern;2992;1848;1806;42;;9173113;      Benediktbeuern;1806;15;3;616;4;1;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1190;9;2;–;–;–
9173115;      Bichl;1774;1169;1157;12;;9173115;      Bichl;1157;14;2;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1149;12;2;8;–;–
9173118;      Dietramszell;4436;3191;3142;49;;9173118;      Dietramszell;3142;17;5;944;5;1;479;1;2;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1719;9;2;–;–;–
9173120;      Egling;4397;2998;2953;45;;9173120;      Egling;2953;18;4;1002;6;1;–;–;–;–;–;–;–;–;–;189;–;1;–;–;–;–;–;–;1762;10;2;–;–;–
9173123;      Eurasburg;3428;2342;2294;48;;9173123;      Eurasburg;2294;14;2;248;1;1;514;3;1;–;–;–;66;–;–;–;–;–;–;–;–;–;–;–;1466;10;–;–;–;–
9173124;      Gaißach;2477;1700;1667;33;;9173124;      Gaißach;1667;16;5;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;553;4;1;1114;7;4;–;–;–
9173126;      Geretsried, St;20127;9317;9055;262;;9173126;      Geretsried, St;9055;22;8;3723;9;3;1537;3;2;1569;3;2;–;–;–;1078;3;1;348;1;–;–;–;–;800;3;–;–;–;–
9173127;      Greiling;1202;798;773;25;;9173127;      Greiling;773;11;5;218;2;1;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;555;5;4;–;–;–
9173130;      Icking;2877;2090;2065;25;;9173130;      Icking;2065;15;5;290;2;–;525;3;1;–;–;–;–;–;–;168;1;–;–;–;–;–;–;–;1082;5;4;–;–;–
9173131;      Jachenau;666;537;529;8;;9173131;      Jachenau;529;8;1;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;529;7;1;–;–;–
9173133;      Kochel a.See;3285;1992;1930;62;;9173133;      Kochel a.See;1930;15;4;625;4;1;–;–;–;–;–;–;–;–;–;178;1;–;–;–;–;–;–;–;1084;7;3;43;–;–
9173134;      Königsdorf;2523;1710;1670;40;;9173134;      Königsdorf;1670;14;5;717;5;2;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;953;6;3;–;–;–
9173135;      Lenggries;8026;5359;5252;107;;9173135;      Lenggries;5252;18;7;1804;5;3;766;1;2;–;–;–;–;–;–;368;1;1;–;–;–;–;–;–;2314;10;1;–;–;–
9173137;      Münsing;3426;2415;2362;53;;9173137;      Münsing;2362;14;5;318;2;–;494;1;2;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1550;8;3;–;–;–
9173140;      Reichersbeuern;1889;1313;1292;21;;9173140;      Reichersbeuern;1292;14;5;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;763;4;4;529;5;1;–;–;–
9173141;      Sachsenkam;1046;744;738;6;;9173141;      Sachsenkam;738;11;2;–;–;–;107;1;1;–;–;–;–;–;–;–;–;–;–;–;–;631;9;1;–;–;–;–;–;–
9173142;      Schlehdorf;1058;709;701;8;;9173142;      Schlehdorf;701;12;2;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;701;10;2;–;–;–
9173145;      Wackersberg;2867;1790;1756;34;;9173145;      Wackersberg;1756;16;4;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1756;12;4;–;–;–
9173147;      Wolfratshausen, St;14873;8341;8153;188;;9173147;      Wolfratshausen, St;8153;19;6;1807;4;1;2040;3;3;–;–;–;72;–;–;1166;3;1;245;1;–;–;–;–;2823;7;1;–;–;–
9173444;      Gemeindefreie Gebiete;–;–;–;–;;9173444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9174111;      Altomünster, M;6277;4176;4125;51;;9174111;      Altomünster, M;4125;15;8;1847;5;4;–;–;–;–;–;–;–;–;–;–;–;–;215;–;1;–;–;–;2063;7;3;–;–;–
9174113;      Bergkirchen;6175;4076;4007;69;;9174113;      Bergkirchen;4007;19;4;971;5;–;456;1;1;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;2580;10;3;–;–;–
9174115;      Dachau, GKSt;35622;19558;18828;730;;9174115;      Dachau, GKSt;18828;28;14;4916;7;3;2896;3;3;–;–;–;770;2;–;5235;6;5;468;1;–;–;–;–;4278;7;2;265;–;1
9174118;      Erdweg;4808;3055;3007;48;;9174118;      Erdweg;3007;18;3;676;3;1;–;–;–;–;–;–;–;–;–;228;–;1;–;–;–;–;–;–;2103;14;1;–;–;–
9174121;      Haimhausen;4302;2844;2793;51;;9174121;      Haimhausen;2793;15;7;1099;7;1;519;–;4;–;–;–;–;–;–;195;1;–;113;1;–;–;–;–;867;4;2;–;–;–
9174122;      Hebertshausen;4461;2892;2837;55;;9174122;      Hebertshausen;2837;16;5;1470;8;3;–;–;–;–;–;–;–;–;–;485;2;1;–;–;–;–;–;–;882;5;1;–;–;–
9174126;      Karlsfeld;15954;7945;7758;187;;9174126;      Karlsfeld;7758;20;12;3360;9;4;1279;2;3;424;2;–;–;–;–;1269;2;3;111;–;–;–;–;–;1315;3;2;–;–;–
9174131;      Markt Indersdorf, M;8337;5175;5069;106;;9174131;      Markt Indersdorf, M;5069;20;5;1666;6;2;393;1;1;906;4;–;–;–;–;423;1;1;–;–;–;–;–;–;1681;7;1;–;–;–
9174135;      Odelzhausen;3887;2158;2112;46;;9174135;      Odelzhausen;2112;19;4;699;6;1;–;–;–;–;–;–;139;1;–;–;–;–;–;–;–;138;1;–;1136;8;3;–;–;–
9174136;      Petershausen;4968;3263;3214;49;;9174136;      Petershausen;3214;16;7;967;5;1;508;1;2;–;–;–;–;–;–;401;2;1;122;1;–;1038;3;3;178;1;–;–;–;–
9174137;      Pfaffenhofen a.d.Glonn;1714;1165;1147;18;;9174137;      Pfaffenhofen a.d.Glonn;1147;12;3;–;–;–;206;1;2;–;–;–;–;–;–;–;–;–;–;–;–;616;6;1;325;4;–;–;–;–
9174141;      Röhrmoos;5141;3023;2980;43;;9174141;      Röhrmoos;2980;16;4;1187;6;2;736;4;1;–;–;–;–;–;–;347;1;1;–;–;–;–;–;–;710;5;–;–;–;–
9174143;      Schwabhausen;5126;3400;3331;69;;9174143;      Schwabhausen;3331;20;2;731;4;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;786;4;1;1814;10;1;–;–;–
9174146;      Sulzemoos;2457;1463;1440;23;;9174146;      Sulzemoos;1440;15;3;–;–;–;–;–;–;–;–;–;–;–;–;128;–;1;–;–;–;–;–;–;1312;13;2;–;–;–
9174147;      Hilgertshausen-Tandern;2745;1724;1700;24;;9174147;      Hilgertshausen-Tandern;1700;16;2;565;5;–;–;–;–;–;–;–;–;–;–;139;1;–;–;–;–;–;–;–;996;8;2;–;–;–
9174150;      Vierkirchen;3669;2307;2266;41;;9174150;      Vierkirchen;2266;14;3;715;4;1;–;–;–;–;–;–;–;–;–;738;4;1;–;–;–;–;–;–;813;5;1;–;–;–
9174151;      Weichs;2677;1668;1648;20;;9174151;      Weichs;1648;14;3;564;5;–;197;1;1;–;–;–;–;–;–;162;1;1;–;–;–;–;–;–;725;6;1;–;–;–
9175111;      Anzing;3440;2156;2130;26;;9175111;      Anzing;2130;13;4;834;5;1;475;2;2;–;–;–;–;–;–;324;2;–;–;–;–;–;–;–;497;3;1;–;–;–
9175112;      Aßling;3570;2350;2326;24;;9175112;      Aßling;2326;11;6;662;3;1;411;1;2;275;2;–;–;–;–;313;–;2;–;–;–;–;–;–;665;4;1;–;–;–
9175113;      Baiern;1198;760;757;3;;9175113;      Baiern;757;12;3;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;756;9;3;1;–;–
9175114;      Bruck;1015;765;759;6;;9175114;      Bruck;759;12;5;250;4;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;509;3;5;–;–;–
9175115;      Ebersberg, St;9464;6384;6262;122;;9175115;      Ebersberg, St;6262;18;6;2149;7;1;1165;2;3;819;3;–;–;–;–;1152;2;2;200;1;–;–;–;–;777;3;–;–;–;–
9175116;      Egmating;1895;1327;1317;10;;9175116;      Egmating;1317;14;6;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;714;5;3;603;3;3;–;–;–
9175118;      Forstinning;3055;1896;1878;18;;9175118;      Forstinning;1878;11;6;619;3;2;324;2;1;–;–;–;–;–;–;296;1;2;–;–;–;–;–;–;639;4;1;–;–;–
9175119;      Frauenneuharting;1228;833;826;7;;9175119;      Frauenneuharting;826;12;1;505;7;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;321;4;1;–;–;–
9175121;      Glonn, M;4066;2507;2469;38;;9175121;      Glonn, M;2469;16;5;1031;7;2;536;2;2;–;–;–;–;–;–;–;–;–;96;1;–;395;2;1;411;3;–;–;–;–
9175122;      Grafing b.München, St;10920;7380;7232;148;;9175122;      Grafing b.München, St;7232;17;8;2760;7;2;2167;4;3;–;–;–;–;–;–;611;1;1;278;1;–;–;–;–;875;2;1;541;1;1
9175123;      Hohenlinden;2544;1587;1550;37;;9175123;      Hohenlinden;1550;14;7;437;4;–;271;2;1;–;–;–;–;–;–;55;–;1;–;–;–;–;–;–;787;3;5;–;–;–
9175124;      Kirchseeon, M;8060;4579;4474;105;;9175124;      Kirchseeon, M;4474;15;10;1539;6;2;1087;2;4;–;–;–;–;–;–;717;2;2;148;–;1;–;–;–;983;4;1;–;–;–
9175127;      Markt Schwaben, M;9927;5482;5386;96;;9175127;      Markt Schwaben, M;5386;19;5;1625;4;3;1203;4;1;1151;5;–;–;–;–;677;2;1;132;1;–;–;–;–;598;3;–;–;–;–
9175128;      Moosach;1210;927;917;10;;9175128;      Moosach;917;10;5;407;4;2;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;510;3;3;–;–;–
9175131;      Oberpframmern;1946;1293;1270;23;;9175131;      Oberpframmern;1270;14;3;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;645;6;1;625;5;2;–;–;–
9175132;      Vaterstetten;18883;12011;11838;173;;9175132;      Vaterstetten;11838;18;12;4854;9;3;2878;4;3;1312;2;1;269;–;1;1804;2;3;721;1;1;–;–;–;–;–;–;–;–;–
9175133;      Pliening;4358;2909;2873;36;;9175133;      Pliening;2873;12;10;1099;5;3;518;–;4;–;–;–;–;–;–;282;1;1;–;–;–;–;–;–;974;4;2;–;–;–
9175135;      Poing;11504;6572;6461;111;;9175135;      Poing;6461;18;6;2033;6;1;1303;2;3;–;–;–;–;–;–;1498;4;2;445;2;–;–;–;–;1182;4;–;–;–;–
9175136;      Emmering;1205;910;903;7;;9175136;      Emmering;903;12;2;391;5;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;512;5;2;–;–;–
9175137;      Steinhöring;3248;2181;2148;33;;9175137;      Steinhöring;2148;15;3;799;5;1;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1349;8;2;–;–;–
9175139;      Zorneding;7400;4969;4877;92;;9175139;      Zorneding;4877;13;7;1638;3;4;1217;3;2;–;–;–;–;–;–;619;1;1;487;2;–;–;–;–;789;3;–;127;1;–
9175444;      Gemeindefreie Gebiete;–;–;–;–;;9175444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9176111;      Adelschlag;2397;1767;1741;26;;9176111;      Adelschlag;1741;9;5;976;6;2;–;–;–;418;–;3;–;–;–;347;3;–;–;–;–;–;–;–;–;–;–;–;–;–
9176112;      Altmannstein, M;5680;3514;3441;73;;9176112;      Altmannstein, M;3441;20;6;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;3441;14;6;–;–;–;–;–;–
9176114;      Beilngries, St;7698;5077;5005;72;;9176114;      Beilngries, St;5005;17;5;2708;9;2;–;–;–;–;–;–;–;–;–;459;1;1;–;–;–;–;–;–;1838;5;2;–;–;–
9176116;      Böhmfeld;1337;1033;1024;9;;9176116;      Böhmfeld;1024;12;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1024;12;–;–;–;–;–;–;–
