Gemeindefinanzen seit 2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Berichtsjahr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Fortschreibung des Bevцlkerungsstandes;;;;
9185;    Neuburg-Schrobenhausen (Lkr);253672;44834;33442;60789;124038;1174;9080;43176;63403;7016;9088;131348;97008;16396;58356;54269;Ц;291719;47346;33318;61035;120468;1162;9041;41882;60513;7667;4505;125771;103507;15913;60525;61998;Ц;301159;49839;34028;70831;133082;1174;9246;48551;66339;7561;6570;140679;112713;15053;65044;63820;Ц;302572;53283;38205;62972;132149;1184;9605;46386;67876;6851;5082;138905;114714;14890;65045;75011;Ц;317441;56774;39792;59839;145879;1181;9518;54191;73771;6958;5096;151729;122970;14811;69666;85184;Ц;96898;97557;98139;97281;98433
9186;    Pfaffenhofen a.d.Ilm (Lkr);456611;68299;50743;86996;181844;1335;13018;64649;94170;8460;16466;198913;158907;5885;92876;42030;Ц;478718;72586;51025;104715;164316;1345;13291;50323;89878;9245;5531;175675;180541;8696;110506;53124;Ц;413477;75312;51752;85424;184489;1342;13681;61996;97330;9871;7751;199845;171312;7863;103411;56762;Ц;442247;80157;54758;83944;207481;1345;14640;82631;99593;8938;8977;221680;182533;8421;109505;61794;Ц;489644;88390;64414;88030;190322;1359;14289;57004;108244;9077;7604;202524;182954;10699;108292;60546;Ц;127815;128567;129541;127525;128626
9187;    Rosenheim (Lkr);837847;116709;102901;154768;332292;1695;29503;112466;167998;17759;27304;349995;263270;39224;169643;155036;Ц;911717;121415;106333;168571;336347;1721;30086;121515;160342;19406;12824;349849;282662;39961;180519;160580;Ц;909191;128737;108385;153697;363018;1713;30650;133633;173641;19700;14178;381788;299817;32709;185712;175305;Ц;1026615;137701;117792;182337;401787;1729;31884;168521;177678;17846;19706;423594;316500;35627;194113;205176;Ц;1089625;143716;136419;193371;429671;1728;31156;181093;193111;18124;18453;452390;328820;37461;199233;213438;Ц;261354;261636;262721;254446;256196
9188;    Starnberg (Lkr);486255;66230;61836;63458;236703;388;20302;83821;119025;11811;30539;272625;214075;870;109256;53075;Ц;458544;75124;62377;52695;226797;387;20461;78417;113600;12906;9376;247789;235052;2650;121360;48672;Ц;499029;74994;59919;49041;237015;399;21207;84899;116429;12834;11368;260905;233330;2282;117887;48876;Ц;508584;77447;63146;65092;258141;403;21894;102997;119180;11629;12391;283829;245731;2799;124166;55571;Ц;514514;83337;71547;63267;278182;412;22624;111709;129531;11810;14067;306806;241770;2615;113719;58422;Ц;136495;136476;136690;138429;138903
9189;    Traunstein (Lkr);633633;94056;86102;112523;225159;1750;21171;77964;105735;15889;19737;233012;199211;24474;114897;82331;Ц;604761;98855;81565;106456;235278;1750;21657;90671;100917;17363;8695;240996;213604;24243;124753;86301;Ц;637171;102335;85560;91282;267995;1766;22987;111133;110263;17308;11825;278032;200204;29552;124348;82312;Ц;706460;108968;91734;109372;302859;1768;23047;144937;112820;15682;17227;315371;227417;23589;130338;95893;Ц;777360;118211;100577;140696;341588;1756;22690;174172;122619;15927;18556;358496;241117;25022;138745;90736;Ц;177211;177324;178034;170606;171546
9190;    Weilheim-Schongau (Lkr);416707;62388;51804;76673;170238;1074;16508;49945;91291;11016;9822;176007;158386;19800;84379;56478;Ц;436105;66767;51165;86950;174175;1067;17272;56254;87131;12038;6935;179840;157832;20874;84924;65763;Ц;481219;69056;53478;89896;215431;1051;16963;91940;93050;11984;10642;226491;150106;19716;79747;70042;Ц;501507;71169;61918;114674;212384;1072;17837;86800;95222;10858;9888;220822;167167;21843;89456;96368;Ц;542480;77632;68385;107918;223551;1097;17975;89347;103492;11027;7680;230637;194578;21530;101600;109067;Ц;135633;135713;136302;136649;137446
9261;    Landshut (Krfr.St);318864;59511;45632;48784;110865;72;11805;42015;47567;9117;5640;104595;86317;22033;85842;151787;Ц;317145;64228;46233;37023;89003;74;12143;21127;45399;9963;2545;84710;88311;26457;91916;149998;Ц;355061;66973;56479;37884;111569;74;12222;39514;49450;9992;3166;105884;89841;27547;93385;160072;Ц;363327;72619;65311;35094;121108;73;12379;48678;50598;9053;5278;114167;96429;25915;96528;158502;Ц;378672;78135;53742;60570;130335;71;12310;53446;54992;9194;4330;123421;96321;31911;103149;161645;Ц;72742;73340;73194;67873;68501
9262;    Passau (Krfr.St);213073;47623;29171;18960;73119;49;8497;27827;28086;8607;5131;71176;59064;19591;62463;139916;Ц;207282;48968;29125;16260;69476;49;8263;24899;26806;9405;2249;67274;62813;20715;66611;138216;Ц;204395;49474;38735;11575;76075;49;8867;29101;28831;9170;2893;74287;60275;23387;67020;138216;Ц;204686;50642;37441;12687;88879;46;8626;42336;29503;8310;4040;86179;64176;22962;69030;138216;Ц;224179;54510;35775;15790;91805;48;8642;42553;32065;8440;3980;89446;65778;26939;74679;138216;Ц;52557;52625;52556;51906;52536
9263;    Straubing (Krfr.St);159295;39796;27909;16955;73753;158;9063;30957;26499;6980;6060;71518;52123;19199;57031;91134;Ц;180341;42797;26347;17658;69049;153;8236;27644;25291;7627;2782;66524;55737;19406;59816;91020;Ц;189024;44234;27953;16463;88437;157;9163;44485;27154;7377;4004;85641;60652;16340;60552;90944;Ц;202340;46592;31236;23429;87248;172;10654;41846;27786;6686;4135;84557;59629;19078;62786;90585;Ц;227138;49277;33221;28097;85430;158;9225;38955;30200;6790;3937;83232;72877;13651;67725;107558;Ц;47766;47574;47613;46210;47267
9271;    Deggendorf (Lkr);352987;54554;38789;58250;141841;1281;11621;51512;67105;10160;9766;149975;107972;26113;79593;62602;Ц;381575;56341;38814;67470;138637;1481;11909;49932;64047;11103;5708;144954;116385;26264;83620;58535;Ц;424753;60539;39405;88600;157952;1322;11943;63483;70121;10895;8446;167722;125662;22564;80757;61617;Ц;444041;62453;44187;89124;168768;1324;12073;73561;71746;9873;7757;178847;131455;21796;83655;65766;Ц;473300;66645;48894;90455;167564;1323;12053;65983;77978;10027;7272;177248;144980;26921;97190;69911;Ц;119204;119472;119744;119569;120574
9272;    Freyung-Grafenau (Lkr);264174;33561;33052;55213;79973;496;7978;30711;35786;4815;7622;83852;57664;25578;45505;78801;Ц;267386;35086;30679;55612;77960;491;7979;29884;34156;5261;3136;80759;66935;24625;50047;81404;Ц;292867;37709;31827;75953;92932;488;7991;40034;38631;5565;4963;96966;70826;21651;49477;88470;Ц;305649;40528;36564;71433;96606;487;8148;43190;39518;5039;4758;101338;73760;22169;52333;91156;Ц;328573;43039;39574;74617;93022;487;8089;36090;42951;5117;4050;97143;82199;20971;56202;99217;Ц;78353;78291;78336;77963;78256
9273;    Kelheim (Lkr);342964;52808;44393;66503;152311;1622;12537;53667;75267;9052;10346;154168;121443;19261;79485;29503;Ц;343204;57126;43392;69912;141848;1620;12845;45482;71837;9892;4730;142474;122321;23204;85613;28470;Ц;380983;60417;43136;78984;162453;1616;12645;58711;79456;9835;6247;163714;132922;20573;89871;34179;Ц;403604;64324;47791;88622;171185;1624;13124;66014;81292;8911;7623;171777;133878;22988;84858;31928;Ц;440668;71873;53293;85412;186242;1637;13222;73754;88353;9050;7799;188018;144228;22817;86549;38628;Ц;122598;123110;123716;123991;125278
9274;    Landshut (Lkr);577948;87397;59428;127155;221387;2664;15575;86452;104941;11449;17325;232948;181220;18888;104914;38081;Ц;597553;94337;60559;132633;201886;2677;16097;70122;100159;12511;6835;208405;191943;22197;115790;40281;Ц;652748;100320;59148;148406;253466;2706;17238;112323;107855;13005;12512;266486;196727;19503;114350;46652;Ц;702620;108070;65101;156197;274678;2698;16970;132505;110367;11778;13116;290771;208607;22359;123749;63737;Ц;757902;120238;72326;186719;271164;2695;16948;119235;119953;11962;13968;286578;232013;21403;134713;80827;Ц;159157;160313;161798;159420;160656
9275;    Passau (Lkr);645204;76801;75618;141848;202527;2192;19117;70163;98353;12081;16430;213494;166728;49598;130047;160230;Ц;657448;80584;73033;143420;199740;2174;19225;70634;93870;13202;6994;207295;170850;52355;135836;154982;Ц;707556;87693;74561;143309;222912;2172;19730;83968;102711;13653;10358;234520;179046;48571;135931;144658;Ц;722854;92563;82126;138731;238094;2163;19725;98055;105092;12366;10872;251010;190868;49159;143213;137491;Ц;796016;100498;91847;150476;249028;2172;19821;99556;114220;12558;10573;262255;201204;52302;153685;124218;Ц;192230;192949;193487;191897;193455
9276;    Regen (Lkr);260586;36967;37717;50430;85920;621;10879;30257;37924;5880;5651;85604;63654;22981;47040;84433;Ц;270998;39998;36799;53982;84474;614;11018;29869;36196;6425;2976;83578;66064;24816;50345;80802;Ц;289324;41466;38481;60433;102091;667;11441;43215;39958;6415;4498;102190;71538;21653;49323;76094;Ц;291440;44192;40814;47744;104957;634;11394;45832;40882;5812;5020;104653;74165;22283;51723;66692;Ц;332071;46545;43931;67000;105723;637;11533;42784;44433;5902;4596;104821;85899;21467;57578;63499;Ц;77486;77194;77163;77278;77437
9277;    Rottal-Inn (Lkr);404421;56761;52063;87178;136176;2374;11290;48711;65290;8279;10526;144596;112706;24473;75380;127759;Ц;413963;58665;51035;81209;138225;2403;11494;52733;62314;9047;6492;144756;115520;25086;79136;127422;Ц;426857;61425;51921;91964;151513;2420;11547;60440;68033;8829;6420;159906;120845;26801;83531;132248;Ц;430696;65921;55206;80589;178553;2407;11639;86628;69611;8001;10243;190797;131184;24209;85944;124419;Ц;474433;72276;63522;97713;178945;2403;11704;80797;75657;8126;9814;191160;136740;26910;90280;121783;Ц;121117;121491;121982;118952;120149
9278;    Straubing-Bogen (Lkr);382323;52119;34712;101316;119575;2188;10487;41819;59449;5449;9841;127002;94709;21371;65493;44301;Ц;388096;57752;35466;96202;115147;2125;10284;39849;56740;5954;4054;120092;99502;23757;70790;58489;Ц;394844;58533;35961;98601;126949;2176;10431;46087;61758;6273;4963;134415;107459;21783;71068;64676;Ц;411541;65127;38641;98583;129741;2182;10723;47724;63192;5681;6319;136977;110560;23051;73993;77280;Ц;424356;72439;45318;104185;142783;2196;10735;55146;68680;5769;3813;150649;115295;25922;78361;88433;Ц;100993;101346;102083;102226;103174
9279;    Dingolfing-Landau (Lkr);373878;43877;45123;113934;187921;1629;11269;93266;65210;16420;20283;213605;177285;11087;106149;31882;Ц;405351;45760;51384;89164;102072;1626;10650;9487;62238;17943;4256;102948;174292;11827;105527;36228;Ц;416582;49516;45339;90182;211628;1651;11719;114294;66856;16963;1080;236919;176915;9283;106056;39865;Ц;459792;58477;52583;80997;242639;1617;11470;145614;68414;15378;25167;280188;195580;10479;118420;41546;Ц;559232;63241;58442;126329;245536;1645;11448;142312;74357;15617;15410;279999;198903;9958;118692;42567;Ц;96439;97087;97811;98778;100107
9361;    Amberg (Krfr.St);177916;35071;22840;28554;60738;39;5398;24483;24803;5938;3480;61051;47530;16952;52206;15658;Ц;182933;39166;25975;26256;60463;39;5363;24820;23673;6489;2951;60302;52221;15221;54076;13718;Ц;169055;43790;24923;22257;60484;38;5691;22734;25395;6544;1468;61136;51088;15628;53475;28294;Ц;168528;41916;24443;17874;71246;39;5732;33475;25987;5928;4393;71719;54340;14867;56120;23810;Ц;195913;42290;28960;20036;76641;50;6611;35631;28244;6021;3038;76382;54425;17691;58695;20766;Ц;42029;42057;42116;41850;42180
9362;    Regensburg (Krfr.St);805675;218712;102002;98492;311906;65;27876;147711;101716;34244;18066;292382;263549;7482;218393;79159;Ц;976992;247775;113730;99722;250494;66;28385;87237;97081;37420;7031;237256;273100;10531;227217;77852;Ц;908527;249304;110644;97412;354645;64;28750;181037;107052;37421;16472;331927;250446;23907;220408;77852;Ц;977522;256945;119138;109976;407601;64;29070;234692;109528;33904;20561;377865;288560;6928;236487;76504;Ц;1029852;271703;131395;133926;392180;62;29380;208914;119042;34432;19749;367060;293472;15442;248817;111120;Ц;152227;152094;152691;146378;148491
9363;    Weiden i.d.OPf. (Krfr.St);166685;35657;22008;15509;56307;50;7112;20267;22914;5861;3720;55844;43788;21000;52514;77770;Ц;149952;37098;23535;19272;56456;50;7129;20903;21870;6405;1559;55484;45292;22037;54679;73636;Ц;148352;37679;27669;11551;62777;50;7117;25606;23699;6200;2668;62351;47099;21261;54817;71162;Ц;154368;38791;30591;12944;61311;51;7313;23973;24250;5619;2409;60865;48526;21685;57274;82308;Ц;170366;41206;27987;16648;71273;50;7308;31744;26356;5706;3557;71006;53286;20885;59901;74544;Ц;42471;42568;42460;42130;42308
9371;    Amberg-Sulzbach (Lkr);315087;49069;39502;74128;105051;1106;9153;27634;60621;6298;5651;106315;84659;31304;67892;134464;Ц;320135;51327;39505;74058;101703;1121;9172;26428;57858;6882;2239;102625;93971;29879;71483;139055;Ц;344404;52564;40945;88792;115122;1110;9227;35315;62320;6862;3816;116708;90641;32449;72690;143487;Ц;337723;54531;44140;71796;122083;1127;9626;41042;63771;6218;4964;123562;96114;32113;73620;149495;Ц;392714;59638;49327;86349;127005;1116;9700;40253;69310;6315;3690;129016;103219;34963;80044;161225;Ц;103193;102985;103104;103309;103842
9372;    Cham (Lkr);388207;56595;51154;81284;136313;1375;13122;48393;63182;10021;11571;144733;114261;32788;90014;96728;Ц;396567;58167;50179;83509;152418;1393;13228;66335;60303;10951;5477;160427;118044;33484;92375;89290;Ц;432872;60797;51873;79420;165170;1387;13581;72047;66726;11189;9840;175651;121772;32982;93845;80962;Ц;472676;65240;57327;87424;169006;1397;13648;75301;68268;10135;8645;179057;140577;31595;104475;75347;Ц;507088;70580;62333;110318;191363;1395;13651;91567;74198;10293;10338;204783;149085;32425;109151;73885;Ц;128041;127962;128308;126833;127784
9373;    Neumarkt i.d.OPf. (Lkr);481674;54383;57841;134919;164028;1507;11788;60839;79910;9749;16178;182598;134361;22137;102489;29460;Ц;507899;56420;56880;150073;159270;1515;12030;58559;76268;10654;6797;173977;147956;20672;108988;36774;Ц;499199;59160;58812;122656;185527;1509;12383;77249;83362;10760;8535;206787;154156;19303;112010;47085;Ц;529335;63800;64730;113205;197641;1524;12550;88245;85295;9748;11643;220590;158343;21506;118532;53807;Ц;609826;68095;76145;142669;204506;1522;12663;87437;92703;9899;11252;228244;173952;21893;125117;68411;Ц;134113;134877;135484;136201;137542
9374;    Neustadt a.d.Waldnaab (Lkr);363501;38889;36818;72720;114709;942;8184;48028;51557;5792;9251;124760;85982;29653;71256;46168;Ц;389922;41856;37436;85250;104482;957;8289;39493;49207;6329;5729;111046;97426;30735;79702;44451;Ц;398351;43810;39722;91057;122029;950;8361;52509;53353;6637;5553;132405;102133;29918;80095;46733;Ц;429370;45516;42862;88517;127369;947;8658;56918;54593;6011;6976;139980;101836;30288;78422;50869;Ц;462024;48112;47861;85171;131671;939;8538;56509;59335;6104;7370;144944;114135;30356;86377;53556;Ц;94459;94399;94693;95294;96014
9375;    Regensburg (Lkr);527443;78156;65915;123767;206730;1794;20356;42906;132401;8938;11495;219874;179709;36886;134797;72070;Ц;544300;85770;66225;125929;210279;1789;20933;51075;126367;9767;5878;222611;192009;42111;146620;79925;Ц;578909;86233;68872;135880;225483;1828;21491;56176;135372;10240;5547;239280;193607;38990;142815;75119;Ц;587425;89759;75658;131327;242404;1808;21805;70604;138530;9274;8326;258929;195174;44660;151580;83069;Ц;657536;102572;83117;145110;260538;1841;22357;75937;150562;9418;9060;277424;207962;46279;157984;81726;Ц;193407;194110;194550;190852;192548
9376;    Schwandorf (Lkr);469119;67989;56153;100734;176114;1225;14736;64824;83186;11897;15516;185782;141487;30940;102854;134477;Ц;508486;73450;56047;99752;169795;1246;14470;61433;79395;13001;6321;176471;148539;33269;109026;135733;Ц;552234;77997;55865;119875;194083;1236;14415;77546;87604;13011;7634;204882;158430;29634;108495;149652;Ц;544139;81303;61936;113348;210854;1281;15750;92068;89630;11788;11188;219534;165426;31262;114387;153863;Ц;617452;87477;72836;122875;223760;1290;16131;96618;97415;11972;10737;233297;174984;35726;122713;154474;Ц;147470;148105;148960;147329;148310
9377;    Tirschenreuth (Lkr);298220;41691;34792;73064;95667;986;7705;44227;37541;5056;15124;108971;65776;19777;48397;69806;Ц;383797;45042;34437;74202;184775;984;7686;134594;35831;5525;18376;251444;77612;18916;54483;65450;Ц;540588;46124;35054;93425;190245;967;7645;136911;38880;5679;20617;265028;92174;17232;60581;76338;Ц;520515;47390;37984;112910;178922;974;7792;125055;39784;5144;19768;232490;213451;17724;138622;71816;Ц;497740;51133;43162;115809;194982;976;7659;137709;43239;5224;23307;260129;216993;18020;139076;67625;Ц;72275;71804;71535;72546;72508
9461;    Bamberg (Krfr.St);270363;82805;41311;40086;105180;43;11682;37394;44141;11742;7239;102545;88803;29519;96070;14107;Ц;275346;87849;41757;37080;98869;44;11784;31903;42130;12831;3095;95776;97358;28174;102519;11936;Ц;243981;75187;45614;32813;120792;46;14502;45949;47275;12807;3901;115105;89653;33542;101701;9893;Ц;260099;82568;44364;24818;131516;45;15417;55869;48363;11603;5831;125082;101042;27826;104277;7859;Ц;322233;88257;51137;39138;125365;45;15010;45739;52564;11784;4797;119837;101888;34381;112767;4528;Ц;77826;76843;76607;73346;74557
9462;    Bayreuth (Krfr.St);261246;79916;50479;27137;123834;37;11080;60705;40814;11007;9706;124601;119112;7989;102011;75238;Ц;262929;83006;53402;28010;136080;37;11010;73851;38954;12028;5207;135096;104522;20203;103586;65370;Ц;263974;86789;44884;34122;115689;36;11228;50576;41598;12046;6886;116412;102185;21834;101430;58787;Ц;287402;89871;48080;45239;131437;40;11698;66010;42569;10913;6484;132295;120012;13415;107215;52546;Ц;326304;94058;51550;73261;140434;43;12367;70466;46266;11083;7549;137021;111794;22643;111274;47621;Ц;74128;73988;73622;72320;72551
9463;    Coburg (Krfr.St);147613;39722;27639;12025;116532;27;5036;77828;25635;7908;18310;138208;91507;Ц;74075;14285;Ц;167408;41678;27994;27143;111056;26;5035;72789;24467;8641;10493;127656;104542;Ц;84951;12632;Ц;173418;43445;29027;28438;121521;26;5256;81567;25923;8646;11257;142842;111346;Ц;90450;10955;Ц;184666;44287;35374;28998;132626;27;5208;92920;26529;7833;11095;156055;112654;Ц;91615;9255;Ц;201811;44650;40152;27795;128073;26;5196;85955;28833;7955;8301;150235;119302;Ц;97114;7639;Ц;41197;41052;40625;40314;40747
9464;    Hof (Krfr.St);211069;40047;19663;25461;51249;44;7960;17094;20714;5290;3380;49562;40525;30497;58880;72919;Ц;220337;41843;21053;26943;49760;43;7981;16039;19770;5781;1333;47869;41865;32202;61423;83258;Ц;258350;42953;21908;27633;58211;44;8294;23083;21026;5614;2223;56298;40961;32908;61089;84561;Ц;224484;42384;23821;16763;65997;43;8207;30986;21517;5088;2850;63538;44383;31466;62012;82030;Ц;258291;46569;27272;15468;66452;43;8107;29588;23386;5167;3408;64300;47234;32178;65708;72741;Ц;45848;45403;45047;45624;46162
9471;    Bamberg (Lkr);535085;62172;53797;106381;159835;1255;12336;49062;88415;8400;11793;169152;141716;36050;110894;51268;Ц;501562;62457;57121;117389;161031;1255;12478;53362;84385;9179;6687;168141;149402;36004;115891;61012;Ц;552713;68591;57112;119664;184333;1264;13009;67572;92535;9502;6251;193752;145262;37122;112758;79490;Ц;619434;70475;62979;119609;192514;1264;13508;73990;94679;8606;8794;202948;159644;38279;121206;98368;Ц;648991;77269;74519;139080;196335;1255;13195;69755;102902;8740;8083;205856;170452;37273;127295;98889;Ц;147352;147224;147705;147001;147695
9472;    Bayreuth (Lkr);321035;41911;37501;61936;103156;1079;10623;25262;60691;5162;4022;105153;81195;31140;76699;130423;Ц;357169;45724;37456;75659;99373;1088;10582;23801;57925;5641;2651;100515;84182;33563;81198;125836;Ц;395984;46426;38447;107940;108364;1077;11290;27921;62333;5369;2881;110234;88341;31459;79483;132113;Ц;378321;45496;41424;79055;112455;1065;11451;30891;63785;4867;3429;114298;89811;33486;81669;125447;Ц;422525;55570;45072;83154;122744;1077;11385;35618;69326;4943;4051;124409;96254;34687;84185;127776;Ц;103674;103720;103550;102898;103164
9473;    Coburg (Lkr);266222;42094;30254;50230;90245;551;8762;24740;49372;6604;4924;92474;73137;22048;59554;56113;Ц;264804;42708;30279;45874;84550;547;9288;20153;47122;7217;2690;86040;77622;22863;62381;52072;Ц;276323;46552;32006;44642;102998;536;8896;36552;50133;6651;3383;105647;77546;23537;62748;52514;Ц;294782;46485;35694;43034;103173;547;9402;35649;51305;6031;4280;105639;80670;24253;64501;47925;Ц;300262;49950;38887;44195;110585;545;9241;38668;55761;6125;4117;112963;90115;23830;70138;50028;Ц;86805;86483;86679;84189;84467
9474;    Forchheim (Lkr);332111;56708;48787;55335;157304;959;12627;56334;80706;6306;11711;160591;103897;25884;77670;56341;Ц;383087;60765;50781;70915;160489;954;13405;61829;77028;6891;5055;161951;117023;22594;83148;57900;Ц;398566;63425;49724;76791;193784;938;12890;90778;81682;7067;8977;198786;136519;18824;94278;55430;Ц;413641;69158;53572;84696;176527;960;13397;71735;83592;6402;9015;179219;140453;21211;99629;56309;Ц;470022;74522;60881;99514;200548;953;13528;88270;90853;6501;8636;204810;170466;22371;116926;67909;Ц;116109;116339;116778;115159;115774
9475;    Hof (Lkr);297001;41925;42371;65682;95569;726;11443;29327;46549;7244;6983;101934;86438;25430;65977;66475;Ц;306757;43619;38536;69383;89038;731;11643;24032;44428;7916;2297;93398;87090;27093;68524;66133;Ц;312597;44104;38613;69273;107112;735;11976;38260;47826;7986;4803;114698;84260;28811;68049;65493;Ц;335025;46212;44230;69081;107677;743;11883;38537;48939;7234;3961;114438;93023;25663;69161;61991;Ц;353426;48538;50288;75739;115052;762;11944;41466;53190;7347;4980;122022;98697;27741;72786;63211;Ц;95106;94641;94213;92860;92812
9476;    Kronach (Lkr);200060;22867;34606;37489;67276;451;6983;20407;33922;5359;5314;72401;57202;19218;46982;72585;Ц;199428;24044;31493;40809;63216;457;7087;17279;32376;5856;2259;67351;60316;21381;50664;76770;Ц;207407;26280;29381;47688;76836;457;7143;28767;34699;5596;3020;82792;60015;21283;49679;67663;Ц;224007;28575;31006;49449;71347;450;7281;22856;35509;5073;3048;75799;65749;20633;51005;75336;Ц;237896;29719;33589;57305;86674;468;7409;34835;38593;5152;4093;94318;69103;21707;54855;73502;Ц;66953;66430;66213;65038;65051
9477;    Kulmbach (Lkr);214546;35065;27571;42233;80832;525;7620;26557;40114;5853;5981;86312;68560;16406;50392;50312;Ц;230741;34706;28964;45694;78669;504;7617;25703;38286;6396;2801;82816;72595;16498;53605;51982;Ц;258119;34929;30945;56775;88430;512;7853;32880;40916;6092;3859;94656;71879;17191;53848;59545;Ц;269430;37615;32477;50917;92214;513;7806;36315;41871;5522;4570;98183;76822;15627;54487;73650;Ц;258055;39705;37395;46542;104966;506;7816;45338;45508;5608;5133;113198;81217;16907;58387;81489;Ц;71699;71481;71404;71476;71657
9478;    Lichtenfels (Lkr);209868;30703;27977;34635;65391;513;6338;19334;32920;6139;3601;67365;61967;14782;46713;73305;Ц;207324;33187;27534;42075;69875;508;6577;24515;31419;6708;2501;71519;62383;17463;49421;71262;Ц;257549;32799;28720;59511;79256;516;6714;30950;34323;6594;3304;81997;56199;21948;49026;69858;Ц;254823;35033;29964;48219;77851;508;6623;29466;35119;5975;3336;80089;65392;17764;48239;74520;Ц;257982;36255;34873;42095;87472;508;6715;35847;38169;6068;3477;89837;70653;17748;51061;75638;Ц;66806;66672;66740;67395;67576
9479;    Wunsiedel i.Fichtelgebirge (Lkr);239614;43778;35455;36547;81923;406;9118;30870;35352;5973;6007;84780;60648;22448;46535;143006;Ц;259181;42161;31279;49160;74827;422;9368;24563;33741;6527;3416;76177;62582;23977;49188;136626;Ц;266463;45743;33111;43818;92486;407;9395;40070;35940;6461;4212;95799;69010;19945;48035;133064;Ц;297344;46378;40690;52408;98161;412;9459;45441;36780;5854;4350;100794;70589;20608;50283;131985;Ц;295000;50927;42580;42604;108343;431;9652;52119;39974;5946;5796;111448;80706;20501;52708;125331;Ц;73019;72257;71691;70864;71010
9561;    Ansbach (Krfr.St);134117;35813;24015;13154;49193;116;6352;12885;24595;5125;2554;49133;41908;21013;48566;18693;Ц;133381;33539;23775;15923;51204;114;6391;15503;23474;5600;1688;50719;43021;22779;50758;17880;Ц;136441;36062;21441;13065;56850;115;6387;19117;25597;5506;1617;56794;42453;23228;50387;15668;Ц;156977;40254;25423;22434;62795;112;6596;24776;26191;4989;2643;62649;44394;23457;51680;20656;Ц;166494;42415;27852;21439;60466;112;6505;20184;28466;5067;2295;60563;48840;23254;55214;18189;Ц;41768;41630;41585;39599;39574
9562;    Erlangen (Krfr.St);773364;130400;82658;33203;296133;84;24462;155910;90097;25279;15145;265699;158735;23142;136443;131749;Ц;808248;128868;86520;49076;324927;77;20905;190021;85991;27624;17246;288741;192970;10414;150632;94927;Ц;962927;143421;124216;50406;320878;78;21430;185048;87739;26253;13055;290573;220196;Ц;163138;92237;Ц;764545;152512;122289;46319;316511;77;22358;180116;89814;23798;17295;285896;253436;Ц;190356;83080;Ц;1062996;160548;125381;53957;335461;78;21659;191580;97615;24169;17579;304490;253350;Ц;190594;79008;Ц;112039;112347;112296;112533;114615
9563;    Fьrth (Krfr.St);639406;116400;80903;30870;177274;108;25372;56804;81839;12384;8855;159582;131298;65891;150110;192219;Ц;596293;121031;82190;51343;164489;103;25295;46638;78109;13532;4175;147904;140271;68233;160072;187193;Ц;594466;125744;85454;33237;191241;101;25981;66328;84205;13762;6171;172481;138789;70852;160955;182181;Ц;629968;129774;108273;39156;212278;100;26161;86495;86165;12467;7996;190157;145645;71621;165462;166106;Ц;681788;132936;106616;63506;210388;100;26873;76180;93649;12661;5382;190505;151989;79042;178773;156050;Ц;128076;128686;128536;130176;131203
9564;    Nьrnberg (Krfr.St);2154952;626695;370009;156355;948635;294;121154;414156;323865;86376;60334;818119;659661;229196;677207;1498807;Ц;2179145;645870;387920;225713;915552;289;121621;387296;309105;94387;32183;787606;680514;249456;713784;1510437;Ц;2417120;671690;432992;223648;1057702;295;123491;510729;327442;92671;38290;912998;705029;234302;712587;1509375;Ц;2372255;696532;397448;258605;1054798;310;123613;508584;335106;83978;43596;908591;722655;245934;737238;1660698;Ц;2604569;729977;425689;242278;1192691;296;123261;616343;364213;85286;46159;1029079;801771;229747;783428;1767438;Ц;519114;517079;513452;522745;525060
9565;    Schwabach (Krfr.St);158473;37097;26930;13672;59969;39;6710;21883;27197;3936;4394;57984;47714;11789;45242;42876;Ц;123625;39038;28150;9679;58213;39;7091;20617;25958;4301;1654;55817;47549;14167;47381;36928;Ц;140130;40570;37060;13039;65369;39;6932;26199;27636;4343;2857;63325;49823;13007;47428;34564;Ц;122240;20749;33134;14554;65937;39;7000;26464;28280;3934;2367;63850;51215;13879;49402;31819;Ц;170701;44288;36472;27600;72151;39;6932;30227;30736;3995;2760;70171;55234;14436;53103;29513;Ц;40984;41024;41041;40883;40838
