Landtagswahlen seit 1994;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9776111;      Bodolz;1998;1323;2646;2597;1287;–;–;208;679;143;2017;1390;2780;2746;1450;93;–;240;710;61;2088;1188;2376;2335;1264;58;–;393;391;94;2194;1296;2592;2546;1076;178;–;421;354;247;2168;1380;2760;2689;1242;226;–;356;483;133;2192;1595;3190;3160;1115;416;231;766;223;203;2225;1573;3146;3104;1303;304;313;582;240;118
9776112;      Gestratz;836;526;1052;1035;738;–;–;78;106;15;843;644;1288;1261;752;188;–;73;92;14;907;548;1096;1081;798;66;–;93;65;13;937;515;1030;1019;642;116;–;114;38;54;955;655;1310;1286;776;211;–;99;72;23;990;732;1464;1456;603;311;122;252;34;57;1004;759;1518;1513;660;309;197;186;44;45
9776113;      Grünenbach;924;613;1225;1199;778;–;–;111;175;38;925;652;1304;1270;756;176;–;56;163;11;965;585;1169;1150;759;79;–;132;75;25;1077;626;1252;1224;576;198;–;162;75;73;1102;724;1448;1419;655;206;–;145;122;17;1128;834;1668;1648;636;364;112;323;43;47;1192;900;1800;1791;675;436;210;266;47;34
9776114;      Heimenkirch, M;2376;1394;2788;2736;1494;–;–;226;705;80;2421;1579;3158;3095;1585;422;–;233;599;52;2535;1270;2540;2483;1447;192;–;351;308;34;2641;1253;2506;2467;1149;464;–;332;256;102;2683;1541;3082;3012;1333;697;–;324;358;55;2606;1742;3484;3441;1245;797;340;652;149;85;2546;1759;3518;3484;1304;684;507;563;139;78
9776115;      Hergensweiler;1063;678;1356;1318;717;–;–;111;287;51;1133;762;1524;1504;765;57;–;132;329;41;1255;642;1284;1260;695;31;–;240;185;33;1399;699;1398;1370;573;145;–;239;150;107;1369;860;1720;1683;806;183;–;219;198;45;1427;1028;2056;2030;757;282;203;456;100;85;1422;1044;2088;2075;817;248;295;311;144;59
9776116;      Lindau (Bodensee), GKSt;17494;10801;21600;21069;10308;–;–;1855;5756;913;16797;10487;20972;20605;10569;664;–;1980;5439;561;16993;8644;17282;16957;9070;292;–;3033;2995;434;17479;9046;18086;17673;7219;1131;–;2810;2731;1390;17587;9803;19606;19263;8720;1323;–;2493;3544;775;17520;11504;23006;22678;7394;2555;1605;6017;1894;1252;17462;11190;22380;22150;8335;2174;2441;4683;1775;933
9776117;      Lindenberg i.Allgäu, St;8342;5276;10552;10292;4902;–;–;807;3302;308;8349;5490;10980;10781;4787;1603;–;670;2912;153;8342;4244;8488;8332;4440;307;–;1173;1778;145;8349;4092;8184;8019;3574;812;–;1132;1277;441;8227;4624;9246;9068;4100;923;–;1031;1747;277;8280;5362;10724;10579;3730;1813;890;2212;847;407;8058;5251;10502;10420;3433;1820;1536;1579;910;311
9776118;      Maierhöfen;1077;617;1234;1200;793;–;–;110;176;32;1025;608;1216;1189;669;88;–;113;172;34;1103;470;940;923;574;62;–;118;108;19;1178;522;1044;1028;514;140;–;155;92;45;1194;570;1140;1113;558;149;–;144;112;27;1254;771;1542;1526;583;273;91;371;47;48;1176;740;1480;1473;561;306;147;242;66;38
9776120;      Nonnenhorn;1193;837;1674;1644;981;–;–;135;288;80;1184;910;1819;1797;1163;29;–;129;322;39;1173;741;1482;1459;987;6;–;186;169;46;1307;818;1636;1616;919;110;–;182;133;159;1316;909;1818;1786;1087;141;–;175;179;87;1352;1059;2118;2103;892;258;138;457;104;147;1396;1065;2130;2116;1029;163;196;371;100;123
9776121;      Oberreute;1053;697;1394;1290;934;–;–;59;180;28;1040;720;1440;1378;826;202;–;58;191;17;1116;606;1212;1190;879;53;–;91;109;20;1230;667;1334;1289;729;168;–;126;94;62;1221;753;1506;1475;844;182;–;122;147;47;1227;890;1780;1760;777;323;158;272;55;81;1285;940;1880;1861;825;383;250;194;63;50
9776122;      Opfenbach;1543;1006;2012;1961;1188;–;–;120;363;70;1535;1054;2108;2063;1112;254;–;108;377;29;1544;826;1652;1622;1063;88;–;177;172;43;1597;829;1658;1632;864;213;–;197;146;79;1664;970;1940;1893;964;306;–;181;185;44;1634;1117;2234;2209;930;433;241;317;95;71;1714;1195;2390;2381;937;358;419;260;137;67
9776124;      Röthenbach (Allgäu);1213;788;1576;1540;850;–;–;196;263;31;1262;862;1724;1700;729;490;–;104;226;18;1300;696;1392;1375;766;161;–;219;135;25;1212;735;1470;1441;607;316;–;224;128;72;1330;832;1664;1625;674;380;–;235;152;26;1413;1011;2022;2001;625;511;138;433;110;48;1531;1065;2130;2114;688;454;277;355;111;66
9776125;      Scheidegg, M;2948;1896;3792;3718;1954;–;–;294;811;138;2915;2046;4092;4016;2015;588;–;232;784;49;2915;1605;3208;3146;1846;161;–;398;452;55;3045;1600;3200;3116;1511;368;–;428;331;188;3101;1859;3718;3606;1769;513;–;398;465;114;3188;2321;4642;4577;1662;802;332;1053;237;215;3205;2363;4726;4665;2006;696;532;629;340;152
9776126;      Sigmarszell;1805;1141;2282;2238;1245;–;–;189;406;74;1801;1236;2472;2422;1411;138;–;171;417;52;1941;1026;2052;2020;1253;59;–;343;184;44;2093;1100;2200;2159;1047;193;–;361;168;169;2126;1314;2628;2584;1316;252;–;335;277;112;2146;1550;3100;3065;1151;470;261;655;133;155;2149;1561;3122;3098;1265;442;463;426;139;127
9776127;      Stiefenhofen;1187;768;1536;1489;1058;–;–;94;168;43;1211;855;1710;1648;1058;160;–;121;185;24;1261;756;1512;1495;1082;63;–;170;87;18;1341;790;1580;1533;872;213;–;193;81;60;1397;918;1836;1805;1008;270;–;174;137;45;1430;1075;2150;2128;952;470;142;332;62;60;1467;1117;2234;2218;893;523;333;235;75;38
9776128;      Wasserburg (Bodensee);2259;1595;3190;3133;1777;–;–;242;636;187;2334;1618;3236;3182;1938;74;–;271;612;86;2479;1432;2864;2827;1804;59;–;385;377;103;2646;1528;3056;3015;1613;227;–;388;338;232;2793;1878;3756;3711;2040;301;–;370;494;179;2910;2154;4308;4261;1708;559;265;966;231;260;2976;2156;4312;4273;1891;462;414;769;258;220
9776129;      Weiler-Simmerberg, M;4002;2679;5356;5262;3099;–;–;442;1099;168;4152;2866;5732;5636;3043;862;–;327;1030;80;4311;2425;4850;4781;2934;279;–;573;684;64;4446;2324;4648;4560;2326;648;–;555;487;240;4556;2703;5406;5339;2666;843;–;588;683;114;4611;3098;6196;6129;2271;1196;422;1240;351;249;4609;3202;6404;6351;2417;1165;687;1016;405;164
9776130;      Weißensberg;1674;1047;2094;2049;1032;–;–;172;463;105;1808;1225;2450;2414;1188;178;–;238;547;86;1876;1026;2052;1995;1086;55;–;360;278;66;1979;1077;2154;2094;901;202;–;373;216;189;2005;1258;2516;2487;1211;248;–;273;388;99;1958;1429;2858;2814;1018;391;210;644;189;166;2003;1431;2862;2841;1156;386;344;463;194;109
9776131;      Hergatz;1619;1018;2035;1992;1082;–;–;172;437;58;1656;1225;2284;2260;1215;124;–;252;463;30;1692;927;1854;1835;1126;67;–;280;206;40;1789;946;1892;1851;920;171;–;320;185;95;1851;1146;2292;2261;1091;217;–;351;279;75;1851;1328;2655;2625;920;383;191;662;158;142;1881;1354;2708;2679;1057;402;385;465;130;75
9777111;      Aitrang;1409;1009;2018;1967;1185;–;–;159;296;72;1471;1055;2110;2096;1165;143;–;146;347;36;1490;942;1881;1846;1201;245;–;143;99;36;1598;1017;2034;2001;973;373;–;188;163;109;1599;1130;2260;2213;1143;250;–;183;257;42;1625;1276;2552;2533;1020;488;210;406;147;77;1664;1361;2722;2712;915;660;443;294;125;41
9777112;      Biessenhofen;2988;2218;4436;4360;2584;–;–;301;792;107;2987;2206;4412;4354;2475;294;–;246;757;50;3150;2012;4023;3956;2244;731;–;283;340;62;3225;2106;4212;4163;1906;619;–;314;437;246;3185;2241;4482;4408;1907;1037;–;294;455;69;3230;2540;5080;5032;2140;752;492;742;249;173;3221;2498;4996;4952;1867;1070;699;589;224;102
9777114;      Baisweil;894;599;1198;1184;802;–;–;68;137;31;941;664;1328;1315;783;105;–;64;177;7;979;671;1342;1322;818;143;–;73;62;20;998;666;1332;1314;511;234;–;55;111;71;1037;723;1446;1435;671;168;–;104;126;35;1037;802;1604;1589;672;243;179;199;57;47;1062;859;1718;1707;526;452;330;149;59;31
9777118;      Bidingen;1105;748;1496;1465;1040;–;–;102;132;36;1137;828;1656;1636;1075;65;–;88;157;12;1220;732;1464;1443;982;213;–;85;47;29;1251;809;1618;1593;928;217;–;121;78;83;1251;872;1744;1717;915;276;–;112;114;30;1366;1089;2178;2164;945;310;259;278;85;59;1444;1157;2314;2295;838;508;367;229;105;46
9777121;      Buchloe, St;7023;4641;9275;9138;4810;–;–;796;2398;261;7489;5107;10214;10071;5330;643;–;573;2494;125;8304;5488;10976;10642;6233;1139;–;931;1568;194;8695;5007;10014;9852;4166;1925;–;654;1572;654;9023;5726;11452;11302;5943;1287;–;863;1739;269;9342;6730;13460;13361;5244;1775;1300;2447;1000;674;9654;7094;14187;14108;4936;2243;2038;2268;1204;421
9777124;      Eggenthal;941;683;1366;1354;1009;–;–;76;134;23;937;663;1326;1306;873;79;–;83;162;13;966;645;1290;1281;979;98;–;89;49;18;987;639;1278;1259;645;307;–;78;67;70;1023;735;1470;1449;909;183;–;76;100;28;1053;820;1640;1629;771;338;92;232;39;50;1091;863;1726;1716;695;474;204;147;48;33
9777125;      Eisenberg;776;473;946;919;559;–;–;39;169;35;800;522;1044;1035;656;50;–;67;176;19;890;504;1008;992;745;71;–;54;75;18;900;526;1052;1024;628;89;–;65;114;56;898;600;1200;1189;771;102;–;84;134;22;925;682;1364;1353;722;181;72;165;81;57;968;760;1520;1508;690;349;157;145;50;37
9777128;      Friesenried;1122;758;1516;1502;914;–;–;108;225;33;1137;823;1646;1615;903;125;–;109;230;23;1181;768;1536;1518;945;188;–;134;109;41;1173;764;1528;1495;621;358;–;119;100;85;1200;878;1756;1736;897;269;–;176;151;30;1225;973;1946;1935;784;338;114;379;91;49;1254;1031;2062;2039;668;522;252;273;76;55
9777129;      Füssen, St;9919;6451;12902;12535;6657;–;–;584;3710;590;9817;6246;12492;12244;6493;310;–;709;3491;461;10276;5022;10044;9864;5987;736;–;630;1741;352;10567;5325;10650;10456;4573;610;–;729;3039;821;10465;5855;11710;11464;5505;705;–;928;3053;371;10681;6799;13598;13422;4740;1451;1353;2126;2171;592;10646;6878;13754;13624;5615;1934;1814;1870;1009;373
9777130;      Germaringen;2313;1580;3160;3110;1980;–;–;172;550;98;2530;1772;3543;3512;2082;262;–;186;577;45;2759;1682;3364;3340;2276;321;–;171;245;93;2867;1774;3548;3511;1930;488;–;205;258;269;2950;1975;3950;3909;2199;526;–;273;357;111;3018;2278;4556;4519;2042;719;374;670;175;178;3055;2336;4672;4645;1679;1030;668;498;203;179
9777131;      Görisried;791;547;1094;1085;740;–;–;60;142;13;782;570;1140;1121;725;77;–;62;140;12;853;535;1070;1048;796;53;–;87;38;12;931;571;1142;1124;587;147;–;89;97;89;968;610;1220;1203;712;133;–;111;94;19;1026;793;1586;1571;648;268;133;282;50;61;1063;835;1670;1656;645;350;238;199;58;45
9777135;      Hopferau;793;498;996;981;578;–;–;71;166;85;809;567;1134;1121;621;151;–;107;171;14;807;494;988;982;609;183;–;54;73;22;845;529;1058;1035;500;218;–;60;134;45;860;569;1138;1124;620;183;–;64;161;19;885;682;1364;1354;592;309;129;144;78;33;913;745;1490;1473;547;466;188;101;45;24
9777138;      Günzach;974;627;1254;1226;781;–;–;83;224;36;1037;695;1390;1376;849;77;–;61;274;20;1101;581;1162;1136;755;124;–;73;94;28;1099;679;1358;1326;561;480;–;90;62;35;1110;701;1402;1373;618;202;–;131;145;21;1120;844;1688;1672;627;387;213;264;62;39;1086;823;1646;1638;533;435;274;196;65;38
9777139;      Irsee, M;1027;707;1414;1391;689;–;–;173;356;52;1026;754;1508;1484;743;78;–;214;316;26;1060;655;1310;1298;808;90;–;165;133;32;1090;745;1490;1467;603;196;–;242;153;117;1135;830;1660;1638;762;179;–;246;200;52;1156;926;1852;1836;605;238;170;522;99;64;1178;949;1898;1884;578;384;197;386;103;50
9777140;      Jengen;1448;984;1968;1947;1323;–;–;105;295;43;1563;1069;2138;2120;1328;157;–;121;290;36;1720;1091;2181;2149;1536;217;–;111;145;29;1757;1129;2258;2214;1140;421;–;133;222;143;1881;1325;2650;2590;1545;336;–;164;225;60;1922;1502;3003;2979;1313;507;248;476;112;130;2024;1583;3166;3145;1159;681;440;391;133;79
9777141;      Kaltental, M;1086;763;1526;1493;1006;–;–;108;239;24;1150;851;1702;1682;1129;79;–;97;221;15;1211;829;1658;1637;1165;153;–;100;114;27;1261;827;1654;1630;875;282;–;124;96;130;1310;959;1918;1890;1091;265;–;141;131;33;1310;1065;2130;2122;965;366;193;337;87;49;1361;1146;2292;2266;808;574;324;288;71;36
9777144;      Kraftisried;547;392;784;774;562;–;–;30;86;10;561;401;802;795;494;50;–;34;83;15;558;371;742;731;521;97;–;38;17;12;561;351;702;697;479;97;–;29;21;20;567;408;816;805;512;116;–;36;30;8;636;517;1034;1020;497;209;79;107;19;22;704;549;1098;1090;376;357;132;96;15;8
9777145;      Lamerdingen;1245;799;1597;1565;998;–;–;97;269;32;1257;870;1740;1703;1073;108;–;86;277;20;1390;778;1556;1539;1062;135;–;121;123;23;1411;884;1768;1734;824;323;–;109;251;99;1444;999;1998;1962;1121;248;–;159;209;32;1539;1245;2490;2454;1044;403;234;401;146;78;1649;1307;2614;2585;934;543;414;324;130;39
9777147;      Lechbruck am See;1878;1184;2368;2275;1528;–;–;83;404;64;1914;1259;2518;2458;1600;101;–;109;366;37;1938;1049;2098;2040;1438;144;–;88;184;65;1954;1066;2132;2094;1054;393;–;101;206;152;1974;1236;2472;2400;1451;270;–;143;242;67;2042;1487;2974;2950;1228;503;308;378;181;124;2140;1569;3138;3096;1118;716;499;300;118;76
9777149;      Lengenwang;974;617;1234;1216;887;–;–;40;142;20;992;670;1340;1319;898;86;–;55;115;8;1029;652;1304;1276;1000;118;–;46;47;13;1048;658;1316;1298;814;157;–;50;79;78;1087;755;1510;1489;890;137;–;52;103;32;1157;896;1792;1779;854;302;208;157;61;56;1183;951;1902;1882;768;495;305;132;57;26
9777151;      Marktoberdorf, St;13080;9441;18882;18501;9438;–;–;1894;4099;467;13397;9555;19110;18899;9257;949;–;1334;4031;240;13673;8118;16233;15991;8681;2148;–;1525;1649;221;13606;7889;15778;15506;6617;1770;–;1350;2074;935;13584;8949;17898;17650;7007;1467;–;1367;2727;446;13471;9930;19860;19692;7598;2444;1863;3051;1616;699;13481;10032;20063;19910;7044;3857;2976;2256;1434;468
9777152;      Mauerstetten;1930;1346;2692;2659;1577;–;–;144;622;70;2122;1606;3212;3181;1785;237;–;200;635;31;2246;1417;2834;2802;1760;315;–;198;317;87;2339;1546;3092;3049;1482;477;–;273;330;289;2357;1718;3436;3400;1854;468;–;274;401;78;2425;1919;3838;3818;1572;685;312;649;173;146;2497;2016;4032;4015;1505;963;506;458;196;86
9777153;      Nesselwang, M;2602;1708;3416;3353;2145;–;–;160;669;120;2574;1788;3575;3532;2235;137;–;158;649;75;2559;1520;3040;3005;1987;355;–;181;279;58;2596;1529;3058;3011;1583;512;–;218;320;192;2657;1703;3406;3359;1763;472;–;240;397;87;2745;2076;4152;4114;1658;732;307;725;245;156;2808;2111;4222;4195;1758;717;425;623;280;88
9777154;      Obergünzburg, M;4468;3024;6046;5872;3656;–;–;415;1107;150;4622;3162;6324;6209;3575;503;–;359;1115;96;4794;2729;5457;5368;3095;885;–;389;540;116;4870;2947;5894;5799;2280;2034;–;419;388;248;4852;3130;6260;6147;2892;801;–;812;669;131;4990;3722;7444;7362;2856;1307;776;1400;341;210;4985;3830;7660;7585;2486;1674;1292;1000;355;161
9777155;      Oberostendorf;895;626;1252;1235;831;–;–;92;189;18;930;657;1314;1289;822;61;–;87;167;3;994;679;1357;1329;934;137;–;74;68;11;1024;697;1394;1369;686;284;–;91;83;88;1030;769;1540;1519;880;219;–;107;116;25;1098;893;1786;1774;759;267;159;289;74;46;1168;983;1966;1951;699;444;287;237;94;46
9777157;      Osterzell;511;371;742;731;458;–;–;48;172;8;510;367;734;721;390;39;–;41;174;4;524;303;606;598;410;55;–;33;62;6;520;336;672;654;298;145;–;19;58;52;535;372;744;730;369;104;–;42;97;21;572;471;942;937;367;152;111;148;72;20;577;479;958;956;312;242;188;81;40;18
9777158;      Pforzen;1335;946;1891;1849;1102;–;–;126;421;33;1423;1015;2030;2000;1151;110;–;112;437;22;1533;945;1890;1858;1324;151;–;90;176;28;1641;1000;2000;1962;957;314;–;133;201;145;1654;1162;2324;2295;1346;316;–;129;274;35;1707;1320;2640;2624;1147;451;264;369;140;91;1786;1403;2806;2785;945;715;485;267;104;68
9777159;      Pfronten;5770;3351;6702;6582;3710;–;–;334;1729;195;5635;3604;7208;7118;4295;118;–;388;1720;133;5908;2801;5602;5516;3690;342;–;326;768;107;6125;3189;6378;6261;3111;622;–;537;1053;470;6266;3589;7178;7016;3682;606;–;665;1184;173;6204;4373;8746;8660;3299;1236;762;1491;781;411;6254;4463;8926;8859;3535;1528;1068;1236;523;235
9777163;      Rieden am Forggensee;870;604;1208;1194;685;–;–;111;225;85;857;621;1242;1229;746;28;–;110;234;45;867;496;992;985;639;87;–;90;114;24;919;573;1146;1131;534;92;–;119;200;123;986;713;1426;1403;791;106;–;168;186;42;981;787;1574;1561;684;216;98;320;114;55;1025;830;1660;1652;698;266;151;273;94;43
9777164;      Rieden;1010;653;1306;1289;797;–;–;58;280;20;975;647;1294;1276;736;75;–;31;283;18;1009;563;1126;1113;776;87;–;37;101;23;1004;598;1196;1163;580;195;–;38;104;83;1001;664;1328;1318;729;197;–;63;134;22;976;765;1530;1521;583;346;191;188;50;35;1042;839;1678;1662;593;402;322;122;79;43
9777165;      Ronsberg, M;1271;812;1624;1572;930;–;–;131;349;43;1291;806;1612;1592;865;133;–;84;358;27;1293;711;1422;1402;833;244;–;78;164;17;1307;778;1556;1538;649;502;–;100;122;44;1304;817;1634;1601;788;203;–;158;212;28;1308;946;1892;1873;727;359;233;268;102;54;1275;933;1866;1854;558;432;419;170;77;35
9777166;      Roßhaupten;1480;986;1972;1951;1309;–;–;81;386;43;1579;1110;2220;2196;1456;69;–;121;424;34;1663;948;1896;1864;1332;165;–;93;196;32;1731;1029;2058;2041;1083;360;–;106;243;130;1724;1173;2346;2322;1398;238;–;136;294;61;1711;1285;2570;2548;1292;370;169;283;182;85;1772;1433;2866;2854;1481;560;265;219;124;54
9777167;      Ruderatshofen;1184;816;1632;1598;981;–;–;130;273;38;1237;868;1736;1707;1027;116;–;90;281;13;1278;802;1604;1580;1023;242;–;84;109;21;1300;833;1666;1624;875;248;–;113;130;75;1320;892;1784;1746;968;210;–;126;182;22;1396;1125;2250;2234;1001;393;161;301;104;79;1393;1126;2252;2233;762;667;292;203;107;31
9777168;      Rückholz;557;365;730;717;497;–;–;31;95;20;590;483;966;935;615;46;–;32;147;15;630;390;780;765;562;87;–;24;49;15;648;423;846;834;474;116;–;60;52;31;667;461;922;896;498;117;–;53;58;17;703;542;1084;1078;435;223;111;149;38;28;722;577;1154;1148;410;330;153;114;32;23
9777169;      Schwangau;2457;1604;3208;3154;1888;–;–;147;734;140;2412;1714;3428;3376;1912;168;–;189;740;124;2431;1366;2732;2687;1693;263;–;155;337;107;2444;1409;2818;2765;1380;276;–;178;505;242;2400;1620;3240;3208;1862;200;–;232;561;119;2403;1799;3598;3564;1480;474;317;541;413;161;2382;1772;3544;3502;1539;677;413;351;202;90
9777170;      Seeg;1963;1202;2404;2353;1547;–;–;92;287;78;2021;1341;2681;2646;1811;91;–;119;324;46;2080;1098;2196;2153;1548;209;–;121;104;35;2163;1192;2381;2336;1294;353;–;141;183;130;2229;1381;2762;2729;1565;342;–;161;258;66;2316;1715;3430;3412;1534;693;229;416;181;106;2380;1897;3794;3777;1467;1022;441;306;163;56
9777171;      Stötten a.Auerberg;1375;900;1800;1773;1202;–;–;100;224;30;1367;940;1880;1857;1218;101;–;50;236;20;1408;846;1692;1664;1102;238;–;84;82;29;1440;886;1772;1724;976;192;–;144;113;67;1476;1039;2078;2042;1132;168;–;126;177;55;1507;1163;2326;2302;1104;325;152;265;115;71;1529;1229;2458;2445;1128;523;252;183;101;39
9777172;      Stöttwang;1111;765;1530;1503;914;–;–;87;308;25;1229;856;1712;1694;950;108;–;90;333;22;1294;777;1554;1520;907;222;–;123;147;22;1374;853;1706;1683;772;288;–;167;161;115;1420;962;1924;1902;926;301;–;183;222;56;1475;1156;2311;2295;959;367;197;412;98;98;1499;1213;2426;2407;851;544;302;311;119;72
9777173;      Halblech;2642;1630;3260;3206;2097;–;–;156;631;107;2618;1781;3562;3531;2343;34;–;224;619;68;2712;1440;2880;2839;2024;235;–;154;233;87;2744;1569;3138;3100;1742;343;–;215;388;219;2747;1659;3318;3251;2193;202;–;243;367;40;2772;2012;4023;3981;1974;583;347;451;291;147;2797;2170;4340;4313;1883;1012;542;445;157;76
9777175;      Unterthingau, M;1870;1299;2597;2560;1668;–;–;204;361;48;1915;1399;2798;2743;1625;206;–;161;452;32;1970;1219;2438;2408;1616;255;–;202;165;25;2055;1353;2706;2650;1305;515;–;157;209;125;2126;1432;2864;2832;1434;395;–;228;257;47;2243;1754;3508;3469;1424;611;269;549;157;116;2230;1761;3522;3485;1273;827;513;375;162;70
9777176;      Untrasried;973;673;1346;1311;874;–;–;65;165;24;1034;688;1376;1353;891;104;–;53;142;21;1124;674;1348;1337;1003;123;–;57;63;12;1164;759;1518;1504;923;270;–;62;59;57;1195;803;1606;1586;962;179;–;131;71;49;1246;985;1970;1956;924;384;153;251;61;43;1285;1021;2042;2028;823;538;261;206;46;35
9777177;      Waal, M;1504;965;1930;1892;1196;–;–;131;292;57;1562;1122;2244;2212;1474;62;–;166;317;27;1650;947;1894;1863;1252;106;–;192;181;51;1703;1037;2074;2028;994;291;–;196;220;136;1717;1182;2364;2339;1329;214;–;216;271;64;1808;1368;2736;2714;1061;473;192;514;145;106;1829;1411;2820;2796;1002;547;316;420;174;73
